pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.023283639241763562,0.001387719673878798
Aminosugar Metabolism,0.03973654897458301,0.002012558573281669
Ascorbate and Aldarate Metabolism,0.00336221095555518,0.0011154797366397498
Benzoate Metabolism,0.003939857266779284,0.0020474932235737034
Carnitine Metabolism,0.0023222235556641605,0.0006002494475491085
Chemical,0.004516731960558197,0.0009465469053522097
Creatine Metabolism,0.004434942506565405,0.0011255492763807932
Fatty Acid Metabolism (also BCAA Metabolism),0.020946507796473675,0.0016049178310594458
Fatty Acid Metabolism(Acyl Carnitine),0.042889489126001684,0.003232946463117994
"Fatty Acid, Branched",0.018823030797364068,0.0020617434807475615
"Fatty Acid, Dicarboxylate",0.00930102137380913,0.0015893049882037395
"Fatty Acid, Monohydroxy",0.00834212564224543,0.001498904498527039
Food Component/Plant,0.032319723246105075,0.002050648663684223
"Fructose, Mannose and Galactose Metabolism",0.05110288420919362,0.003219097197514029
Gamma-glutamyl Amino Acid,0.07362952491096186,0.003648970949308706
Glutamate Metabolism,0.016047005242670984,0.0017650939924829224
Glutathione Metabolism,0.001201769380892522,0.0006602627036207595
Glycerolipid Metabolism,0.007561277812642146,0.0009828589584758027
"Glycine, Serine and Threonine Metabolism",0.04935160867877439,0.002761190232572076
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.020620847716694313,0.0032347479205445144
Hemoglobin and Porphyrin Metabolism,0.0009844987942375337,0.0015520563656117666
Histidine Metabolism,0.008682823225355235,0.0010934057455497166
Inositol Metabolism,0.024215408815100998,0.0015431421472157417
Ketone Bodies,0.02644874988749276,0.0013482499289507312
"Leucine, Isoleucine and Valine Metabolism",0.08311477263813322,0.004588391595370226
Long Chain Fatty Acid,0.17178279130300045,0.009689767436295611
Lysine Metabolism,0.004545308407891102,0.0009300187141839904
Lysolipid,0.11146755315691623,0.008956675175216743
Medium Chain Fatty Acid,0.03214717367374487,0.001911100160520223
"Methionine, Cysteine, SAM and Taurine Metabolism",0.009613532296963052,0.0016277728562683648
Monoacylglycerol,-0.0011750220542626442,0.000550017500211669
Oxidative Phosphorylation,0.001103020258659791,0.0008201461888623935
Pantothenate and CoA Metabolism,0.0273025669617417,0.0023956991001290407
Phenylalanine and Tyrosine Metabolism,0.023237648161834462,0.0020083922357225403
Phospholipid Metabolism,0.0013483754556566415,0.0014310758574095689
Polyamine Metabolism,0.0021844952258762724,0.0007939408060869784
Polyunsaturated Fatty Acid (n3 and n6),0.21676962606453018,0.010690072354007386
Primary Bile Acid Metabolism,0.013279029400897174,0.0019868401085222282
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.02570060245712579,0.0016852651254491682
"Purine Metabolism, Guanine containing",0.009479312756901559,0.0008283123742672228
"Pyrimidine Metabolism, Uracil containing",0.05369947244119843,0.0026447026459751025
Secondary Bile Acid Metabolism,-0.0014011460192464714,0.000870139148252623
Sphingolipid Metabolism,0.0007170413896046418,0.0007129022254728802
Steroid,0.08936376129617907,0.0042869914158797625
Sterol,0.0028302618752009765,0.0013111420180953325
TCA Cycle,-0.0013385568390459832,0.0011958174339658386
Tocopherol Metabolism,0.0016052677985305581,0.0008788268614379544
Tryptophan Metabolism,0.05883077207702596,0.0032191325301593873
Unknown,0.0862453124381344,0.0054546169680419814
Urea cycle; Arginine and Proline Metabolism,0.07185952588061795,0.0031889488681740223
Vitamin B6 Metabolism,0.12298022269930545,0.009125955152975446
Xanthine Metabolism,0.02335926608694855,0.0024833535895747182
