metabolite_id,sage_value,sage_value_sd
M33228,0.009375394954543013,0.0003903916378157947
M35186,-0.0022729934969284633,0.0003476655224735423
M34214,0.007306903263499794,0.0005271103420951242
M34419,0.0012391707033428563,0.000480352756579544
M32635,0.0026251176065998695,0.00028220862296463305
M34395,-0.0014459872945000068,0.0002893648177037754
M34389,0.014711460777527852,0.0005464116733238715
M48258,0.009924543077352696,0.0005056768158090505
M35628,0.001916191470618094,0.00044555473884146747
M33230,0.013349903483512724,0.0005620041439652312
M21127,0.0003191012417431012,0.00023695223766590997
M33955,0.012666877764692925,0.0007463963570379333
M35631,0.00911750041121334,0.0004579926238662018
M33961,0.0007230633714912227,0.00033367213409945737
M42398,0.019304274470971872,0.0007196395422104726
M19324,0.014491295564319094,0.0004663311252731862
M20675,9.322942197501318e-05,0.00032959412748197956
M34400,0.00898706209973836,0.00045063701184725103
M33971,-0.015704960886974838,0.002082776781488004
M33972,0.01003002594545925,0.0008045592141464279
M32497,-0.0025325096676335267,0.0003059045330992165
M42374,-0.0008807769726697026,0.00026765960940009257
M35675,0.017220395661615966,0.0005434803584828499
M17945,0.009687987013244498,0.0004637375806802467
M45095,0.013466929587921679,0.0005031621744719207
M35253,0.002778563170481452,0.0003662377911603455
M32197,0.007730686862034034,0.0006980041605678028
M31787,0.01436620587946138,0.0009594372969768159
M46410,-0.0002910403781012003,0.0002580921483998987
M00542,0.003160214156045636,0.00032273064116688995
M27672,0.004935573864141696,0.00036583924205789333
M12017,0.0006151422628939977,0.00016910473110355598
M44526,0.0023501194851276493,0.0003108305130058738
M15676,0.0015220021864241415,0.0002489073477156202
M15677,0.0015466637797128858,0.00022084925177625519
M36099,0.005530549758438329,0.00035779236752375015
M22116,0.0009704140162951733,0.00022701973982431326
M36098,-0.0005784196914121673,0.0002500566310349346
M33968,0.014476829041373665,0.0007843964066009732
M01494,0.00633601787521138,0.00039356261879067606
M36776,0.005849499697803049,0.00032024791216386886
M34390,0.0032982249443621672,0.0003293144954097357
M32198,-0.003121450142534233,0.00046466231875725233
M32980,0.007522023099808097,0.0005029624765225477
M01126,0.001752811995224092,0.0002787139491655266
M01107,0.005356462811034014,0.0003340906690963367
M33937,0.0029918527960584897,0.0003342553324212032
M33453,-0.0008435947744132866,0.0002620924171847545
M01561,0.00205703405477442,0.00020150638992192174
M31591,-0.0023420497936116366,0.0005236772213251949
M01110,0.008665936765619796,0.0004197458572993754
M01638,0.018305711098572396,0.0006693666619780894
M00512,0.004040973676366247,0.00030593458365747234
M12129,-8.583262318445929e-05,0.0003525818682434362
M03141,0.0032255800261361666,0.0003983502065610672
M32586,0.008057225440620588,0.00044416479002268143
M43807,0.0034050284857053553,0.00041109770033634135
M02137,0.01709118395237429,0.0006217495896592007
M32412,0.009644520949741922,0.0007290477617500174
M00569,0.016945840800363265,0.0005459575452058441
M01642,0.007663845719961204,0.0005100103472768184
M32492,0.005034498195459656,0.0004086273182372973
M15500,0.0021556179474438355,0.0002666644700516382
M35320,0.009408141805220054,0.0005512179983168057
M22842,0.015585379563425789,0.0006468779465950307
M00063,0.001915262560849757,0.0004140522125929586
M15506,0.0021235875849823804,0.0002693737318316013
M01564,0.0035915463642529296,0.0003386630357508224
M02132,0.002004712662870373,0.000328227820001112
M01712,-0.004068527635061525,0.00039356632286645127
M01769,0.002957621040389337,0.0003214682412029317
M27718,0.0031680388534045516,0.0003627433665079868
M00513,0.004341438090074058,0.00040466306034696905
M31453,0.000464714022442209,0.0002632003299938568
M33941,0.012943679006696237,0.0007128503431732083
M32425,0.00022769470397390125,0.00024014265583316446
M17805,-0.0011495828172960107,0.0005860574811450324
M35718,0.004653632754383836,0.0005273620686011688
M44675,0.0044153476499313865,0.0004129174043192752
M32504,0.015124603967504006,0.0008285064481045246
M32388,0.0015861790152581655,0.00037610148050007
M18467,0.00313700329861622,0.0004196484926039115
M33587,-0.003914179861706064,0.0007330027750705671
M33973,-0.0005030815925160079,0.00032668839089709106
M20699,0.0029544839867762383,0.00030796141015385444
M33477,0.0008857430540753214,0.0002786484861626037
M00577,0.003439564141483537,0.00035865927992775437
M02730,0.00542551409657339,0.0006334765645246992
M34456,0.0018810940884711443,0.00029723818849587767
M18369,0.0031268693497705897,0.0003651484356498854
M33422,-0.0014511127967745951,0.0003560534117055031
M02734,0.0002810957304510155,0.00038125832363733914
M43829,0.0012622852203106802,0.00034344312234815567
M20488,-0.000520918484828127,0.00093763449604864
M00057,0.00442691026687361,0.000685509114105325
M00053,0.001813610904109617,0.0002821410795015443
M01572,0.0029982173811823423,0.0003868033112935882
M15122,0.011029573962846278,0.0005268430344232454
M15365,0.008669046770365953,0.0005288434047101597
M15990,0.013996155481752917,0.0004670752587064142
M00058,0.01043247851210875,0.0006469513316203914
M32346,0.0164644564956486,0.0006237191958829907
M18476,0.004949190580790785,0.00041189169331483935
M41754,-0.003172199821059558,0.0003595971307247712
M32328,0.015692730138230086,0.0006931428549701478
M15753,0.004517206618699092,0.00041579668840994696
M00059,0.002925307241378194,0.0003374151614872618
M03127,-0.0005706629074666661,0.00021736437684958287
M27513,0.002483151314934479,0.00037939755236377084
M18349,0.0025030648373287573,0.0003768856945466995
