pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.007106529756046321,0.0017507728290861236
Aminosugar Metabolism,-0.0015065884879263908,0.0006065001511177317
Ascorbate and Aldarate Metabolism,-0.0012446383530588068,0.00099993132899672
Benzoate Metabolism,0.01494272197596342,0.00344543144651943
Carnitine Metabolism,-0.0010208882586359004,0.0007089106280127456
Chemical,0.0020477621029088905,0.0009877246027925391
Creatine Metabolism,0.012202350594020831,0.0016049271328274631
Fatty Acid Metabolism (also BCAA Metabolism),0.007662086094435787,0.0014802353616896588
Fatty Acid Metabolism(Acyl Carnitine),0.11336303692475526,0.010897185645028399
"Fatty Acid, Branched",0.02860885198315266,0.005489569746024875
"Fatty Acid, Dicarboxylate",-0.000540446397809193,0.0022289119393826317
"Fatty Acid, Monohydroxy",0.016047938041693292,0.002262081172935698
Food Component/Plant,0.013568029188136321,0.0021652885745230732
"Fructose, Mannose and Galactose Metabolism",0.005642196773507364,0.0016532184551451526
Gamma-glutamyl Amino Acid,0.012498373909255952,0.0018764149780152333
Glutamate Metabolism,0.06009062076422511,0.0036509430149951356
Glutathione Metabolism,0.001646520394208015,0.0006149231992161118
Glycerolipid Metabolism,0.02012587232946148,0.002088293582075185
"Glycine, Serine and Threonine Metabolism",0.07017469610856149,0.004972933187184451
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.021242446317648798,0.002917784283607279
Hemoglobin and Porphyrin Metabolism,0.004199532453798425,0.002178008347380335
Histidine Metabolism,0.009949161719620913,0.0014370012702381888
Inositol Metabolism,0.012872176559220362,0.00143838469526327
Ketone Bodies,0.0053831022771083665,0.0010095763981306785
"Leucine, Isoleucine and Valine Metabolism",0.011908339381037232,0.0032640738289020405
Long Chain Fatty Acid,0.06417127303252101,0.01115055334237933
Lysine Metabolism,0.0006847741800975409,0.0009054907477759279
Lysolipid,0.30790815180379105,0.014445535557909674
Medium Chain Fatty Acid,0.005760706658281312,0.003076472912136956
"Methionine, Cysteine, SAM and Taurine Metabolism",0.015659252484514094,0.0016572567222787975
Monoacylglycerol,-0.0021423181781841227,0.0006685459043712808
Oxidative Phosphorylation,-0.0013342196289127589,0.0009304777072415425
Pantothenate and CoA Metabolism,-9.345542767347765e-05,0.0005737301852822509
Phenylalanine and Tyrosine Metabolism,0.013016978597797258,0.0033453619226692004
Phospholipid Metabolism,0.009523443696021157,0.0012375481449286086
Polyamine Metabolism,-0.0033846416581832634,0.0007912998852978825
Polyunsaturated Fatty Acid (n3 and n6),0.021263900033848718,0.004985606737730633
Primary Bile Acid Metabolism,0.0010838394157468012,0.001584823750290116
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.011421137412955338,0.001698106062476304
"Purine Metabolism, Guanine containing",0.009629189666112235,0.001301333837253011
"Pyrimidine Metabolism, Uracil containing",0.0021035586741604303,0.0016253340601320775
Secondary Bile Acid Metabolism,0.004519665286394827,0.0010107666117876392
Sphingolipid Metabolism,0.0015832510128430677,0.0008727405362312186
Steroid,0.12824866384947362,0.007511554162263257
Sterol,-0.0034153748406974666,0.0010757784344625407
TCA Cycle,0.0061740562234368695,0.0016684466672148106
Tocopherol Metabolism,0.0004390533411680346,0.0005680193195702082
Tryptophan Metabolism,0.036948534914497025,0.004146485556140089
Unknown,0.1526405946213936,0.008148983309131068
Urea cycle; Arginine and Proline Metabolism,0.05817888424458554,0.005156864378215309
Vitamin B6 Metabolism,0.009432911475975466,0.0012467619135097807
Xanthine Metabolism,0.09526952736135479,0.005285396378774473
