metabolite_id,sage_value,sage_value_sd
M33228,0.017028414760467868,0.0010789166816651797
M35186,0.02491443192729719,0.0015048083082463476
M34214,0.0009419304042459963,0.00047114614239679746
M34419,0.010717103002910353,0.0008377859341955643
M32635,0.0073283890909827945,0.0007666196452689492
M34395,0.0010721506253757228,0.0006611678083321676
M34389,0.003179446314329579,0.0008580656799594365
M48258,0.01274322222175934,0.0008827121880686323
M35628,0.00243327954377323,0.0005441041504228062
M33230,0.027305605439580157,0.0013364639730924503
M21127,0.00025474622123897346,0.0004600251965322362
M33955,0.011247201353139193,0.001220714364522927
M35631,-0.0004338284531041511,0.0005454606267608835
M33961,-0.0014688618022781325,0.0006303546683787706
M42398,0.0015736230896934626,0.0005156739035378296
M19324,0.006408599878848261,0.0010393740733672207
M20675,0.013554886699597488,0.0012601518452000963
M34400,0.003906634826163039,0.0009484419989272882
M33971,0.0035326395502875627,0.0010380135491185375
M33972,0.004014311476253618,0.0008197515465662995
M32497,0.0009594186192060234,0.0005651737149300398
M42374,0.006605456988198738,0.0005956719010417283
M35675,0.0008547688965418655,0.0005826234443547805
M17945,0.0014255492875135496,0.0006916710642056572
M45095,-0.01467188496805092,0.0010758372364373038
M35253,-0.0009131313790584749,0.0005570132057090676
M32197,0.0009936502368718414,0.0005682874609318597
M31787,0.059476921564437187,0.002217167689614143
M46410,-0.003173680094522723,0.0007390498462335733
M00542,0.004629712815258549,0.001269551941776778
M27672,0.0007410448851171609,0.0008388835321648438
M12017,0.0006084080815557611,0.0004641144276077133
M44526,0.02507404489591511,0.0020136636469129847
M15676,0.03243049525634101,0.0023884022748204806
M15677,0.019804163815058833,0.0012005857678653114
M36099,0.0110130400030977,0.0012968578882195218
M22116,0.012756228976541903,0.0010448471708342537
M36098,0.0002292164424288471,0.0004973182617110764
M33968,0.008333267033031775,0.0008259589882477125
M01494,0.0008252905551940165,0.0006947101233177589
M36776,0.015008706761599093,0.0010718427147099149
M34390,0.002222719678019854,0.0005505152043977035
M32198,0.0034927100071695614,0.0010648893047189
M32980,0.007451462634173717,0.0008206351901532675
M01126,0.0026324661302634883,0.0008215277001995129
M01107,0.015985651460436016,0.0011270675192700573
M33937,0.005004824559181204,0.0007360193819114409
M33453,0.003816872273778806,0.0005744090958366968
M01561,0.009288424460108725,0.0009069685609019495
M31591,-0.0012812856748507038,0.001051158878317592
M01110,0.002628620397681563,0.0006562124224587899
M01638,0.0018802097568517242,0.0006453076527294109
M00512,-0.00028663211039309873,0.00042237938697545804
M12129,0.026005476305626104,0.0021743618365450243
M03141,0.0026035987034754844,0.0008482589235248125
M32586,0.0169454579349679,0.0009601059662629482
M43807,0.014017174503691986,0.0012230769984600334
M02137,0.030525807695710765,0.0019378402066583468
M32412,-3.939604943496093e-05,0.0008326900666423347
M00569,0.01482959727427472,0.0011744369208954322
M01642,-0.00024511292568612543,0.0006262268857365247
M32492,0.0009514702201874574,0.0006736140553195946
M15500,0.006604359011376461,0.0009365047576342542
M35320,0.00389535904478126,0.0011116581878240982
M22842,0.004388140410247312,0.000736042967671431
M00063,0.004330792146616703,0.0007150527269741003
M15506,0.0014863057036260162,0.000565802106713958
M01564,0.0012360376298395754,0.0006800872479606545
M02132,-0.00127391396960581,0.000524700081680106
M01712,0.002385802434286757,0.0007775715762070457
M01769,0.0010967139589426217,0.0007204266275894942
M27718,0.0003366986076480547,0.0006136602995235281
M00513,0.0049660086708801475,0.0006511763300913733
M31453,0.005294642554662028,0.0008124472222537152
M33941,0.0016099006169718294,0.0008282888218744304
M32425,0.000540677236811006,0.0010491364801971782
M17805,-0.0030466141002218933,0.0008415125115873376
M35718,0.01004099303728563,0.0010508770588456824
M44675,0.0020687543388233365,0.0006452414696026741
M32504,0.0012853914599991467,0.0007215415488491971
M32388,0.004651214885052146,0.0006991112201998902
M18467,0.01147852673295049,0.0009120422875330096
M33587,0.006061912355875419,0.0010385770695627774
M33973,0.010671950476641785,0.001908308231136766
M20699,0.011394325066513791,0.0009825774254335318
M33477,-0.001667642685219524,0.0006640788934386662
M00577,0.00196678973295344,0.0007401909132279621
M02730,0.00202142008991001,0.0005965581343615732
M34456,0.021165847753794775,0.0016244312786059868
M18369,0.003597355749239259,0.0007293342689523432
M33422,-9.534770307069957e-05,0.0005743415776603288
M02734,0.0012343948200376012,0.0007635760035454506
M43829,0.02854234926198797,0.001544828196222374
M20488,0.01280076059514099,0.0017072350588759554
M00057,0.041617302013667624,0.002413753124915867
M00053,0.0025840321389064193,0.0007470687123153758
M01572,0.004152426649598595,0.0007427150035333348
M15122,0.0013583266165003293,0.0005885721620096263
M15365,0.004480023654210444,0.0010667326377532247
M15990,0.004484420496126767,0.0006074852387023107
M00058,0.004392025509835949,0.0010560827515325188
M32346,0.004214828757811006,0.0010332552024421436
M18476,0.002139431359910983,0.0006720101021534601
M41754,0.011214183185644653,0.0008127920315989978
M32328,0.0036779887103529515,0.0008917539305594377
M15753,0.004150497990900041,0.000843645499404083
M00059,0.023281968038101758,0.0015830910216964264
M03127,0.0020612130665118044,0.0006495388759917103
M27513,-0.0003499221360696547,0.0004429804459270257
M18349,0.008849322255966007,0.0008256430588252978
M32405,0.00027264183819797246,0.0005187982016750714
M33441,0.011723187178822472,0.0008051057591371813
M01125,0.011001311633085467,0.0010599528762532608
M34407,0.02273515435104008,0.001333664913034789
M15140,-0.0036651619867684175,0.0006504257558541976
M00527,0.0034931589942883545,0.0005821163712688035
M01645,0.005985564825030731,0.0007294269422216451
M00060,-0.0002134785763193255,0.0006056186139416001
M01105,0.005361319649876786,0.000802284949514292
M34035,0.005878442674069609,0.0008491238806520576
M01301,-0.00026303165622901416,0.0007913040893735278
M01303,0.00024369065145799594,0.0007051787579444922
M00584,0.018498649823359577,0.0019546443224751305
M01121,0.0017126740276790645,0.0009735776664080156
M01302,0.05169779092759108,0.002972299567167794
M19934,0.02395641548669021,0.001655679676495857
M01365,0.005558986730801886,0.0007280679473591398
M32418,0.025356978321434777,0.0017297943026945485
M01585,-0.001812237617747076,0.0004624400203120471
M27710,0.0031901522796965753,0.0007313540227866574
M33939,0.0016756652933136904,0.0005389932027838063
M35137,-0.0004927272451814756,0.0004483957450949631
M33936,0.004919423284228374,0.000712717140927216
M35160,0.002776606588979979,0.0005663761633188102
M01493,-0.0002614383308246277,0.00041454079935059757
M36103,0.02266245548719897,0.0015708478953258998
M01336,-0.0010302454631220344,0.0008531440672032816
