pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,-0.0038356311678495805,0.0005445995991252739
Aminosugar Metabolism,0.004224514461887807,0.0003942354026404376
Ascorbate and Aldarate Metabolism,0.0012850360775856905,0.00039127800402772266
Benzoate Metabolism,0.012999882918268039,0.0013830636021812065
Carnitine Metabolism,2.057094307060052e-06,0.0003589524560521364
Chemical,-0.0013367271671917748,0.0004526101187746795
Creatine Metabolism,0.000980821130255251,0.0008654736224107399
Fatty Acid Metabolism (also BCAA Metabolism),0.008556803218887472,0.0007482666500079264
Fatty Acid Metabolism(Acyl Carnitine),0.003291903577364705,0.002804623584192837
"Fatty Acid, Branched",0.057741223533259035,0.004038284412813879
"Fatty Acid, Dicarboxylate",0.011104826301223801,0.0007472266856002905
"Fatty Acid, Monohydroxy",0.002412379740441368,0.0004778654071540531
Food Component/Plant,0.0034552485592442704,0.0007609356447649053
"Fructose, Mannose and Galactose Metabolism",0.014312363241993125,0.001036032552699873
Gamma-glutamyl Amino Acid,0.0876988367736415,0.002439564457534075
Glutamate Metabolism,0.016041525200683256,0.0010192658173547855
Glutathione Metabolism,0.0031930094145378256,0.00041487829965504295
Glycerolipid Metabolism,0.05193242769460479,0.0016941616677210065
"Glycine, Serine and Threonine Metabolism",0.044052760581806086,0.0015912890912599192
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.010248197965380781,0.0013983145686050497
Hemoglobin and Porphyrin Metabolism,0.010553216536355629,0.0008674999554522364
Histidine Metabolism,0.0013593728552249113,0.0006595018743181697
Inositol Metabolism,0.002229262781821653,0.0004037781945233821
Ketone Bodies,0.0023784888332048,0.00037428046079560854
"Leucine, Isoleucine and Valine Metabolism",0.0840519575799401,0.0029144825545903415
Long Chain Fatty Acid,0.1419041752886195,0.00849380799374437
Lysine Metabolism,-0.0009503306288393602,0.0004913632312972308
Lysolipid,0.05659739984491532,0.0029999076995051504
Medium Chain Fatty Acid,0.036645470544942264,0.0015500596195797244
"Methionine, Cysteine, SAM and Taurine Metabolism",0.00860030225795368,0.0008742150212487871
Monoacylglycerol,0.02257653088297692,0.0009071795970463732
Oxidative Phosphorylation,0.03247514090038951,0.0024604318687265533
Pantothenate and CoA Metabolism,0.0008493868054235747,0.0004000515735669618
Phenylalanine and Tyrosine Metabolism,0.17209771490217607,0.0046642886321056455
Phospholipid Metabolism,0.012867991802027462,0.0011034884756832052
Polyamine Metabolism,-5.3401164522242786e-05,0.000297827152867151
Polyunsaturated Fatty Acid (n3 and n6),0.10844093792741533,0.004981661191577095
Primary Bile Acid Metabolism,0.04242946215767827,0.002162312899504728
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.007935171865772746,0.0008688448285853721
"Purine Metabolism, Guanine containing",0.0010843324147905018,0.0003985612555149433
"Pyrimidine Metabolism, Uracil containing",0.0047256696002324055,0.0005538633693686375
Secondary Bile Acid Metabolism,0.00923096669606244,0.0007890908876382947
Sphingolipid Metabolism,0.00400637163027818,0.0004719076590964866
Steroid,0.0305460592121448,0.0018801352234989776
Sterol,0.025386831823456066,0.0010174911655993868
TCA Cycle,0.0044037409489918215,0.0006873998342739248
Tocopherol Metabolism,0.01713161359842385,0.0006498002403880524
Tryptophan Metabolism,0.013386256138814043,0.001190925419327055
Unknown,0.058394124368025796,0.002820670650042747
Urea cycle; Arginine and Proline Metabolism,0.035928199760496486,0.0016303034772213113
Vitamin B6 Metabolism,0.003229880457755469,0.0005681725817212755
Xanthine Metabolism,0.051052375654196666,0.002256674047118393
