pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.04794526373554744,0.0027185025842771074
Aminosugar Metabolism,0.03546076595933525,0.002983240905445224
Ascorbate and Aldarate Metabolism,0.02772349226651842,0.0027666563081290264
Benzoate Metabolism,0.05548273643730256,0.004575133671938846
Carnitine Metabolism,0.004043903951661945,0.002521496665511587
Chemical,-0.0022276010934501466,0.001900443874149493
Creatine Metabolism,0.017926742867580718,0.006279477312826471
Fatty Acid Metabolism (also BCAA Metabolism),0.09460679762678498,0.005747933018137207
Fatty Acid Metabolism(Acyl Carnitine),-0.028362281374287895,0.013069673655885825
"Fatty Acid, Branched",5.50254023623668e-05,5.4246259248500734e-05
"Fatty Acid, Dicarboxylate",0.06097286850508632,0.003540558847850285
"Fatty Acid, Monohydroxy",-0.0003928232540142094,9.707722152864972e-05
Food Component/Plant,-0.01598568221606936,0.0033771110492460867
"Fructose, Mannose and Galactose Metabolism",0.03630354485288845,0.002490429070529352
Gamma-glutamyl Amino Acid,0.44851565171909574,0.019894928248269036
Glutamate Metabolism,0.06370318604509269,0.005777789449742601
Glutathione Metabolism,0.0008081581241410032,0.00024884601418333885
Glycerolipid Metabolism,-0.021300569312867595,0.0013879044943882377
"Glycine, Serine and Threonine Metabolism",0.1819479871086722,0.008373563584399677
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.13711419452953402,0.006354847617638004
Hemoglobin and Porphyrin Metabolism,0.12070073059143187,0.005994627838866033
Histidine Metabolism,-0.006678200606465055,0.002074935879281903
Inositol Metabolism,0.03546409232301167,0.003362841451603488
Ketone Bodies,0.03103412710264029,0.0019627865431707425
"Leucine, Isoleucine and Valine Metabolism",0.47369818376420847,0.023113552838767218
Long Chain Fatty Acid,-0.03421095056381189,0.005763944454560031
Lysine Metabolism,0.002910904380165115,0.0015298369128855535
Lysolipid,0.7786566488312644,0.037965463777782024
Medium Chain Fatty Acid,-0.0010344302322153464,0.0022293233537198478
"Methionine, Cysteine, SAM and Taurine Metabolism",0.020156053930891912,0.0012954632812972762
Monoacylglycerol,0.010328382271890204,0.0006491809832601115
Oxidative Phosphorylation,0.011791813876529904,0.000712579700427532
Pantothenate and CoA Metabolism,0.013711350468453903,0.0016393495242481373
Phenylalanine and Tyrosine Metabolism,0.164207174562189,0.009387428928574436
Phospholipid Metabolism,0.03483003610815045,0.00186788143581493
Polyamine Metabolism,0.00481629118388819,0.0007140141923706457
Polyunsaturated Fatty Acid (n3 and n6),0.03809110972216972,0.004412340262875154
Primary Bile Acid Metabolism,0.09740199304313646,0.006237264156183834
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.002761517773793669,0.0010987843140971248
"Purine Metabolism, Guanine containing",0.004766629181339925,0.0017604636777599294
"Pyrimidine Metabolism, Uracil containing",0.014132213002687313,0.0024057790888926084
Secondary Bile Acid Metabolism,0.0762039680733288,0.0033601342492900962
Sphingolipid Metabolism,0.010285674198249559,0.0009281588387524091
Steroid,-0.06556421254565696,0.03094551433666065
Sterol,0.003646139841529554,0.0005939251482058707
TCA Cycle,0.09735836929389506,0.004457104467642288
Tocopherol Metabolism,0.013054182522714378,0.0007438130371569499
Tryptophan Metabolism,0.004549305873650247,0.0034058527884723447
Unknown,0.3878801995235868,0.014107997093681256
Urea cycle; Arginine and Proline Metabolism,0.06412839798240902,0.007270799018398544
Vitamin B6 Metabolism,0.06707046995909961,0.006061339574913983
Xanthine Metabolism,0.06481363934728751,0.004731912262930233
