pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.04819718968263831,0.009591406851344875
Aminosugar Metabolism,0.006055245215702102,0.0005978394417504902
Ascorbate and Aldarate Metabolism,0.008850844549837113,0.0030411440132191046
Benzoate Metabolism,0.05502194129974788,0.008254421914766148
Carnitine Metabolism,-0.0005857897388432895,5.0810350691280665e-05
Chemical,0.024834689584657843,0.003965861342992212
Creatine Metabolism,0.07355008079507004,0.006687176077891509
Fatty Acid Metabolism (also BCAA Metabolism),0.08999389208051134,0.007236163370558636
Fatty Acid Metabolism(Acyl Carnitine),-0.3756925075240612,0.040663001757249226
"Fatty Acid, Branched",-0.006991112024075295,0.002124672621627188
"Fatty Acid, Dicarboxylate",0.030682949266675114,0.0019583022908227555
"Fatty Acid, Monohydroxy",-0.0064491583828550775,0.002511145183419133
Food Component/Plant,0.04117942192021635,0.003132960498891854
"Fructose, Mannose and Galactose Metabolism",-0.06396267356318337,0.006313926926195436
Gamma-glutamyl Amino Acid,0.5589239557044796,0.025593444066363033
Glutamate Metabolism,0.10379110319883617,0.006439606388592475
Glutathione Metabolism,0.006897133545756822,0.0010872359215125978
Glycerolipid Metabolism,-0.012075255335885651,0.006571027016199845
"Glycine, Serine and Threonine Metabolism",1.031505521807878,0.04536543956085284
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.106792688542125,0.007665132030479944
Hemoglobin and Porphyrin Metabolism,-0.02802380762560434,0.003207754727445636
Histidine Metabolism,0.02077034647487897,0.004242046799165563
Inositol Metabolism,0.0005462150282185379,6.37412290772329e-05
Ketone Bodies,-0.06616600252437567,0.004556816754629547
"Leucine, Isoleucine and Valine Metabolism",1.4040043714370432,0.0634323926707081
Long Chain Fatty Acid,-0.06910301239320345,0.019020520188406845
Lysine Metabolism,-0.007063040927074669,0.0010441799707195493
Lysolipid,-0.10481391399774513,0.03355278543308249
Medium Chain Fatty Acid,0.05698206558721034,0.008985409058772664
"Methionine, Cysteine, SAM and Taurine Metabolism",0.04652376171942122,0.004436638760972926
Monoacylglycerol,-0.02810887429988552,0.0030911441273478025
Oxidative Phosphorylation,0.08950535209667176,0.0051187634295333595
Pantothenate and CoA Metabolism,0.003827850172931014,0.0009899438161434695
Phenylalanine and Tyrosine Metabolism,0.5280356758949774,0.025770240663678896
Phospholipid Metabolism,-0.08891146982003117,0.008060122596409336
Polyamine Metabolism,0.0004379590333943695,0.0019088826103049639
Polyunsaturated Fatty Acid (n3 and n6),0.0087191920717648,0.007148582023284456
Primary Bile Acid Metabolism,0.008686550332902054,0.0029054537284071767
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.2951693019377378,0.013355599386166265
"Purine Metabolism, Guanine containing",0.005125469906717926,0.0026656701682842483
"Pyrimidine Metabolism, Uracil containing",0.006427863008098586,0.003766782818838902
Secondary Bile Acid Metabolism,-0.0012422811798392932,0.0013643405242530723
Sphingolipid Metabolism,0.06829326189903262,0.004960260004532105
Steroid,1.628303989199278,0.07308570197537292
Sterol,0.027468027916068682,0.003538217871848185
TCA Cycle,0.0010522591504355324,0.001455124280109858
Tocopherol Metabolism,0.024220525868619124,0.0016003976677422867
Tryptophan Metabolism,0.24576513540103936,0.014187702738879622
Unknown,0.5630830273865772,0.03142571537659917
Urea cycle; Arginine and Proline Metabolism,0.10518331506685681,0.007990062836246934
Vitamin B6 Metabolism,0.023173992636552832,0.005007982333200864
Xanthine Metabolism,0.03105938805482611,0.0029024746808854578
