metabolite_id,sage_value,sage_value_sd
M33228,0.000998321470714599,0.0001386435022375695
M35186,0.02400942615230722,0.0017408901203008259
M34214,0.005639770322637759,0.0004454735759813373
M34419,0.002491078645148709,0.001475239118104487
M32635,0.00352957902937192,0.00036063929439888326
M34395,0.004175644299773635,0.00035441290008164915
M34389,0.0057067887516195365,0.0004386898502017389
M48258,0.00022489120641289677,0.0007046918926884615
M35628,0.003772302514968494,0.0002344189244815592
M33230,0.0017187056167223796,0.0002010561905022423
M21127,0.004926368066027875,0.0003331543689148861
M33955,0.003254577727591964,0.0008262303368724487
M35631,0.029893232482615568,0.0016865121046012077
M33961,0.005419504864586218,0.00164998478474713
M42398,0.01225191780485463,0.0011383024089517445
M19324,0.01685682016419481,0.001176453149439612
M20675,0.05066903076276929,0.004446820383383222
M34400,-0.0037238917438057436,0.0003787025121762968
M33971,0.005179677186661905,0.0003973542304805333
M33972,0.0006699901621545999,6.761040642861416e-05
M32497,-0.009242198285961728,0.0011702358996204918
M42374,0.0009277976619813813,0.00013959173364942832
M35675,0.014080668042588448,0.0012774260872531861
M17945,0.018918790510317873,0.0014940535813783328
M45095,-0.0026002835370485633,0.0003968086486430255
M35253,-0.0036900662346319173,0.000982235299222941
M32197,0.046381603510139584,0.002275486534044798
M31787,-3.1307702230774754e-05,2.55119061519546e-05
M46410,-0.0003908131022734057,0.00036858746241802675
M00542,-0.017300906184777712,0.0011690669352739666
M27672,0.0051981293620009346,0.00046044231616080395
M12017,0.000580674739604256,9.268727940985685e-05
M44526,9.850519515998848e-05,0.00010046690983879757
M15676,-0.003382821347494196,0.00032378534785363537
M15677,0.002465375724524676,0.00021000087988045087
M36099,0.012542198848488366,0.0029898763640176917
M22116,0.002336199782265534,0.0002458305999111723
M36098,0.0017733143775435943,0.0012702161409957713
M33968,0.011181194399161484,0.0006035188043550305
M01494,0.003918611879528867,0.0008156702227150015
M36776,0.0006538075192268434,0.00036265212418369483
M34390,0.00028784985407288096,0.00048176323865396846
M32198,-0.010013685582878585,0.0009058149786470296
M32980,-0.0008353081324961615,0.00011577280084166343
M01126,0.003878597951662433,0.0005208872539380149
M01107,-0.005940155622069487,0.00032057536077962094
M33937,0.02989073602100849,0.001766973937014869
M33453,0.0005945825615799723,0.0003133704127008435
M01561,0.0007141345131910692,8.461777449008558e-05
M31591,-0.015378922118834406,0.001372287323092973
M01110,0.010853100868395818,0.0006891053190974227
M01638,0.028636984711330846,0.0027682816430377745
M00512,0.007116012832513322,0.0005777712358357376
M12129,0.023136913234066886,0.003495269731786649
M03141,-0.000885617958877154,0.0012020137011149938
M32586,-0.0009591548630210286,0.0007295521079764173
M43807,-0.012549632997509655,0.0012207682779801074
M02137,-0.004587848476901982,0.0026155954971123106
M32412,-0.005714835106838394,0.0010060668372478044
M00569,0.000180019572005298,1.6980394889955493e-05
M01642,-0.00046782283873893064,0.0008716417242808007
M32492,0.006303789526261414,0.0012724985395030938
M15500,0.001676044589024536,0.000513625238103644
M35320,0.036895543429960195,0.003750451795581552
M22842,-0.008763306795952802,0.0015154826002875645
M00063,0.00041931933027715624,0.00019991692711766185
M15506,-0.0003886261214109574,0.00037152506207040594
M01564,-0.005525909434758871,0.00031299610819776207
M02132,-0.0010672789338973191,0.00015439843992350196
M01712,0.002356951179564242,0.00015060374908829134
M01769,-0.003000976237923157,0.00023656160100340434
M27718,0.0019714668386790813,0.0001537120006321324
M00513,0.02844665307839188,0.0022168318904243105
M31453,0.0066536912459257205,0.0006531395203750869
M33941,0.0034044359829759623,0.0007082933972079033
M32425,-0.025881101350278216,0.0016358443853205483
M17805,0.010999401123228636,0.0011019774658486995
M35718,0.002990596219366469,0.0008073290859918408
M44675,0.002246951803002737,0.00038462530463416553
M32504,0.0023951216744368792,0.0005999875604733413
M32388,-0.008116742361148965,0.0009651186781150188
M18467,0.0005318552871714843,0.0002997493599716867
M33587,0.008874296576516548,0.0007042432622691207
M33973,-0.023637520384407647,0.0018833007493767086
M20699,-0.0041010383042780875,0.0015258986616526584
M33477,0.006306828243864848,0.0008499107009371748
M00577,0.0008493879923982161,7.809382195078131e-05
M02730,-5.3094841101461954e-05,0.00047994837381278135
M34456,-0.0013401169399191947,0.00018464072584064027
M18369,-0.001097896231599031,8.300191480147291e-05
M33422,-0.003276472352111866,0.000722122382696735
M02734,-0.006916597586445758,0.0009656718447245124
M43829,0.00027026772910945465,2.28522964145606e-05
M20488,0.33291962109004275,0.01662015654387305
M00057,0.0012076969447343546,0.00033116978514980295
M00053,-0.0012488924678898713,0.00037313196369057424
M01572,0.0014496583104637055,0.0003185638695628446
M15122,0.09064616363181015,0.003706341539964817
M15365,0.029704164103794183,0.0016843699663792726
M15990,0.05041638485347741,0.002468906804624192
M00058,-0.02553089629331547,0.001448423496766107
M32346,-0.00616667221803006,0.0014785196719788267
M18476,-0.00839624359192739,0.002126491893330966
M41754,0.01012101646235423,0.0008271501774877774
M32328,0.014063839187733311,0.0008731975526466487
M15753,0.03758633257540751,0.0021772581767683275
M00059,-0.0013445711834748364,0.0004806544611973033
M03127,0.002336283528403048,0.00017262351381144595
M27513,-0.002052531184633729,0.00013792621574371922
M18349,0.033849537496078275,0.001813764330854397
M32405,0.0025401722398747397,0.0017526773214203372
M33441,0.0021692943447614087,0.0008767275550316693
M01125,-0.014360188802096902,0.0013427079395760288
M34407,-0.0098915315374438,0.0009570644671519113
M15140,0.028072442112980406,0.003277271029221746
M00527,0.0005648751801693177,4.8418134604177945e-05
M01645,-0.00024376509667713026,3.763772778154231e-05
M00060,0.0001415933457345643,3.950613497762834e-05
M01105,0.03663223417861839,0.0021350498671683094
M34035,0.0356193785063876,0.002537768342373923
M01301,1.164482530044971e-05,0.0004902844636804587
M01303,-0.0024126276106644297,0.00022744257635368034
M00584,0.18376648684523125,0.008460465913192182
M01121,-0.00012857508410420103,0.00025886935837577063
M01302,-0.008404420792959864,0.001435813943407769
M19934,0.04541168450447058,0.003787867900110944
