pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,-0.006142453279185413,0.001632569374048018
Aminosugar Metabolism,-0.012220453519651805,0.002243289778903926
Ascorbate and Aldarate Metabolism,0.004280264315384804,0.0020604274195714237
Benzoate Metabolism,0.009126398072429365,0.0041396715214333975
Carnitine Metabolism,-1.547987642989214e-05,0.0005977650771562072
Chemical,0.0211633487455707,0.00273416073717521
Creatine Metabolism,0.06583714047817806,0.006603532247978455
Fatty Acid Metabolism (also BCAA Metabolism),-0.010324841747415148,0.001945651210918908
Fatty Acid Metabolism(Acyl Carnitine),0.056320566479401785,0.025187931133942337
"Fatty Acid, Branched",0.03326631907873008,0.0033962205880450217
"Fatty Acid, Dicarboxylate",0.08502658602039523,0.005683429104423805
"Fatty Acid, Monohydroxy",-0.004153096933630262,0.0034577382830701495
Food Component/Plant,0.1221039009957363,0.005786713589161116
"Fructose, Mannose and Galactose Metabolism",0.0737016755386698,0.004567091688094836
Gamma-glutamyl Amino Acid,-0.046529448402676546,0.0034762812735496936
Glutamate Metabolism,0.06993743779166471,0.005570201370102914
Glutathione Metabolism,0.005148475936915698,0.0009477147565314572
Glycerolipid Metabolism,0.0053718543206122855,0.0032166578976093457
"Glycine, Serine and Threonine Metabolism",0.22367920056122217,0.012012646453426817
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.17137692744366967,0.009134641009341561
Hemoglobin and Porphyrin Metabolism,0.09484010865364759,0.005549129606228899
Histidine Metabolism,0.027478776157482114,0.003802070887628542
Inositol Metabolism,-0.0038653649212244765,0.0010901940756241197
Ketone Bodies,0.1358133609408034,0.006894581299431146
"Leucine, Isoleucine and Valine Metabolism",-0.033266741362379754,0.009031628921029709
Long Chain Fatty Acid,0.10168093013370566,0.010731035179695014
Lysine Metabolism,0.05118786029394764,0.004498963220030746
Lysolipid,0.03216528975814455,0.003398215504485158
Medium Chain Fatty Acid,-0.021290532630001552,0.007250295780005694
"Methionine, Cysteine, SAM and Taurine Metabolism",0.00029672590035609867,0.0015652509366066358
Monoacylglycerol,0.0535568596082935,0.0032843727808044977
Oxidative Phosphorylation,-0.0005143649142143721,3.6242086688757724e-05
Pantothenate and CoA Metabolism,0.00030777544578941616,3.595013537055032e-05
Phenylalanine and Tyrosine Metabolism,0.08674228457691466,0.005253928191979689
Phospholipid Metabolism,0.061703820410114574,0.003420315055709624
Polyamine Metabolism,0.0011544785674242608,0.0004719435052568405
Polyunsaturated Fatty Acid (n3 and n6),0.024854338090414728,0.005473143159960704
Primary Bile Acid Metabolism,-0.024147616424014025,0.001784954182607801
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.012027289354564829,0.0006431004813457533
"Purine Metabolism, Guanine containing",-0.000513841623029996,0.00010078845946169381
"Pyrimidine Metabolism, Uracil containing",0.004762747029952186,0.0017618383640340648
Secondary Bile Acid Metabolism,-0.008205474083218024,0.0006628162227766668
Sphingolipid Metabolism,-0.002750050596325509,0.00037073324145580765
Steroid,0.38143273732310545,0.014921476358157907
Sterol,0.0010571473236876722,0.0009280089730949314
TCA Cycle,0.054949067158014106,0.002762283253335948
Tocopherol Metabolism,0.005284315051916568,0.00046990089114545976
Tryptophan Metabolism,0.10891653432582213,0.005848788673734141
Unknown,0.49657108219512636,0.02041934885354227
Urea cycle; Arginine and Proline Metabolism,-0.024749830574276776,0.004278537695600395
Vitamin B6 Metabolism,-0.0038805380740147798,0.001388925250975083
Xanthine Metabolism,0.5107303898718986,0.024241424440827452
