pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.027804415109725217,0.011208920077106993
Aminosugar Metabolism,-0.007738894294061341,0.003726659667904141
Ascorbate and Aldarate Metabolism,7.987330284674695e-06,3.246774995166312e-05
Benzoate Metabolism,0.162498901689291,0.01751972016637418
Carnitine Metabolism,0.011893484707185594,0.004653519994249602
Chemical,0.01169768571201297,0.0030729664021062093
Creatine Metabolism,0.04227869885248181,0.006373817688584211
Fatty Acid Metabolism (also BCAA Metabolism),0.11831808638389552,0.009138055895797083
Fatty Acid Metabolism(Acyl Carnitine),1.6133978709857306,0.09215827336852526
"Fatty Acid, Branched",0.3806046344398055,0.03179238373416837
"Fatty Acid, Dicarboxylate",0.11994346014797538,0.010188972924363228
"Fatty Acid, Monohydroxy",0.01946198787964582,0.007713315621987932
Food Component/Plant,0.06338688993285371,0.006353122785510303
"Fructose, Mannose and Galactose Metabolism",0.07544683505932476,0.007382621393272296
Gamma-glutamyl Amino Acid,0.5034198229914663,0.032037304262091504
Glutamate Metabolism,0.11514009332700673,0.01170533681250457
Glutathione Metabolism,0.008454798047029385,0.0029030203328013317
Glycerolipid Metabolism,0.41268192036356555,0.0216746037128645
"Glycine, Serine and Threonine Metabolism",0.013516799333481027,0.017497206947833358
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",-0.02077124442841899,0.006823215040135617
Hemoglobin and Porphyrin Metabolism,0.11189995856641985,0.010053734058070304
Histidine Metabolism,0.07380229709994526,0.009563598084073761
Inositol Metabolism,0.015140566038417333,0.004711231965046607
Ketone Bodies,0.5548019521542196,0.028785405413021773
"Leucine, Isoleucine and Valine Metabolism",0.8648101019523565,0.0623538464020437
Long Chain Fatty Acid,4.550859206392655,0.20871563371602816
Lysine Metabolism,0.07946872692596005,0.010144620074968682
Lysolipid,0.08418395417420341,0.01773740902455278
Medium Chain Fatty Acid,1.3521723457525274,0.06508676124443294
"Methionine, Cysteine, SAM and Taurine Metabolism",0.1202323342664689,0.009121729913515092
Monoacylglycerol,0.0029629260686477657,0.00036046830490341937
Oxidative Phosphorylation,-0.01736266315834552,0.004968470111740322
Pantothenate and CoA Metabolism,0.0018133210118199863,0.0007656435247955704
Phenylalanine and Tyrosine Metabolism,0.4920406006052731,0.031335366685888065
Phospholipid Metabolism,0.02485504882071685,0.004269890775203487
Polyamine Metabolism,-0.0017773345315841506,0.0007233522576601886
Polyunsaturated Fatty Acid (n3 and n6),2.3917803521524887,0.15204863132799215
Primary Bile Acid Metabolism,0.09096818462437342,0.011504660846485864
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.12449331241569678,0.008729102546819996
"Purine Metabolism, Guanine containing",0.008154755213800727,0.002959921763221345
"Pyrimidine Metabolism, Uracil containing",0.0050491034233706615,0.0035515665115851665
Secondary Bile Acid Metabolism,0.04723881077726498,0.004074463206833041
Sphingolipid Metabolism,0.00029176274862605545,4.2081463643932755e-05
Steroid,0.21005151875312217,0.017999578543089305
Sterol,0.0006555428266138226,0.0006537659638513706
TCA Cycle,0.1279681322524,0.008785710728653915
Tocopherol Metabolism,-9.537885847758155e-05,1.251766177308534e-05
Tryptophan Metabolism,0.7967840145161353,0.05065432298533619
Unknown,1.3310671909528735,0.06740894156490088
Urea cycle; Arginine and Proline Metabolism,0.32299934161671406,0.029551655387960687
Vitamin B6 Metabolism,0.0022327305357889094,0.0031801541670447224
Xanthine Metabolism,0.009888643025832842,0.007090905871050428
