pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.00010207260896996318,1.0397620831712503e-05
Aminosugar Metabolism,6.348327893346168e-05,5.572405442633267e-06
Ascorbate and Aldarate Metabolism,6.45105786384454e-05,5.019267452046255e-06
Benzoate Metabolism,0.0005248379059451221,2.837337225525e-05
Carnitine Metabolism,6.376777804142784e-06,1.408236979895212e-06
Chemical,6.353260342489308e-05,5.889627913321541e-06
Creatine Metabolism,8.625512405966388e-05,9.602172304698992e-06
Fatty Acid Metabolism (also BCAA Metabolism),5.402896501973731e-05,5.745089852024312e-06
Fatty Acid Metabolism(Acyl Carnitine),0.0009593658684881186,3.86736227097388e-05
"Fatty Acid, Branched",0.0005232043900544187,2.7387549353592266e-05
"Fatty Acid, Dicarboxylate",0.00016058772842659195,9.178063538663894e-06
"Fatty Acid, Monohydroxy",0.0011836181188892181,3.203148446558829e-05
Food Component/Plant,9.529960806158333e-05,8.48606883718897e-06
"Fructose, Mannose and Galactose Metabolism",0.0002129649279269015,1.2090930222187023e-05
Gamma-glutamyl Amino Acid,0.00024252223566023452,1.6751944690141586e-05
Glutamate Metabolism,0.00034393815671538114,1.835590681823397e-05
Glutathione Metabolism,2.1195480420952914e-06,1.4524244263165592e-06
Glycerolipid Metabolism,0.0003040441839485533,1.1886526335575892e-05
"Glycine, Serine and Threonine Metabolism",0.0006398062637249123,2.4452573488918296e-05
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.0005936024487494635,2.333646979514886e-05
Hemoglobin and Porphyrin Metabolism,2.0961854111744318e-05,8.47381261758583e-06
Histidine Metabolism,0.0005240178535167078,2.163993474292328e-05
Inositol Metabolism,0.0004173749602991518,1.4135460270511714e-05
Ketone Bodies,0.00019869962765574258,1.2121244048942157e-05
"Leucine, Isoleucine and Valine Metabolism",0.0002761758987805732,1.652942333351602e-05
Long Chain Fatty Acid,0.0010383761639840212,7.304118819926696e-05
Lysine Metabolism,6.407231112872476e-05,5.221426829588882e-06
Lysolipid,0.0014879626961728967,4.4129932369074e-05
Medium Chain Fatty Acid,6.830632256393924e-05,9.02886706055497e-06
"Methionine, Cysteine, SAM and Taurine Metabolism",0.000345104994334961,1.4209473963629285e-05
Monoacylglycerol,0.00029542489093967254,1.460296898664745e-05
Oxidative Phosphorylation,0.00014101397716003252,9.116061043886157e-06
Pantothenate and CoA Metabolism,6.776546405264954e-06,1.645443231587244e-06
Phenylalanine and Tyrosine Metabolism,0.0005926571019962818,2.5931802649092345e-05
Phospholipid Metabolism,2.6554166994873906e-05,3.9017656459042766e-06
Polyamine Metabolism,1.8252025376749856e-05,2.0821810460445203e-06
Polyunsaturated Fatty Acid (n3 and n6),0.0005897063068115156,4.0879288141390826e-05
Primary Bile Acid Metabolism,0.00011629329849406048,8.751419415634769e-06
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",-2.8350874005734452e-05,6.5391963466669394e-06
"Purine Metabolism, Guanine containing",1.6011045675030296e-05,3.0325797596187698e-06
"Pyrimidine Metabolism, Uracil containing",0.00011559146175050387,7.13395247967571e-06
Secondary Bile Acid Metabolism,1.8513859281055226e-05,3.2115188432659827e-06
Sphingolipid Metabolism,0.00012430943539456165,7.065243451173616e-06
Steroid,0.00021832809720965043,3.5664355508690875e-05
Sterol,0.00014323399219047712,7.593362208277298e-06
TCA Cycle,0.00025329233525845594,1.340606326181165e-05
Tocopherol Metabolism,1.522050257657759e-05,1.994079347374738e-06
Tryptophan Metabolism,0.0006069980532629832,2.5228476451948366e-05
Unknown,0.0009669467995927063,3.1453307254381184e-05
Urea cycle; Arginine and Proline Metabolism,0.0007627351850380453,3.079712164577467e-05
Vitamin B6 Metabolism,-1.554540892737853e-06,1.879311414904275e-06
Xanthine Metabolism,0.00018170185108096486,1.209267584385526e-05
