pathway_name,sage_value,sage_value_sd
Amino Acid,0.004021635107921184,0.00021313387425085455
Carbohydrate,0.002295245240838211,0.00013872784285003028
Cofactors and Vitamins,0.0009428587577909851,7.420881203218586e-05
Energy,0.0005902064620857015,4.412779145828499e-05
Lipid,0.005364142181515968,0.0002444904509997108
Nucleotide,0.0005947884722713235,6.147648682220697e-05
Peptide,0.0003508093410262076,3.243197940336186e-05
Unknown,0.0007219225582637559,0.00011994410533562925
Xenobiotics,0.00041915035302738995,6.411983564908133e-05
