pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.00031594719884146534,2.0952095352983175e-05
Aminosugar Metabolism,-6.533312943864836e-06,1.4007297686505831e-06
Ascorbate and Aldarate Metabolism,-6.670122515130428e-06,1.101521572707657e-06
Benzoate Metabolism,0.00010592356895362019,1.2024219917511041e-05
Carnitine Metabolism,0.00011683491284969218,9.142478637099925e-06
Chemical,0.000182781294613521,2.2787463067653962e-05
Creatine Metabolism,0.000857257785263856,3.812581653041783e-05
Fatty Acid Metabolism (also BCAA Metabolism),5.3710916398195553e-05,2.3516865883958755e-05
Fatty Acid Metabolism(Acyl Carnitine),0.0027205018363606736,0.00013901828057574987
"Fatty Acid, Branched",-9.821353989251819e-06,6.565374200183068e-06
"Fatty Acid, Dicarboxylate",0.0001724646334820096,2.912101468082221e-05
"Fatty Acid, Monohydroxy",1.1793747399303285e-05,3.5411125707985686e-06
Food Component/Plant,0.00020397027668821654,1.7665743473250996e-05
"Fructose, Mannose and Galactose Metabolism",0.0002920760026252601,1.947459725299776e-05
Gamma-glutamyl Amino Acid,0.00214428133303475,9.057509134506962e-05
Glutamate Metabolism,0.0005035966219690251,2.898438384306431e-05
Glutathione Metabolism,2.5066158472149836e-06,2.4029797204552356e-06
Glycerolipid Metabolism,0.000171457756790671,1.1366362824485616e-05
"Glycine, Serine and Threonine Metabolism",0.0018893731194470952,8.120319665040449e-05
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",4.816616575410106e-06,1.209486083340038e-05
Hemoglobin and Porphyrin Metabolism,-2.3444098019907364e-05,2.8390827495137656e-05
Histidine Metabolism,0.00014825520138189773,2.602621411440736e-05
Inositol Metabolism,2.4981293788419543e-05,5.4990230606761496e-06
Ketone Bodies,-5.593604155616834e-05,1.2194428656994246e-05
"Leucine, Isoleucine and Valine Metabolism",0.0007141218178827445,4.8735963828763024e-05
Long Chain Fatty Acid,-7.040656163684099e-05,1.2052182184261317e-05
Lysine Metabolism,6.371825758861209e-05,1.734915653101705e-05
Lysolipid,-0.0002289958770243171,2.8364717154569872e-05
Medium Chain Fatty Acid,5.678087868737687e-05,8.023292103881164e-06
"Methionine, Cysteine, SAM and Taurine Metabolism",-1.177363248630854e-06,1.0847898924829672e-05
Monoacylglycerol,-8.208847982352414e-06,8.752206787471789e-07
Oxidative Phosphorylation,2.9247289881971806e-05,2.8841485266441826e-06
Pantothenate and CoA Metabolism,8.610250601978839e-06,8.923855283188042e-06
Phenylalanine and Tyrosine Metabolism,0.0029040931673756628,0.00010826813804969819
Phospholipid Metabolism,0.00011963469176566178,7.043067134060007e-06
Polyamine Metabolism,2.2380189153341166e-05,3.607234853547304e-06
Polyunsaturated Fatty Acid (n3 and n6),0.00039360709660623476,4.158069384001835e-05
Primary Bile Acid Metabolism,0.0005933962791766429,3.526127112301302e-05
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",-3.209715480786631e-05,1.374884878497279e-05
"Purine Metabolism, Guanine containing",5.77187831313812e-05,9.127843453668904e-06
"Pyrimidine Metabolism, Uracil containing",0.00012976076647969967,1.377838046429905e-05
Secondary Bile Acid Metabolism,0.0002898200795466169,1.8064788221836737e-05
Sphingolipid Metabolism,-3.399364036858099e-06,3.457750723300098e-06
Steroid,4.016691642087933e-05,3.851089912812915e-05
Sterol,0.0001224774118769395,1.0352290084904043e-05
TCA Cycle,-9.373132318412073e-05,9.218586000359306e-06
Tocopherol Metabolism,-8.461496543743459e-06,8.776074937968992e-07
Tryptophan Metabolism,0.0003265463451950353,3.878496507202333e-05
Unknown,0.0007893533730644346,8.796616222571916e-05
Urea cycle; Arginine and Proline Metabolism,0.0005219244979123653,4.440756026357845e-05
Vitamin B6 Metabolism,7.88496477138983e-06,8.239928081469723e-06
Xanthine Metabolism,4.65819351591393e-05,6.261062908698733e-06
