metabolite_id,sage_value,sage_value_sd
M33228,1.8729237481020325e-05,6.338977759453598e-06
M35186,-9.465279416459204e-05,1.7925955614546365e-05
M34214,7.85879973697937e-05,6.086573533950527e-06
M34419,-7.860303564094012e-06,5.818491787696317e-06
M32635,-3.461844230736143e-05,1.6867161840295244e-05
M34395,-1.7467214327736583e-05,1.5805694619135748e-06
M34389,-0.00014791801729419364,1.574814831117967e-05
M48258,-6.695510433296551e-05,6.067345779415927e-06
M35628,-0.0001990832424693972,1.5495753954456183e-05
M33230,4.0859861360420235e-05,1.0103071370042927e-05
M21127,0.00035883657660862106,2.543664929740323e-05
M33955,-1.423197540703907e-05,4.8746080582425565e-06
M35631,8.960957008211956e-06,2.6577593733829894e-06
M33961,-2.0579471498737352e-05,1.0852292768022823e-05
M42398,1.6941235448155594e-05,2.491225215354869e-06
M19324,0.0001629635604614272,1.8109169302030046e-05
M20675,3.1853335132979677e-06,2.2801996700270166e-06
M34400,-0.00020096989741205326,2.003505302078474e-05
M33971,-7.04880180529681e-05,6.348624911990045e-06
M33972,0.0001492895225722461,1.0826782734980668e-05
M32497,-8.409080878111019e-06,2.2401394110172946e-06
M42374,-3.1136733590084906e-05,1.3159996670702243e-05
M35675,-9.414485863398767e-06,1.2209399125633635e-05
M17945,-9.527709736241341e-06,8.300250109965072e-06
M45095,-0.00016869593042004001,1.8191106766301362e-05
M35253,1.4301055027777225e-05,6.639150951837248e-06
M32197,0.0004975506752413284,3.3069552535595814e-05
M31787,-3.990624654627452e-05,2.602746764441973e-05
M46410,4.7270467972365696e-06,5.988056543714267e-06
M00542,0.0016945270370911415,8.843854708458984e-05
M27672,-0.00029276311594044206,2.4198982366760462e-05
M12017,-4.423337743790785e-07,2.052743271896319e-06
M44526,0.0002472688463307187,3.054643765346906e-05
M15676,-0.00035376420760860805,3.4918228359014675e-05
M15677,-9.209746623595763e-05,8.160032464297275e-06
M36099,4.578358753092101e-05,9.577960281050857e-06
M22116,-0.00019702708174323933,3.652730278976076e-05
M36098,9.72007063340902e-06,1.714000937346941e-06
M33968,-0.0005801418912444067,3.969829350275639e-05
M01494,2.4676621925508853e-05,4.409838273713992e-06
M36776,2.1767575632122423e-06,1.5284998917152715e-06
M34390,2.72801220351154e-05,1.1923182092276019e-05
M32198,0.0007329597405845634,4.432999266139397e-05
M32980,-7.0525243176708415e-06,3.691850273069375e-06
M01126,0.0002430623675491597,4.056604212359233e-05
M01107,-4.5935607395489035e-05,2.911964759569271e-06
M33937,-0.00012482792903609517,8.326815557577971e-06
M33453,7.179452583342408e-05,1.3760108356816606e-05
M01561,6.335334213796419e-05,5.087226823080571e-06
M31591,0.0009921903952957993,5.996709703050089e-05
M01110,0.0003356586987820035,2.2974718420102803e-05
M01638,-9.18744246333909e-05,4.436859791060447e-05
M00512,2.208534031226966e-05,3.416612865406329e-06
M12129,0.0001569131812258021,4.6276999551470444e-05
M03141,2.8796009620448955e-05,3.614985871180756e-06
M32586,0.0001713653935855699,1.922713956326192e-05
M43807,0.0002869719153227455,2.0100244471515555e-05
M02137,0.00022332342600815572,2.013945902243216e-05
M32412,0.00013248628476643148,1.0386107211297649e-05
M00569,-8.006078534552445e-05,1.6376475083768546e-05
M01642,8.155063599049186e-05,2.3776427032831033e-05
M32492,0.0002900489205532203,2.3421120596200023e-05
M15500,1.882077072028475e-05,1.9380771236031656e-05
M35320,6.979860437264732e-05,1.1644722185498509e-05
M22842,-0.0001345180708186739,1.3927702332366602e-05
M00063,8.194841389724293e-05,1.85514329164659e-05
M15506,5.920971271469662e-05,1.637157010368817e-05
M01564,0.0011223716059895802,5.0281475020344594e-05
M02132,7.118637307540025e-06,1.7178596161017313e-06
M01712,-3.261178298055065e-06,1.2379956455223409e-06
M01769,0.000237084001360346,1.6484973519784514e-05
M27718,0.0001247439951546073,9.73316122032804e-06
M00513,-1.364988356005625e-05,9.917249660425175e-06
M31453,0.00012504124807829055,1.1746371139386441e-05
M33941,0.00044167534530235896,7.252802195442899e-05
M32425,0.0009315583814943397,4.537455915092513e-05
M17805,3.917313190898566e-05,4.485268554857849e-06
M35718,9.624483415705254e-06,1.3341901620039647e-05
M44675,0.00015316640209601067,2.754325916187618e-05
M32504,0.0001392820809008835,2.6953674783663117e-05
M32388,0.0007777519102684998,5.162580821578204e-05
M18467,0.00030556750105841386,3.315843468678943e-05
M33587,0.0001258359497497123,1.0705270684160916e-05
M33973,0.0012266743359504403,6.797039742411127e-05
M20699,-3.078557601524637e-05,8.746780297839662e-06
M33477,0.00014810299944337675,1.4324456646538735e-05
M00577,-1.357360879408102e-05,1.457773759864972e-06
M02730,-1.9295325628374956e-05,1.155397333922861e-05
M34456,0.00013805466216426215,8.584592804623016e-06
M18369,0.0003137970997825781,1.684601592343004e-05
M33422,2.9050113698545575e-05,3.7934393014264177e-06
M02734,0.0005622013498187998,4.115588478473056e-05
M43829,0.000298362885086277,1.9400318204438002e-05
M20488,0.0003043631610773991,2.199520737529684e-05
M00057,3.5475016019197086e-05,2.114403373911453e-05
M00053,0.00012206257028975716,1.790706025166742e-05
M01572,8.809132387944648e-06,2.488440890743575e-06
M15122,-0.0005104326871542875,2.8277970967329055e-05
M15365,0.0006024843067154303,3.874221698395904e-05
M15990,0.0012122905874081527,5.992758489062753e-05
M00058,-0.00021164124567296785,1.3896986937438469e-05
M32346,-0.0001535933959166199,1.8190029814983043e-05
M18476,-0.00010253062939044374,1.799423212404424e-05
M41754,0.0002015076670838378,1.7581580629147616e-05
M32328,-0.00020966249889098107,5.2520332981316015e-05
M15753,9.32658326924039e-06,1.9403940986395514e-06
M00059,3.377080468694491e-06,8.894706878329088e-06
M03127,-0.00011362730212576692,1.04816437616169e-05
M27513,-9.467288734699072e-05,6.787666094660661e-06
M18349,0.00011078814024254774,7.1137220953548056e-06
M32405,6.80785878606609e-05,1.0070170458042165e-05
M33441,2.548367962591452e-07,2.774647849744916e-05
M01125,-0.00013035870561075056,7.957657535377038e-06
M34407,-0.00018063293720290804,1.618194830376821e-05
M15140,-1.7104462899687434e-05,4.7862957068446194e-06
M00527,3.4367403882812677e-05,3.2735226720723427e-06
M01645,-0.00011295422025701787,1.0848357646105257e-05
M00060,-0.00015810775653157322,9.363266438898022e-06
M01105,-8.011585053299184e-06,2.3465373871450333e-06
M34035,-3.207106767628762e-05,1.3929829332974592e-05
M01301,0.00022745859778023115,3.423580769622337e-05
M01303,0.000215245357201297,1.6527536426940908e-05
M00584,0.0003797110548909105,3.0022558181376088e-05
M01121,8.486942107658105e-05,1.0903494011138722e-05
M01302,-3.288308606528522e-05,3.58587605673025e-06
M19934,8.246233082515295e-05,2.1257592000549798e-05
M01365,-6.709907143519961e-05,7.832196974420987e-06
M32418,-0.00042053173238773436,2.531661942722627e-05
M01585,0.0002675267393383199,1.7398995311141965e-05
M27710,0.001100632390169497,6.660897754385485e-05
M33939,3.236055835011335e-05,7.200438372907217e-06
M35137,8.289522517850376e-06,3.4796122695856865e-06
M33936,0.00044751076644812657,7.396685775343867e-05
M35160,0.0001853602058843487,1.797252945203268e-05
M01493,-8.907353864774875e-05,7.121414811750269e-06
M36103,4.0789290195047895e-05,1.221689889917355e-05
M01336,2.5846270857587152e-05,2.019524975881272e-06
M33447,-0.00011606939630816299,1.1695330322954334e-05
M44681,5.2535578976867024e-05,1.3586013666883197e-05
M01508,1.1833474904693631e-05,1.7193234768026967e-06
M18254,5.425919010187635e-06,1.845850257298724e-05
M32553,0.00020723264224126902,2.4233695250642383e-05
M35126,0.00020043478723876762,3.0292380798567393e-05
M00064,5.272869794791866e-06,3.7540875668075974e-06
M22130,-0.00033048464864050695,2.8521359848540804e-05
M11438,0.00017487517137029746,1.0354217639364278e-05
M01444,-6.2941093959480915e-06,2.8810409612303653e-06
M33935,0.00012958361394305512,1.292461657610595e-05
M35127,0.00029062577441959294,3.997850835910376e-05
M01898,0.00010279349947892696,2.0126802845187158e-05
M32452,-2.5585723876924876e-05,2.779871819245639e-06
M33442,0.00010972685992899703,2.2925665464280795e-05
M31555,0.0001443473414269969,2.7291505045634457e-05
M46225,-0.0003001815919534322,1.718916506994011e-05
M22250,0.0002655770032520095,1.777768312062914e-05
M18335,-2.3682377524834773e-05,3.4284699823785158e-06
