metabolite_id,sage_value,sage_value_sd
M33228,9.112495552712043e-05,6.7493008204122695e-06
M35186,2.816680372817262e-05,3.0487099029468217e-06
M34214,0.000204342570201081,1.1622376399179183e-05
M34419,1.5535068324767918e-05,1.8147365770993123e-06
M32635,-7.521390271812273e-06,3.34968547262244e-06
M34395,-2.6064526220669856e-05,4.418964925961669e-06
M34389,-2.8574934493061835e-05,3.878252383202665e-06
M48258,7.444473908853279e-05,4.406274374244115e-06
M35628,-3.3826227022375966e-05,2.834754463529734e-06
M33230,-7.60806864795098e-05,1.3652802902285031e-05
M21127,1.5278688423223933e-05,2.454240551170783e-06
M33955,5.3230278019034474e-05,6.0016723784758555e-06
M35631,0.00019010192383403363,1.1518791883617084e-05
M33961,4.47090006436464e-05,7.859956469428474e-06
M42398,7.114528747350135e-05,8.933299330300185e-06
M19324,0.0002481145576290231,1.5362634707398896e-05
M20675,-9.436505138492855e-06,9.359764947830308e-06
M34400,-1.5351009065687514e-05,1.5091161205712965e-06
M33971,0.00015416821658726664,1.0690352465017307e-05
M33972,5.0626195704885e-05,3.947691794012529e-06
M32497,-1.7744334691118537e-05,5.5908502201129675e-06
M42374,0.0001436792355893997,1.10066907432518e-05
M35675,0.00023408014719744969,1.6197804702837945e-05
M17945,0.0002738264994865051,1.8897342770551372e-05
M45095,-2.1952090179390864e-05,8.483996032961675e-06
M35253,0.00010302806380091333,8.936306622575936e-06
M32197,0.00025934278396374426,1.3447407207594337e-05
M31787,4.559815883152692e-05,1.2204947553684291e-05
M46410,0.00038760660273462813,2.5709951387877778e-05
M00542,-0.00012836192214143457,1.551492174220933e-05
M27672,-4.003709202058721e-05,8.01446272215208e-06
M12017,4.561959567691081e-07,3.6060785620826438e-06
M44526,2.1060249171708262e-05,3.926542816626106e-06
M15676,5.576706858080282e-05,6.81166880242093e-06
M15677,3.6442241953449004e-05,4.79141277490692e-06
M36099,4.8132665719166776e-05,1.1039971085283851e-05
M22116,2.496142942495088e-05,4.842509587772604e-06
M36098,8.575473502769674e-05,8.354079007546751e-06
M33968,0.0004807924437142141,2.499812868898477e-05
