pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.0002519230324326334,9.141109042921923e-05
Aminosugar Metabolism,-2.2458106598893992e-05,2.170557308928006e-05
Ascorbate and Aldarate Metabolism,-5.024286625990605e-05,5.37861421035956e-06
Benzoate Metabolism,0.0013173932422184346,0.00013837788414031613
Carnitine Metabolism,0.00015376916327790346,3.8861326338032e-05
Chemical,0.00014518899804799487,3.0982541307949625e-05
Creatine Metabolism,0.0004310400972749347,5.682349304849755e-05
Fatty Acid Metabolism (also BCAA Metabolism),0.0011907836896278244,7.208077545531461e-05
Fatty Acid Metabolism(Acyl Carnitine),0.01249814202373194,0.0006392165500797569
"Fatty Acid, Branched",0.0024825027252678242,0.00015727180293134902
"Fatty Acid, Dicarboxylate",0.0013943464628249887,0.0001031817345738201
"Fatty Acid, Monohydroxy",0.0003217065933828853,5.6306834264852194e-05
Food Component/Plant,0.000705081480546918,5.565618288350362e-05
"Fructose, Mannose and Galactose Metabolism",0.00045771294274160785,3.882178637545327e-05
Gamma-glutamyl Amino Acid,0.0047084877130388805,0.0002748536538243526
Glutamate Metabolism,0.0012302486562780631,9.892584739712647e-05
Glutathione Metabolism,0.0001306136198551039,2.769508822929482e-05
Glycerolipid Metabolism,0.0036117993330410207,0.00016440976650441554
"Glycine, Serine and Threonine Metabolism",0.00082562007943557,0.00015140765735867286
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",-0.00044652470414126207,5.4394413987944804e-05
Hemoglobin and Porphyrin Metabolism,0.0007394438929795128,7.03900271706769e-05
Histidine Metabolism,0.000785540415262059,7.941798267178322e-05
Inositol Metabolism,7.805328342686028e-05,3.3136113804513227e-05
Ketone Bodies,0.0052125123126908444,0.00026333946141066247
"Leucine, Isoleucine and Valine Metabolism",0.008986228984134861,0.00048256797519830377
Long Chain Fatty Acid,0.031482549590515566,0.0011929419921872816
Lysine Metabolism,0.0007654536200213164,9.933283054977562e-05
Lysolipid,-0.0004239953236201313,0.0001938073176219212
Medium Chain Fatty Acid,0.009704315853227605,0.0004276506050196818
"Methionine, Cysteine, SAM and Taurine Metabolism",0.0011632067852188274,7.262108887882507e-05
Monoacylglycerol,-2.9778076973241756e-06,4.926589943965625e-06
Oxidative Phosphorylation,-0.0003828634983449089,2.857655304700813e-05
Pantothenate and CoA Metabolism,0.00016812086161035355,1.1821589629059073e-05
Phenylalanine and Tyrosine Metabolism,0.0043877058303695305,0.00026314590542278026
Phospholipid Metabolism,0.0005835194608090973,4.814334896716076e-05
Polyamine Metabolism,2.6873201538670333e-05,8.742640028219695e-06
Polyunsaturated Fatty Acid (n3 and n6),0.018703359083984305,0.0009087918239914084
Primary Bile Acid Metabolism,0.0010594388178193097,8.153079631766812e-05
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.0013046163550620984,7.760794361553746e-05
"Purine Metabolism, Guanine containing",7.927550145645147e-05,2.8831311324461503e-05
"Pyrimidine Metabolism, Uracil containing",0.00017909517317225124,3.702292059463919e-05
Secondary Bile Acid Metabolism,0.0004587282747726899,2.980752691042337e-05
Sphingolipid Metabolism,4.570647097344757e-05,4.643639441094322e-06
Steroid,0.002300972168706394,0.0001812870857437313
Sterol,1.2687765771121907e-05,9.060060960871247e-06
TCA Cycle,0.0013335841326091115,8.891130771861436e-05
Tocopherol Metabolism,-1.3561431946635338e-05,2.9978054062152834e-06
Tryptophan Metabolism,0.007984547079391413,0.00040413484670078387
Unknown,0.011441036159568579,0.0005107215774833072
Urea cycle; Arginine and Proline Metabolism,0.0029050187551749804,0.00023421060234509635
Vitamin B6 Metabolism,-8.65598088912538e-05,2.4465599908706123e-05
Xanthine Metabolism,-0.00010369009610312472,6.126505901981832e-05
