metabolite_id,sage_value,sage_value_sd
M33228,4.393182792710943e-05,4.5311618004166e-06
M35186,0.0006434782387044216,2.3520489822089232e-05
M34214,0.00024730615177656075,1.144778394517635e-05
M34419,2.327213819090215e-05,7.596644594791795e-06
M32635,0.00014847828227514728,8.316198997631849e-06
M34395,-4.705864868644975e-06,1.182172304175898e-06
M34389,-1.7689266332631733e-05,2.343413131380591e-06
M48258,4.384156938188274e-05,1.3372996256523077e-05
M35628,8.030465027303409e-05,3.7511735421156553e-06
M33230,-9.227508633626147e-06,6.045428456277457e-06
M21127,4.5156968322579136e-05,3.1147709885008963e-06
M33955,7.887461737220344e-05,9.383637360122302e-06
M35631,0.0001524905734515423,8.599016796084838e-06
M33961,5.6346424394147855e-05,1.009771245625918e-05
M42398,0.00015736604632144346,1.3652479605929648e-05
M19324,4.466918918858892e-06,8.829169109343638e-07
M20675,3.165688698029328e-05,3.0135454407819687e-06
M34400,-7.278851219272252e-05,8.328158613281945e-06
M33971,0.00016492275106522143,8.002537423141056e-06
M33972,0.00014999428600501955,7.82477855826923e-06
M32497,-2.777204380602045e-06,3.7328154804960794e-07
M42374,-4.65799784194596e-06,4.8430760453177454e-06
M35675,5.846069385864994e-05,5.499532685177857e-06
M17945,0.00010817909845940124,8.759050063612715e-06
M45095,-1.576061177004116e-05,4.8934797423512445e-06
M35253,2.036536572933109e-05,1.3251168276053457e-05
M32197,-0.00017691637994672347,3.2026110849425865e-05
M31787,0.00012625944642024787,7.724941146679955e-06
M46410,0.00010375932125443445,1.3052906229445196e-05
M00542,6.534622280929846e-05,3.468340340939639e-06
M27672,-3.2829581982465116e-05,6.272956477612551e-06
M12017,-7.965963134950669e-07,4.262306721861486e-07
M44526,8.92294515620019e-05,1.222770809171652e-05
M15676,0.0002631294071151396,1.4977653112335758e-05
M15677,-1.982619932992375e-05,7.63684847265786e-06
M36099,1.1836913510912658e-05,3.674128013511619e-06
M22116,0.0003080668303122155,1.8383460291014102e-05
M36098,-1.3515621280900654e-05,1.0378042427067774e-06
M33968,0.0004963440909876426,2.1203221566312867e-05
M01494,1.2414219772960879e-05,8.190514589907293e-06
M36776,3.430422720867831e-05,6.026638061840483e-06
M34390,-3.4428277203267557e-06,6.641028956240802e-07
M32198,-6.747693373382323e-05,6.67401814928885e-06
M32980,0.00011180987158983001,9.314617840492517e-06
M01126,1.115365174873424e-06,2.6661880987612313e-06
M01107,-0.0001181029902584921,8.482261932191316e-06
M33937,-0.00013537414970683868,1.0208972253291544e-05
M33453,2.1114544443000965e-05,3.1693904931279014e-06
M01561,-1.558858961982338e-05,6.543071100394507e-06
M31591,-1.6644943762652584e-05,1.4076065185407507e-06
M01110,0.0001968341526769427,1.0534652309460002e-05
M01638,8.70621348822795e-05,2.3552031365763554e-05
M00512,6.500409168010863e-05,5.996182500689071e-06
M12129,5.319225474539312e-05,1.548583405516478e-05
M03141,0.00021616282383338917,1.559821400407558e-05
M32586,5.386754362455592e-06,6.528617259499801e-06
M43807,-7.549514716041837e-05,1.2967921797476469e-05
M02137,1.5896599570002965e-05,1.2666907692895939e-05
M32412,0.00019604252585428422,1.2159774831087122e-05
M00569,-4.030135731226818e-05,5.61442951354602e-06
M01642,1.1070340663780568e-05,4.024642595839275e-06
M32492,2.871066979487991e-05,2.0616247683233272e-06
M15500,0.00010538345976259046,1.2796019597160535e-05
M35320,2.1526222817953406e-05,6.639459805040521e-06
M22842,-7.765331868163726e-05,1.1150027060404403e-05
M00063,1.465556911469949e-05,4.883142366071317e-06
M15506,2.089096322163555e-05,3.7233404550499774e-06
M01564,8.60857449723941e-05,4.128080178803726e-06
M02132,-5.421053811742664e-06,5.093437350794417e-07
M01712,-2.5826650795952566e-05,1.9092567020726783e-06
M01769,-5.3377049347173355e-05,4.325795269962858e-06
M27718,6.79105644293141e-05,4.584833313201563e-06
M00513,-1.7271362810973662e-05,3.1753527865301623e-06
M31453,4.6808876163413334e-06,5.04383069776308e-07
M33941,5.111319631031237e-06,6.1594998456017985e-06
M32425,-8.331705300994256e-05,4.5619723927553886e-06
M17805,4.141810774093883e-05,4.796342333066313e-06
M35718,5.777387384076446e-06,3.5476430637498086e-06
M44675,5.746523807891461e-05,6.802753748667365e-06
M32504,2.06032634320866e-06,4.130558109578972e-06
M32388,-1.2394580296327084e-05,1.6439948842358103e-06
M18467,8.627403193994771e-06,4.385395730247341e-06
M33587,0.00010194477191743387,5.759417920172495e-06
M33973,-0.00010024513513676927,6.7011222189813936e-06
M20699,4.363078934386576e-06,4.811446341130519e-06
M33477,9.737071048939171e-06,1.2925927988818208e-06
M00577,0.00024523094409113224,1.463835502755931e-05
M02730,1.343264657600099e-05,6.320974868753385e-07
M34456,-5.795182852593112e-05,4.988578987649513e-06
M18369,-7.558088562686535e-05,4.571445794150956e-06
M33422,-4.020613581241952e-05,6.3006792436783225e-06
M02734,-4.113148709162693e-05,1.6088936022837715e-05
M43829,-6.033497429908427e-05,5.687166289959884e-06
M20488,-3.0508271333241702e-05,2.273908128316313e-06
M00057,6.4267263887283e-07,6.549649816541903e-07
M00053,0.00010477490134939255,8.986884259392945e-06
M01572,1.1372493427416614e-06,1.0544962241624813e-06
M15122,0.0005320070733865125,2.0858870412210287e-05
M15365,6.408297237348116e-05,3.9792186602021794e-06
M15990,9.93136205606766e-06,8.606056274525815e-07
M00058,0.0011364158051609349,4.853013066195675e-05
M32346,-2.1340253213988557e-05,1.8060608054845426e-06
M18476,-3.820341337582991e-05,3.4950110881678895e-06
M41754,-2.7808620545043656e-05,3.44133946997408e-06
M32328,-5.257172988780834e-05,1.7132751879293006e-05
M15753,0.00012970844963936448,8.192410892743934e-06
M00059,5.698088632832571e-06,1.6390940684625547e-06
M03127,-3.0152686424619506e-05,3.2400763853064983e-06
M27513,-6.093366533948222e-05,7.704326271355817e-06
M18349,-0.00010654792575725762,1.978965746442866e-05
M32405,5.395452761405635e-06,4.644742749454054e-06
M33441,5.401182412694763e-05,1.0052897766802917e-05
M01125,-1.5384451360111396e-05,9.022682349431002e-07
M34407,-4.780029405109054e-05,5.172735560987112e-06
M15140,4.701538372960623e-05,8.58507576691414e-06
M00527,-3.600955916432435e-05,5.111368736910665e-06
M01645,0.00014974667345365547,8.108882144420288e-06
M00060,2.0509787283256805e-05,1.5822990015947585e-06
M01105,6.995930235997251e-05,4.5311848500526505e-06
M34035,0.00011132153213099183,8.700996294784214e-06
M01301,1.7555315207259284e-05,4.265838557323086e-06
M01303,0.0001399177753142334,8.00473288387634e-06
M00584,-3.2211054863586676e-05,2.332493793445588e-06
M01121,4.833960175729145e-05,6.2009468229837864e-06
M01302,5.2971154375434614e-05,3.7223430894015024e-06
M19934,0.00012644262602461132,1.182258098050764e-05
M01365,0.00016826436039419043,8.630332615444899e-06
M32418,0.000587301015206724,2.1402315845596336e-05
M01585,-2.0711242964733756e-05,1.4378016375962406e-06
M27710,0.0002068532631348886,1.1810413962837381e-05
M33939,1.5325967733074492e-06,1.123171319283503e-06
M35137,-8.45353097840963e-07,7.626685143148025e-07
M33936,1.292851034796791e-05,1.3582758642490655e-05
M35160,5.877830801024863e-05,5.116941028188717e-06
M01493,8.021773494820666e-05,5.441734874224358e-06
M36103,5.627953562231706e-05,5.9301481547090404e-06
M01336,1.7666192033696592e-05,2.774873842485558e-06
M33447,0.00020557465581927753,9.572100685695701e-06
M44681,1.0135053019061223e-05,4.616322776615947e-06
M01508,2.4547124001369306e-05,8.942021606725918e-06
M18254,-1.1172615343511706e-05,3.6614888508179196e-06
M32553,-5.536852052111527e-05,9.655377961100595e-06
M35126,0.00013553573345682823,9.408856318836791e-06
M00064,4.209823190508254e-05,5.889165887680178e-06
M22130,-0.00011966020767396466,2.305206563364887e-05
M11438,7.519919904025368e-05,4.534677042040084e-06
M01444,-2.0155409027122545e-05,5.735828152899024e-06
M33935,-5.569215363032709e-06,5.065801992590405e-06
M35127,0.00047847260387986524,2.8322794882854204e-05
M01898,1.988380592908217e-06,5.081204394528859e-07
M32452,5.107440780248652e-05,4.817490482642258e-06
M33442,-6.346301102008499e-06,6.359553877014199e-07
M31555,2.1343223360862072e-05,9.248146645250368e-06
M46225,0.00039308128271131994,1.5967548229111486e-05
M22250,-2.9596273096408066e-05,5.773408282590327e-06
M18335,2.1080385333330824e-05,1.8428954892617912e-06
M01648,0.0007294713645679182,2.981207122513568e-05
M34384,7.100132453886234e-06,7.267927745446523e-07
M01358,1.6577155262185033e-05,2.4085681126329154e-06
M33969,0.00015619447362953,1.1030591773315671e-05
M34409,1.477437978116057e-05,3.122058897265324e-06
M18494,3.257665298962869e-06,1.2234980017338624e-06
M36850,1.7770714312466318e-05,1.878501959780563e-06
M18392,-7.1888389071875605e-06,5.699633483236376e-06
