pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.0005575436890173402,5.1452398736003296e-05
Aminosugar Metabolism,0.00016594283608724165,1.563154563151342e-05
Ascorbate and Aldarate Metabolism,9.782810624933237e-06,3.203350700381901e-06
Benzoate Metabolism,7.542790969511535e-05,1.692818262018065e-05
Carnitine Metabolism,-1.1138264278181373e-05,2.0615152491052932e-05
Chemical,-5.8400166544198276e-05,1.4460873151106714e-05
Creatine Metabolism,0.00013435714343500597,1.4892918722332567e-05
Fatty Acid Metabolism (also BCAA Metabolism),8.038757939253539e-05,1.127159670478268e-05
Fatty Acid Metabolism(Acyl Carnitine),0.0018890630447561448,0.00023050259352066257
"Fatty Acid, Branched",9.960272702103864e-05,1.3960102899908656e-05
"Fatty Acid, Dicarboxylate",0.0007111898982916959,7.174591187873405e-05
"Fatty Acid, Monohydroxy",-2.4856434364644232e-05,2.0859450319896398e-05
Food Component/Plant,7.055045147183025e-05,1.6752019284030866e-05
"Fructose, Mannose and Galactose Metabolism",0.0003351914241021571,3.284961197567517e-05
Gamma-glutamyl Amino Acid,0.0013108824413395898,8.970290737655513e-05
Glutamate Metabolism,-0.00010834297049644947,3.475609366289994e-05
Glutathione Metabolism,1.8111778996957862e-05,4.967162309293347e-06
Glycerolipid Metabolism,1.4395765909923198e-05,4.062452555863022e-05
"Glycine, Serine and Threonine Metabolism",0.0011318881638692861,7.361592009901181e-05
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.0006284776936666558,4.1442844687312575e-05
Hemoglobin and Porphyrin Metabolism,0.0008682768263947532,6.363624086917425e-05
Histidine Metabolism,-3.4984082922680925e-05,1.3866538141858141e-05
Inositol Metabolism,0.00010933373852752653,2.235119519626591e-05
Ketone Bodies,0.0017576506358503502,0.00010588050702354002
"Leucine, Isoleucine and Valine Metabolism",-0.0009928995133972724,0.00016656468154912783
Long Chain Fatty Acid,-5.037170004201169e-05,3.240759347327181e-05
Lysine Metabolism,0.00017897871206458773,3.393391769426732e-05
Lysolipid,-0.0002955444440375333,5.831451202815758e-05
Medium Chain Fatty Acid,-0.0002811900107451369,8.067076801817018e-05
"Methionine, Cysteine, SAM and Taurine Metabolism",7.29288762268476e-05,1.9489754982179766e-05
Monoacylglycerol,0.00028214140350182084,2.6024419009690992e-05
Oxidative Phosphorylation,0.00018807001673648623,1.1638076378738069e-05
Pantothenate and CoA Metabolism,1.4372565824410979e-05,2.173792128477883e-06
Phenylalanine and Tyrosine Metabolism,0.0014331577346423572,0.00010572728242941117
Phospholipid Metabolism,0.0011521362842052995,6.623621465995616e-05
Polyamine Metabolism,5.179446527012592e-05,1.3589951631093113e-05
Polyunsaturated Fatty Acid (n3 and n6),0.0008548829755328939,0.0001324366201912465
Primary Bile Acid Metabolism,-0.00015910487594125085,6.492251004546303e-05
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",-0.00016708805066023731,1.2931392254042038e-05
"Purine Metabolism, Guanine containing",8.643656259934243e-06,3.4406391068522243e-06
"Pyrimidine Metabolism, Uracil containing",0.00020548095370082794,3.237333092496865e-05
Secondary Bile Acid Metabolism,7.384722893180332e-05,2.5796824680186954e-05
Sphingolipid Metabolism,-5.688530371603935e-05,1.3569468453001565e-05
Steroid,0.006918284652490045,0.0003110674592393026
Sterol,6.573092186759425e-05,2.042257856510692e-05
TCA Cycle,0.0014527975129815006,7.265277730412337e-05
Tocopherol Metabolism,6.901183846414807e-05,6.306089204318399e-06
Tryptophan Metabolism,0.00011098633878027634,3.6446117977002363e-05
Unknown,0.006273914385936691,0.0002755236028036712
Urea cycle; Arginine and Proline Metabolism,8.607313853622709e-05,9.081042564857878e-05
Vitamin B6 Metabolism,0.0002586313016906104,3.775905043965195e-05
Xanthine Metabolism,-0.0007734297727937145,0.00011494722382606185
