pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.0003828931945541619,4.40165153733776e-05
Aminosugar Metabolism,0.00038207519001828247,3.7449979706561415e-05
Ascorbate and Aldarate Metabolism,-3.908786834201023e-06,3.1029478320602476e-06
Benzoate Metabolism,0.0004526422649403854,8.417179660114855e-05
Carnitine Metabolism,-2.140434228237944e-05,8.347777816646225e-06
Chemical,-4.215960811558106e-05,3.103531725511855e-05
Creatine Metabolism,0.00023019601092927078,3.5953284311405866e-05
Fatty Acid Metabolism (also BCAA Metabolism),-0.00022505845628199595,7.878415083292536e-05
Fatty Acid Metabolism(Acyl Carnitine),0.004288998456580985,0.0003114871710470487
"Fatty Acid, Branched",3.5748553392365255e-05,1.2390142179907789e-05
"Fatty Acid, Dicarboxylate",0.0013065707512701912,8.70687600414955e-05
"Fatty Acid, Monohydroxy",0.0003623755379304293,4.276716094892209e-05
Food Component/Plant,0.000628888837558439,7.69282517626194e-05
"Fructose, Mannose and Galactose Metabolism",0.00031835890303749334,3.215789741752459e-05
Gamma-glutamyl Amino Acid,-0.0011265808561424094,0.00021638235284918435
Glutamate Metabolism,0.0003776702091513994,8.261730065239901e-05
Glutathione Metabolism,2.087950172357925e-06,4.8770509350720154e-06
Glycerolipid Metabolism,0.0007544799840704855,5.716409060497633e-05
"Glycine, Serine and Threonine Metabolism",1.9895695153440794e-05,3.698004333040057e-05
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.00087571919609447,6.714597239358074e-05
Hemoglobin and Porphyrin Metabolism,-0.00046985307173654157,8.021720850424465e-05
Histidine Metabolism,0.0005192882694105865,0.00011174543223768631
Inositol Metabolism,0.0006528351216678651,7.557046761040078e-05
Ketone Bodies,3.522381212242166e-05,5.663127510192742e-06
"Leucine, Isoleucine and Valine Metabolism",0.0039531872353144246,0.00027366198221182535
Long Chain Fatty Acid,0.0009022401738817271,6.391875877768113e-05
Lysine Metabolism,0.00031292151689687813,2.946424096601733e-05
Lysolipid,0.009062633570168555,0.0005531107672706848
Medium Chain Fatty Acid,0.0004959852752707603,5.639839251877998e-05
"Methionine, Cysteine, SAM and Taurine Metabolism",0.0009329758053960107,7.015259040391764e-05
Monoacylglycerol,-0.00015029361143294694,2.1274676056627103e-05
Oxidative Phosphorylation,0.00042253695735967206,2.74475832966171e-05
Pantothenate and CoA Metabolism,0.00025365865482339893,3.6498006469511296e-05
Phenylalanine and Tyrosine Metabolism,0.0015229471209754755,0.00011168456795709784
Phospholipid Metabolism,0.0005625501275597188,4.3805818844315295e-05
Polyamine Metabolism,4.5112031539899596e-05,1.54820827159327e-05
Polyunsaturated Fatty Acid (n3 and n6),0.0009188837555754697,9.622947263308244e-05
Primary Bile Acid Metabolism,0.00017653986455820118,3.753404374668493e-05
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",-0.0008095240446238991,5.490584132983533e-05
"Purine Metabolism, Guanine containing",0.0001528595417866709,2.588851585989687e-05
"Pyrimidine Metabolism, Uracil containing",0.0005532152312654765,8.451552489342317e-05
Secondary Bile Acid Metabolism,9.501568784556018e-05,1.84018191652857e-05
Sphingolipid Metabolism,0.0003437357955988367,4.3459085408641556e-05
Steroid,0.027242545423942017,0.0011996891916067115
Sterol,0.0001395643555097532,3.731412751941751e-05
TCA Cycle,0.0011899552151082003,6.577015762783516e-05
Tocopherol Metabolism,1.0356527953126106e-05,2.924731710972078e-06
Tryptophan Metabolism,0.0007081419136988157,0.00011475385979880636
Unknown,0.006509227871102932,0.00037011480199044893
Urea cycle; Arginine and Proline Metabolism,0.0003823706529504665,0.00012878317961498236
Vitamin B6 Metabolism,0.00037166310795350437,6.817353783807446e-05
Xanthine Metabolism,0.0018622177259573188,0.00014566902762002952
