pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.0004824091525829467,2.448708273806108e-05
Aminosugar Metabolism,1.4737516614178241e-05,3.402243257861366e-06
Ascorbate and Aldarate Metabolism,2.153721208922863e-05,4.5344627075799015e-06
Benzoate Metabolism,2.6760140042509884e-05,4.420860532415995e-06
Carnitine Metabolism,5.98569747779904e-05,5.12774158574651e-06
Chemical,1.8839730642971608e-07,3.712530177452318e-06
Creatine Metabolism,0.000669278406479936,2.765027095673624e-05
Fatty Acid Metabolism (also BCAA Metabolism),0.00032347771600268484,1.7886464706003903e-05
Fatty Acid Metabolism(Acyl Carnitine),0.00035066319049934766,3.510862275172361e-05
"Fatty Acid, Branched",5.37796026743351e-06,9.397656311559167e-07
"Fatty Acid, Dicarboxylate",4.331012015152087e-05,8.951786533295882e-06
"Fatty Acid, Monohydroxy",2.9550605544406258e-05,3.7356484051102176e-06
Food Component/Plant,0.00018755338063891302,1.1639161784389045e-05
"Fructose, Mannose and Galactose Metabolism",-2.7183687435959133e-05,7.697286762439126e-06
Gamma-glutamyl Amino Acid,0.00018631939227226236,1.711370436814396e-05
Glutamate Metabolism,0.00010664265100503945,2.1728566261476053e-05
Glutathione Metabolism,0.0001719977508358744,1.3072761279264856e-05
Glycerolipid Metabolism,-4.690309797322624e-05,1.1882530824850758e-05
"Glycine, Serine and Threonine Metabolism",0.0005342194037585042,7.211665101700997e-05
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.00041189356160973846,4.414028857150206e-05
Hemoglobin and Porphyrin Metabolism,0.0001849282629944025,2.1561801715781828e-05
Histidine Metabolism,0.00025148928439971523,1.8909733272788665e-05
Inositol Metabolism,7.920061390220049e-05,8.894940892618083e-06
Ketone Bodies,0.00010974426318703237,1.1476189676844748e-05
"Leucine, Isoleucine and Valine Metabolism",0.0014541033124538724,5.861468892590221e-05
Long Chain Fatty Acid,7.915000958028212e-05,1.1252397850184883e-05
Lysine Metabolism,6.024438530490203e-05,1.1738115253576851e-05
Lysolipid,0.0013274081261088714,5.142595175790442e-05
Medium Chain Fatty Acid,9.721853424340512e-05,1.2322238030044829e-05
"Methionine, Cysteine, SAM and Taurine Metabolism",0.0003563300121070978,1.9374551714366444e-05
Monoacylglycerol,1.757250257245005e-05,8.478848129416337e-06
Oxidative Phosphorylation,5.707913327475393e-05,6.482515108793433e-06
Pantothenate and CoA Metabolism,5.9114906401912345e-05,6.698518390430641e-06
Phenylalanine and Tyrosine Metabolism,0.0008313481049342959,4.278219065198053e-05
Phospholipid Metabolism,0.00018927215382483713,1.4457418945499639e-05
Polyamine Metabolism,1.982063195791379e-05,2.9357454440023812e-06
Polyunsaturated Fatty Acid (n3 and n6),0.000311720243000166,2.6784655423974588e-05
Primary Bile Acid Metabolism,0.0013168951681831827,4.526661109362705e-05
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.0001806024549669929,1.8853032684201032e-05
"Purine Metabolism, Guanine containing",0.00012351034568010372,8.416619804378029e-06
"Pyrimidine Metabolism, Uracil containing",0.0005779724610485621,2.2436349586782533e-05
Secondary Bile Acid Metabolism,0.00040541993463766133,2.2189196559181692e-05
Sphingolipid Metabolism,8.965546372139416e-06,9.62933459154909e-07
Steroid,0.0004419660505031356,3.425473678373541e-05
Sterol,4.639877683961146e-06,8.526910056254009e-07
TCA Cycle,8.312888837630685e-05,1.022953097690655e-05
Tocopherol Metabolism,4.902406264808524e-05,6.888180668920357e-06
Tryptophan Metabolism,0.00021463248988152524,2.100847134459132e-05
Unknown,0.001305991476004219,4.252690883217187e-05
Urea cycle; Arginine and Proline Metabolism,0.0007266429306414388,3.557423262142341e-05
Vitamin B6 Metabolism,4.3602929276638794e-05,7.025825561134991e-06
Xanthine Metabolism,0.0001582392698608492,1.4673745311329189e-05
