pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.0001379844943613267,1.8001067548171042e-05
Aminosugar Metabolism,5.055042963944385e-05,6.4637688520611074e-06
Ascorbate and Aldarate Metabolism,4.556540051000189e-05,5.9784915281457526e-06
Benzoate Metabolism,0.0008465237139328241,7.157218163056733e-05
Carnitine Metabolism,1.0465736429967542e-05,4.756676907360022e-06
Chemical,0.00016272303276932808,1.5872132571064193e-05
Creatine Metabolism,6.42214050586569e-05,1.2770750341177937e-05
Fatty Acid Metabolism (also BCAA Metabolism),-3.6603986040955356e-05,7.51393574900157e-06
Fatty Acid Metabolism(Acyl Carnitine),0.00040533584324913067,3.256648325247783e-05
"Fatty Acid, Branched",4.29040972967083e-05,2.7770206218286974e-05
"Fatty Acid, Dicarboxylate",-7.276147987537941e-05,1.7316944417717416e-05
"Fatty Acid, Monohydroxy",0.00010179968898988442,1.7271802436293842e-05
Food Component/Plant,2.5892015838749426e-05,1.9957398883810892e-05
"Fructose, Mannose and Galactose Metabolism",0.0012751156877526834,6.0454948289714705e-05
Gamma-glutamyl Amino Acid,-0.00010292672385383887,1.4839188045072064e-05
Glutamate Metabolism,0.0002357659890865773,2.1673594597098067e-05
Glutathione Metabolism,5.847758099107432e-06,1.8589041577644733e-06
Glycerolipid Metabolism,0.0008527009347161883,4.029132156604818e-05
"Glycine, Serine and Threonine Metabolism",-0.00032256612902457937,7.560654704590019e-05
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.0017500361740839358,8.03710765848678e-05
Hemoglobin and Porphyrin Metabolism,-5.6752526687020116e-05,2.5753942036713172e-05
Histidine Metabolism,3.235750560444384e-05,1.542439136047385e-05
Inositol Metabolism,0.00012114930760652515,1.449187585098508e-05
Ketone Bodies,2.7835695570249626e-05,2.3190659022657267e-06
"Leucine, Isoleucine and Valine Metabolism",0.0006004069198189229,4.618949922546461e-05
Long Chain Fatty Acid,-0.00017157180413929937,1.659581298930886e-05
Lysine Metabolism,6.017643805981775e-05,2.5222636732285733e-05
Lysolipid,0.001039329766924105,6.207257110702881e-05
Medium Chain Fatty Acid,2.2509929168361793e-05,4.8298079822288615e-05
"Methionine, Cysteine, SAM and Taurine Metabolism",-3.313497164887021e-05,6.658006118951862e-06
Monoacylglycerol,0.0001322267147848155,1.028834128291817e-05
Oxidative Phosphorylation,-1.3454041333036854e-06,1.0964166220036235e-06
Pantothenate and CoA Metabolism,0.00017129197553688623,1.703308632191871e-05
Phenylalanine and Tyrosine Metabolism,0.0012883629907452416,6.486264165464587e-05
Phospholipid Metabolism,0.0007272052787728245,3.701709022642262e-05
Polyamine Metabolism,3.885386371046124e-06,7.930114696052014e-07
Polyunsaturated Fatty Acid (n3 and n6),0.0008724888489401807,7.655256592386103e-05
Primary Bile Acid Metabolism,0.0001904915718388392,5.480191752219005e-05
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",-2.422492593497964e-05,8.194220714300013e-06
"Purine Metabolism, Guanine containing",1.0992706048245403e-05,6.481525282616331e-06
"Pyrimidine Metabolism, Uracil containing",5.7658843915741084e-05,1.0812562331909664e-05
Secondary Bile Acid Metabolism,0.00010758722964165174,1.7746014632216163e-05
Sphingolipid Metabolism,7.675375247612663e-05,2.1084321319415198e-05
Steroid,0.00012453732892199408,2.0150156558129144e-05
Sterol,0.0001219241495906925,1.4456458625109419e-05
TCA Cycle,-0.00010836517093294934,9.776788647135853e-06
Tocopherol Metabolism,-2.230560442830025e-05,3.961811900537662e-06
Tryptophan Metabolism,0.000884253848975343,5.664728337246633e-05
Unknown,0.0012236129320547819,7.754456084605023e-05
Urea cycle; Arginine and Proline Metabolism,0.0004496219712660649,5.0615950785549564e-05
Vitamin B6 Metabolism,0.0004981956326828509,4.947521976093719e-05
Xanthine Metabolism,0.00012160773563210648,1.555846025341836e-05
