pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.00032023182297290876,1.9239792183203302e-05
Aminosugar Metabolism,0.00016485013688760484,1.1791845504948821e-05
Ascorbate and Aldarate Metabolism,3.665262338224978e-05,5.872942297916355e-06
Benzoate Metabolism,0.0009751612142996165,7.29912189786122e-05
Carnitine Metabolism,0.00013568157334735534,2.5877160206012207e-05
Chemical,-4.6172448331350104e-05,1.0334878479512919e-05
Creatine Metabolism,-0.00011383754039512505,7.682408913297536e-05
Fatty Acid Metabolism (also BCAA Metabolism),0.0007108394042618411,4.682026790959057e-05
Fatty Acid Metabolism(Acyl Carnitine),0.0001422959162991313,3.384869383981169e-05
"Fatty Acid, Branched",-1.89594972413111e-05,1.297365317503769e-05
"Fatty Acid, Dicarboxylate",0.0004986249604411467,3.104231836378844e-05
"Fatty Acid, Monohydroxy",7.840698083288986e-05,1.0729008971639028e-05
Food Component/Plant,0.0002652598405056215,3.288480787585439e-05
"Fructose, Mannose and Galactose Metabolism",-4.6443301132777746e-05,8.067375818806304e-06
Gamma-glutamyl Amino Acid,0.0025311974944356957,0.00010952966956702097
Glutamate Metabolism,0.0002686290201094015,6.35438616788714e-05
Glutathione Metabolism,4.100175103047441e-06,2.8778441718387596e-06
Glycerolipid Metabolism,-3.3092391654178186e-05,3.7470397400226374e-06
"Glycine, Serine and Threonine Metabolism",0.0002916525198220757,2.0119751849815626e-05
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.00018773135395612606,1.7976302468980325e-05
Hemoglobin and Porphyrin Metabolism,0.0008653455937365055,4.634622205082504e-05
Histidine Metabolism,1.1200149494184269e-05,9.138248010268436e-06
Inositol Metabolism,0.00019114411683369956,2.000790887223411e-05
Ketone Bodies,0.00019042338648791787,1.4595741724017018e-05
"Leucine, Isoleucine and Valine Metabolism",0.005180690401215654,0.00021581923949496606
Long Chain Fatty Acid,-0.00043242872765300095,8.262016812470115e-05
Lysine Metabolism,0.00019094279998757208,2.996759283440023e-05
Lysolipid,0.006262115644288491,0.00031691629655841654
Medium Chain Fatty Acid,0.0003326032995588739,2.669515630696129e-05
"Methionine, Cysteine, SAM and Taurine Metabolism",0.0002969735936659483,2.4482863354818928e-05
Monoacylglycerol,4.539422655738301e-05,3.2210971570274766e-06
Oxidative Phosphorylation,-7.979965993297703e-05,6.038902562955793e-06
Pantothenate and CoA Metabolism,1.660377415186616e-05,2.064921344141983e-06
Phenylalanine and Tyrosine Metabolism,0.00026263212382931085,6.041222464297452e-05
Phospholipid Metabolism,0.00026979086148218664,1.5675547895642028e-05
Polyamine Metabolism,5.960530455184812e-07,1.8903830236112697e-06
Polyunsaturated Fatty Acid (n3 and n6),0.001049052139090408,0.00010328318781350263
Primary Bile Acid Metabolism,0.00021594788013003181,2.182119039258055e-05
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.000212038977342008,1.2785079237754272e-05
"Purine Metabolism, Guanine containing",0.00028555895558897697,2.9563736945691362e-05
"Pyrimidine Metabolism, Uracil containing",9.649697948843847e-05,1.3701970704103916e-05
Secondary Bile Acid Metabolism,0.0004086798751110019,2.0174328053336575e-05
Sphingolipid Metabolism,0.00013024720875179675,1.0954010524158414e-05
Steroid,-0.0007203819982395567,0.0002281067855740003
Sterol,-5.1766471942039575e-06,3.979146071035891e-06
TCA Cycle,0.0013792979407211492,5.9346970779293206e-05
Tocopherol Metabolism,8.743799114223336e-05,4.606024038207919e-06
Tryptophan Metabolism,-0.00017787763817848744,4.444748658100005e-05
Unknown,0.0038673129243357992,0.00014349574469218034
Urea cycle; Arginine and Proline Metabolism,0.0005516735071713752,5.811180735720911e-05
Vitamin B6 Metabolism,0.0002356501529746743,2.6625639139763504e-05
Xanthine Metabolism,0.006659274380630273,0.0002636992668440269
