pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.003945673706138798,0.00018689352568651468
Aminosugar Metabolism,0.0013422742768612825,7.369542920906237e-05
Ascorbate and Aldarate Metabolism,0.00036297765538232806,4.104620617654639e-05
Benzoate Metabolism,0.0010378814984068287,0.00011598347816314259
Carnitine Metabolism,-2.5359604056279022e-05,4.6481010972179285e-06
Chemical,-2.788491268529939e-06,3.670288799257175e-05
Creatine Metabolism,0.00028716217694385224,0.00015859772717980518
Fatty Acid Metabolism (also BCAA Metabolism),8.886761808467047e-05,2.9835332831414063e-05
Fatty Acid Metabolism(Acyl Carnitine),-0.0005412544190042288,0.00027485559673365333
"Fatty Acid, Branched",0.00029170570016788137,5.9919050016543424e-05
"Fatty Acid, Dicarboxylate",-0.00025195951622624264,5.408399449137521e-05
"Fatty Acid, Monohydroxy",5.0881640921061045e-05,3.753087574483629e-05
Food Component/Plant,-0.0003878473392952622,0.00011469365541582851
"Fructose, Mannose and Galactose Metabolism",0.002514163013152801,0.00013602655316200966
Gamma-glutamyl Amino Acid,0.0016034750545224697,8.321597334175556e-05
Glutamate Metabolism,6.969666439808933e-05,0.00011162346491645767
Glutathione Metabolism,-3.901461639208382e-05,2.683376893939965e-05
Glycerolipid Metabolism,0.0027923752735892755,0.00011556760690266664
"Glycine, Serine and Threonine Metabolism",0.004502103920221562,0.00019381826727194325
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.008646593779494206,0.0003181310656446526
Hemoglobin and Porphyrin Metabolism,0.005101170026805982,0.0002023029764572555
Histidine Metabolism,0.0005165957625661577,3.569863449399283e-05
Inositol Metabolism,0.00022371673796731074,5.097808880487993e-05
Ketone Bodies,-0.0005957443090357064,0.00013388660750184164
"Leucine, Isoleucine and Valine Metabolism",0.007118774383246548,0.0002993803492622685
Long Chain Fatty Acid,0.005339122840452655,0.0002566375702201382
Lysine Metabolism,0.0005813703117966784,4.932410064480043e-05
Lysolipid,0.001713841584548255,0.00015685154626302213
Medium Chain Fatty Acid,0.002471439292580116,0.00015968695991055372
"Methionine, Cysteine, SAM and Taurine Metabolism",0.001641859191342444,9.679937747927815e-05
Monoacylglycerol,0.0006977630738542107,4.608334454357985e-05
Oxidative Phosphorylation,-0.0004216261745221235,5.7453390365589436e-05
Pantothenate and CoA Metabolism,0.0003595226154566631,3.607920916849263e-05
Phenylalanine and Tyrosine Metabolism,-0.0006122935871262821,0.00023564935714752119
Phospholipid Metabolism,0.00046566353755902085,5.048765232270651e-05
Polyamine Metabolism,0.00025067490745648213,3.607219371740126e-05
Polyunsaturated Fatty Acid (n3 and n6),0.0028084482552087208,0.00025304649865062783
Primary Bile Acid Metabolism,0.0022388446874079403,0.00011897400518917372
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.0007071246134225164,0.0001101249933889976
"Purine Metabolism, Guanine containing",0.0009533223113612397,5.8569632208910915e-05
"Pyrimidine Metabolism, Uracil containing",0.0007289001013029413,6.431132139186787e-05
Secondary Bile Acid Metabolism,0.0006232144328623634,6.19686189539753e-05
Sphingolipid Metabolism,0.00046078353534277465,8.110875147479992e-05
Steroid,0.00820384617222014,0.0003852799540169767
Sterol,0.0008242558967819651,6.521219733426336e-05
TCA Cycle,0.003831785905066015,0.0001508635564464015
Tocopherol Metabolism,0.00013166919008704357,7.668539373146446e-06
Tryptophan Metabolism,0.0002086124091618536,0.00013320150231345282
Unknown,0.004627881503048963,0.00042356440398299633
Urea cycle; Arginine and Proline Metabolism,0.000861462393298,9.602227983469416e-05
Vitamin B6 Metabolism,0.0005227818960118238,6.918315302328945e-05
Xanthine Metabolism,0.001736591492731088,0.00010198679474985845
