pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.001270977477835502,0.0001233718160772273
Aminosugar Metabolism,6.355759702940588e-06,5.105103548415698e-06
Ascorbate and Aldarate Metabolism,0.0004106842170798117,0.00011357736775926091
Benzoate Metabolism,0.0014761008533158576,0.00016361378578416962
Carnitine Metabolism,0.0006376110924225049,6.459647514490247e-05
Chemical,0.0004315252811562254,4.770821648680214e-05
Creatine Metabolism,-0.00047249924292901575,8.91913757117488e-05
Fatty Acid Metabolism (also BCAA Metabolism),0.0008311508984218753,7.762493199711608e-05
Fatty Acid Metabolism(Acyl Carnitine),0.0026445583164984654,0.0001856140453848904
"Fatty Acid, Branched",9.217134173417756e-05,2.2877846766888772e-05
"Fatty Acid, Dicarboxylate",0.004547644420572926,0.00031832156996165154
"Fatty Acid, Monohydroxy",0.0005572711799543413,7.160859295567384e-05
Food Component/Plant,0.0014481778057692186,0.00010323528716917075
"Fructose, Mannose and Galactose Metabolism",0.0015113856283615935,0.00010272319295086739
Gamma-glutamyl Amino Acid,-0.0010819231660812846,0.00016663937556367177
Glutamate Metabolism,-0.0004518662969131236,0.0001971144057267814
Glutathione Metabolism,-3.93445247027261e-05,7.052964881747818e-05
Glycerolipid Metabolism,0.0044865648302137105,0.00019744580415112555
"Glycine, Serine and Threonine Metabolism",0.006775502774197515,0.0003390624381895513
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.0014645006411227342,0.0001631121256619141
Hemoglobin and Porphyrin Metabolism,-0.0007291809194181148,0.00018934844895090409
Histidine Metabolism,0.003220876607368119,0.0002167006641063539
Inositol Metabolism,-8.442791132134874e-05,2.9138457475694907e-05
Ketone Bodies,0.0009245602019969466,5.5249867894794585e-05
"Leucine, Isoleucine and Valine Metabolism",0.0033932147213658367,0.00027936144641791343
Long Chain Fatty Acid,0.006148388530066087,0.0003079826707960638
Lysine Metabolism,-2.539847639758754e-05,1.797913672192648e-05
Lysolipid,0.024653085983867035,0.0011892435871491166
Medium Chain Fatty Acid,0.0067626737409342925,0.00031965168250202176
"Methionine, Cysteine, SAM and Taurine Metabolism",-6.422937337701755e-05,7.061845193998406e-05
Monoacylglycerol,-0.00021099881636040723,5.466870415184647e-05
Oxidative Phosphorylation,0.001869512886727869,0.00010162480953383141
Pantothenate and CoA Metabolism,7.238385740020897e-05,0.00010644756671438768
Phenylalanine and Tyrosine Metabolism,0.00027179939661970174,0.0003299604924818637
Phospholipid Metabolism,-0.0009452199827871616,7.403192798519629e-05
Polyamine Metabolism,0.00029946403963101276,5.5283970279985175e-05
Polyunsaturated Fatty Acid (n3 and n6),0.008023492217071318,0.0004990626065299288
Primary Bile Acid Metabolism,0.0016802394806811666,0.000284018601059971
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.00575340802615473,0.00025447290217113185
"Purine Metabolism, Guanine containing",0.00016811262742004552,3.1726693694147664e-05
"Pyrimidine Metabolism, Uracil containing",0.0011414805000195787,0.00010054817250560789
Secondary Bile Acid Metabolism,-0.0006440962885101788,9.715089774644422e-05
Sphingolipid Metabolism,0.0005238911721310534,5.331430843186188e-05
Steroid,0.008576881762499097,0.0004759970555893317
Sterol,0.000303232524173456,4.606475733059978e-05
TCA Cycle,0.003047806013280256,0.00015373815994884993
Tocopherol Metabolism,-0.00013327613815532457,1.3081878166142805e-05
Tryptophan Metabolism,0.004214635560633823,0.0002056394237376678
Unknown,0.01378363126149931,0.0007356891493691063
Urea cycle; Arginine and Proline Metabolism,0.005939560388096011,0.0003334009712447428
Vitamin B6 Metabolism,0.0022349749919765016,0.00028854470772800517
Xanthine Metabolism,0.0015080692540856493,0.00014528950075761763
