pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.001399009630704101,0.0001678429920145616
Aminosugar Metabolism,0.0002444648394498334,2.9125481511648655e-05
Ascorbate and Aldarate Metabolism,0.0001221206012499924,6.711251467851501e-05
Benzoate Metabolism,0.003201708147886816,0.0003113834324914589
Carnitine Metabolism,0.00020691723181976394,1.4237004591095295e-05
Chemical,0.00042755021746686603,8.81669036041101e-05
Creatine Metabolism,0.0014810390734431786,0.00012060637715179141
Fatty Acid Metabolism (also BCAA Metabolism),0.003333885668036431,0.00021989799401370285
Fatty Acid Metabolism(Acyl Carnitine),0.007697286660171757,0.0014194981676648687
"Fatty Acid, Branched",0.00030494178844558376,6.282351895045061e-05
"Fatty Acid, Dicarboxylate",0.00027412786960930334,4.077275309296009e-05
"Fatty Acid, Monohydroxy",0.00028029074798849123,9.035294040450155e-05
Food Component/Plant,0.0011283794301647921,0.00011196594448864397
"Fructose, Mannose and Galactose Metabolism",-0.0008145246249628589,0.00023015004098541218
Gamma-glutamyl Amino Acid,0.01572464041522384,0.0007509248033317711
Glutamate Metabolism,0.003406394276512306,0.00022306583877166635
Glutathione Metabolism,6.849324620272331e-05,2.701720909752852e-05
Glycerolipid Metabolism,0.0004134440525403099,0.0002335390338810929
"Glycine, Serine and Threonine Metabolism",0.01846895459706639,0.0010164765419172013
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.0016142467684134789,0.00014968580606200148
Hemoglobin and Porphyrin Metabolism,-5.8912548578703e-05,0.00014328461158200054
Histidine Metabolism,0.0017460052868793186,0.0001836778454236998
Inositol Metabolism,4.772965703527968e-05,1.3097823508594973e-05
Ketone Bodies,-0.0004021580777369417,0.00022220969466154136
"Leucine, Isoleucine and Valine Metabolism",0.03599698748387293,0.0015607581593833502
Long Chain Fatty Acid,0.0006412539651661751,0.00048302714705599414
Lysine Metabolism,-9.456180661661598e-05,4.439077933698113e-05
Lysolipid,0.008332313669135994,0.0015179360902583031
Medium Chain Fatty Acid,0.0016196424339698858,0.0002623542778242756
"Methionine, Cysteine, SAM and Taurine Metabolism",0.002164317859228044,0.0001701552339842284
Monoacylglycerol,-5.738013201334072e-05,9.55967151673307e-05
Oxidative Phosphorylation,0.0020614122697696956,0.00013748155519932944
Pantothenate and CoA Metabolism,0.00011058013456088141,1.438338342819536e-05
Phenylalanine and Tyrosine Metabolism,0.012088789545689992,0.000614643900088266
Phospholipid Metabolism,-0.0013146285093079142,0.000294230486325543
Polyamine Metabolism,0.00028472124035480565,6.557894482528228e-05
Polyunsaturated Fatty Acid (n3 and n6),0.0022287771981206383,0.0002865948980713641
Primary Bile Acid Metabolism,-0.00039909994227518614,5.311150822261349e-05
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.008004367999359484,0.00041922053993056276
"Purine Metabolism, Guanine containing",-6.542967257370687e-05,4.2739341074816975e-05
"Pyrimidine Metabolism, Uracil containing",0.0003256372324873447,8.821361050715559e-05
Secondary Bile Acid Metabolism,-0.0002476725425343632,4.015506817878204e-05
Sphingolipid Metabolism,0.0016349539973763432,0.00013821885292918167
Steroid,0.03333444091370172,0.0017087234175975758
Sterol,0.0008396211344785474,0.0001007676675082006
TCA Cycle,-0.0007662193611870048,0.00010146649005921285
Tocopherol Metabolism,0.0005000532963719091,4.237034289095203e-05
Tryptophan Metabolism,0.005326577141992059,0.0003104135034011932
Unknown,0.019671790078231895,0.0009369138962905366
Urea cycle; Arginine and Proline Metabolism,0.003560670305681304,0.0002826692898280975
Vitamin B6 Metabolism,0.0004841312414714528,9.1902138706669e-05
Xanthine Metabolism,0.0012313532038526584,0.00013135000130437067
