pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.0007257859541392834,0.00010834509784649396
Aminosugar Metabolism,0.00012178594599582117,3.758755267440017e-05
Ascorbate and Aldarate Metabolism,4.260861843935366e-05,1.4558514850819198e-05
Benzoate Metabolism,0.007350725889685179,0.0003969970534673137
Carnitine Metabolism,0.0008896405180273351,0.0001131412093959523
Chemical,5.103863348867417e-05,1.7607870994616684e-05
Creatine Metabolism,5.627592485141746e-05,2.7712029582684397e-05
Fatty Acid Metabolism (also BCAA Metabolism),0.001782232176572498,0.00016426154740855603
Fatty Acid Metabolism(Acyl Carnitine),0.0005147554446134593,0.00013666635068206303
"Fatty Acid, Branched",0.00010848928275212758,8.035713877452738e-05
"Fatty Acid, Dicarboxylate",0.0006479755838518238,9.208047170834082e-05
"Fatty Acid, Monohydroxy",-5.242317914640998e-06,1.0350404765924741e-05
Food Component/Plant,0.0012141476229433933,0.00018249425365914258
"Fructose, Mannose and Galactose Metabolism",0.0001136681260708157,0.00014915647529543306
Gamma-glutamyl Amino Acid,-7.622309956000131e-05,0.0002712581301940185
Glutamate Metabolism,0.0012382660603597587,0.00016835425607004568
Glutathione Metabolism,9.380357872049563e-05,3.353199738351568e-05
Glycerolipid Metabolism,-9.865730680964041e-05,9.712278283485033e-05
"Glycine, Serine and Threonine Metabolism",0.0003327954494875489,8.818411587336648e-05
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.0018804520589081432,0.00013843189261250374
Hemoglobin and Porphyrin Metabolism,0.0005702080802811393,9.25133225985456e-05
Histidine Metabolism,0.00032793263266506467,6.788970208999659e-05
Inositol Metabolism,0.0003093322401467545,7.076689188324803e-05
Ketone Bodies,-2.3693476592117447e-05,1.4817515547797121e-05
"Leucine, Isoleucine and Valine Metabolism",0.004561014677422335,0.0003272590869120494
Long Chain Fatty Acid,-0.0006122512035073757,0.0003270284771271913
Lysine Metabolism,0.0007056896116050351,8.392139298072614e-05
Lysolipid,0.0010955776505043454,0.00018314497291625054
Medium Chain Fatty Acid,0.0006306825728499278,0.00014085337476902444
"Methionine, Cysteine, SAM and Taurine Metabolism",8.987378544428688e-05,6.528208842822499e-05
Monoacylglycerol,-4.440748483956132e-05,3.6879060415453236e-05
Oxidative Phosphorylation,-0.00012346166861446713,6.320743634543033e-05
Pantothenate and CoA Metabolism,0.00018928179587098472,3.036797077141512e-05
Phenylalanine and Tyrosine Metabolism,0.0031013095475366462,0.0002726712423702311
Phospholipid Metabolism,-0.00020902511838803229,7.467225151222197e-05
Polyamine Metabolism,0.0002650912145270076,5.8711959220402876e-05
Polyunsaturated Fatty Acid (n3 and n6),0.00031557282688951803,0.00011071953009900993
Primary Bile Acid Metabolism,-0.0002181690043044668,8.092086656429002e-05
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.00025644437290199426,7.002259481828256e-05
"Purine Metabolism, Guanine containing",0.0005426184189887112,7.58346500985957e-05
"Pyrimidine Metabolism, Uracil containing",0.00011162526992437996,2.8076862471198453e-05
Secondary Bile Acid Metabolism,0.00021830097748483002,4.0607728399646256e-05
Sphingolipid Metabolism,7.691776344467594e-05,3.9450266223203344e-05
Steroid,0.0050950910755082615,0.0004997103767607154
Sterol,2.2495716022970035e-05,2.8200616513949695e-05
TCA Cycle,0.0011458772395705372,0.0001310628683381708
Tocopherol Metabolism,-3.320022863457928e-05,2.4372166586676124e-05
Tryptophan Metabolism,0.0015537173871884042,0.00021063028976674338
Unknown,0.011014763534601355,0.0005407379709103612
Urea cycle; Arginine and Proline Metabolism,0.0013310134085884097,0.00018701217373596335
Vitamin B6 Metabolism,0.0008990060005657985,0.00014223335093491748
Xanthine Metabolism,0.0026963499101044486,0.0002755625224168893
