pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.001727554909296391,0.00010380669090001536
Aminosugar Metabolism,0.00016166052025470517,2.6881061444814432e-05
Ascorbate and Aldarate Metabolism,0.00012260906033187147,2.191411578486078e-05
Benzoate Metabolism,0.0003122889232402532,2.8819518895025577e-05
Carnitine Metabolism,0.001232028637076318,6.7103985250549e-05
Chemical,0.0004737071538409659,6.533753112704268e-05
Creatine Metabolism,0.004177966923682462,0.00017642252278550442
Fatty Acid Metabolism (also BCAA Metabolism),0.0001592993194871076,2.117187933530301e-05
Fatty Acid Metabolism(Acyl Carnitine),0.0020422314754338596,0.0001949769569182254
"Fatty Acid, Branched",0.00023927963672560907,3.350727873268721e-05
"Fatty Acid, Dicarboxylate",0.0010171327154608388,9.516244155038127e-05
"Fatty Acid, Monohydroxy",9.294132373918096e-05,1.5010694984825357e-05
Food Component/Plant,0.0008565217405299522,5.891448203841364e-05
"Fructose, Mannose and Galactose Metabolism",-5.328281871465869e-05,2.0239575905306046e-05
Gamma-glutamyl Amino Acid,0.0034316415811951324,0.00020922527462772746
Glutamate Metabolism,0.00010411427859166722,0.00010594016308526401
Glutathione Metabolism,0.0004520905042700135,5.102803049873174e-05
Glycerolipid Metabolism,-0.0001289481518733225,4.757796347493341e-05
"Glycine, Serine and Threonine Metabolism",0.00370313505809691,0.00040848724129923604
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.0013640032989205274,0.00021983035123626727
Hemoglobin and Porphyrin Metabolism,0.0008112611556451954,9.893300477405559e-05
Histidine Metabolism,0.0014806303155047377,0.00012675793586706892
Inositol Metabolism,0.0007236749382766777,6.35218753468111e-05
Ketone Bodies,5.421081777324167e-05,9.462320658986678e-06
"Leucine, Isoleucine and Valine Metabolism",0.0029603904723217544,0.000215072105085656
Long Chain Fatty Acid,0.0008437378657935531,6.611980860714729e-05
Lysine Metabolism,0.000616627828229574,8.954942340986828e-05
Lysolipid,0.0028337434891986036,0.00018130090548392123
Medium Chain Fatty Acid,0.0005778125630169826,8.054912430448759e-05
"Methionine, Cysteine, SAM and Taurine Metabolism",0.0012881341742112407,7.768362605004908e-05
Monoacylglycerol,0.0001214489599590133,5.09951617270806e-05
Oxidative Phosphorylation,0.00020692523318093436,2.622137066808073e-05
Pantothenate and CoA Metabolism,0.00034342584285960157,3.882549506385787e-05
Phenylalanine and Tyrosine Metabolism,0.009468309108958765,0.00045398531295355333
Phospholipid Metabolism,0.0003379049425289646,5.663312327559925e-05
Polyamine Metabolism,0.00021878239896690072,2.6376542081004223e-05
Polyunsaturated Fatty Acid (n3 and n6),0.003580524430731177,0.00019484103248987094
Primary Bile Acid Metabolism,0.008227525977753463,0.00031935839044572225
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.0005353817587101473,0.0001335337691777974
"Purine Metabolism, Guanine containing",0.000770046256886719,6.10869495983061e-05
"Pyrimidine Metabolism, Uracil containing",0.0034563412016337253,0.0001529487568563665
Secondary Bile Acid Metabolism,0.0023090365946608973,0.00013602198176030365
Sphingolipid Metabolism,-1.3381138205047473e-05,6.029311745280646e-06
Steroid,0.0022135607572300797,0.00018910933818342681
Sterol,1.4750302255412759e-05,7.3916333556632874e-06
TCA Cycle,0.00026823963947431744,6.465097768347797e-05
Tocopherol Metabolism,1.167827771621505e-05,2.3780519238736876e-05
Tryptophan Metabolism,0.0004002782798622877,7.366049720480928e-05
Unknown,0.007109766696626847,0.0002810630416462216
Urea cycle; Arginine and Proline Metabolism,0.0016111785592282277,0.00016176961075526795
Vitamin B6 Metabolism,0.00030113282813441214,5.516934485606627e-05
Xanthine Metabolism,0.0009046143473833491,7.936265951060191e-05
