pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.0016213072722044465,0.00017271520464523122
Aminosugar Metabolism,8.992747189228399e-05,1.0334995798606107e-05
Ascorbate and Aldarate Metabolism,-0.00012372428042119082,3.1586472098253826e-05
Benzoate Metabolism,0.00021609853876329574,8.86431973506792e-05
Carnitine Metabolism,-0.0002798203972541495,3.992600107395641e-05
Chemical,-0.00023649392129160903,6.573211810029877e-05
Creatine Metabolism,-0.0017536451891899212,0.0002877812647715897
Fatty Acid Metabolism (also BCAA Metabolism),-0.0012346809694703574,0.00010488411116992629
Fatty Acid Metabolism(Acyl Carnitine),0.06504057974285796,0.0029352289816895146
"Fatty Acid, Branched",-0.0005088845646456105,0.0003569546985209318
"Fatty Acid, Dicarboxylate",0.0012336210830323142,0.0002889214251507594
"Fatty Acid, Monohydroxy",0.000389493187450834,0.0001216013243183764
Food Component/Plant,0.0017398835483876352,0.00013435217057617842
"Fructose, Mannose and Galactose Metabolism",-0.0008803961582586134,5.553390814228794e-05
Gamma-glutamyl Amino Acid,0.0007736778295169243,0.0001357520238776383
Glutamate Metabolism,-0.0038311710805251226,0.00042092230961652546
Glutathione Metabolism,0.0001129368203589231,5.392003197565344e-05
Glycerolipid Metabolism,4.887793492226376e-05,4.036402853525472e-05
"Glycine, Serine and Threonine Metabolism",0.05031320365059697,0.0021787451867498453
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",-0.0023521730474041352,0.00021701971725100242
Hemoglobin and Porphyrin Metabolism,0.00629431982121238,0.0004384187266064756
Histidine Metabolism,0.0021416899532109633,0.000159249785755695
Inositol Metabolism,4.918723898850396e-05,1.847405885497301e-05
Ketone Bodies,0.0030386068918024805,0.0001899653842779062
"Leucine, Isoleucine and Valine Metabolism",0.020506551430536982,0.0010684695531464755
Long Chain Fatty Acid,-0.008503362077545148,0.0011711655088419883
Lysine Metabolism,0.002485744179598314,0.0002832372833396885
Lysolipid,0.005441605199552442,0.0016806144043273363
Medium Chain Fatty Acid,0.0053017258354947925,0.0002776679892183166
"Methionine, Cysteine, SAM and Taurine Metabolism",-0.0008252624591826647,6.448492293159331e-05
Monoacylglycerol,0.0018726545577251003,0.00015175530002629466
Oxidative Phosphorylation,0.000879476095140753,6.264875864233828e-05
Pantothenate and CoA Metabolism,-0.0002290355108513468,6.170851713697043e-05
Phenylalanine and Tyrosine Metabolism,0.0018423737294101996,0.00023076696898968095
Phospholipid Metabolism,-0.0005559353869413493,0.00011184944043050356
Polyamine Metabolism,0.0003139036637314733,0.000110748174674261
Polyunsaturated Fatty Acid (n3 and n6),0.011581571001252651,0.001389569201484378
Primary Bile Acid Metabolism,0.0003676748940102685,0.00010735008844392239
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.007621264330389762,0.00034223263592650133
"Purine Metabolism, Guanine containing",3.459890008406959e-06,2.2368862831233704e-05
"Pyrimidine Metabolism, Uracil containing",0.00032296644563810096,0.00011287291213549444
Secondary Bile Acid Metabolism,-0.00023199406997620247,7.12695951212232e-05
Sphingolipid Metabolism,0.0006571306478633968,7.223124183918665e-05
Steroid,0.011817223527517568,0.000633492616935225
Sterol,0.00012851885916143914,6.92450149632562e-05
TCA Cycle,0.011419626999464708,0.0005256531574525926
Tocopherol Metabolism,0.00010745542396565973,8.702265752812884e-06
Tryptophan Metabolism,0.004533357873220039,0.0002872114006408026
Unknown,0.024430311560047893,0.0012398131927290972
Urea cycle; Arginine and Proline Metabolism,0.004728066425949255,0.0004910218686361681
Vitamin B6 Metabolism,-0.0003078183345136625,8.10680236725472e-05
Xanthine Metabolism,-0.001462828746909799,0.0003493114909922517
