metabolite_id,sage_value,sage_value_sd
M33228,0.00014040331985242684,1.9142087409075933e-05
M35186,1.1510961563134389e-05,3.1096954216285755e-05
M34214,0.0001009823739343518,2.9718662047066832e-05
M34419,0.0005863453793955062,4.739172730449076e-05
M32635,1.9151225840644403e-05,4.982422120501523e-06
M34395,-4.694828715340815e-06,7.4780376849081745e-06
M34389,9.989759188135744e-05,4.837814125781709e-05
M48258,0.0006750240191058104,6.595562436473129e-05
M35628,4.873893255840069e-05,4.517729853272274e-06
M33230,0.00043990765758018146,4.556194935691425e-05
M21127,-4.104718453070469e-05,1.2561390196894471e-05
M33955,0.0004668872895780445,5.908739753552609e-05
M35631,-7.6737431633789e-06,8.799853346795902e-06
M33961,0.0002463415512732085,3.824548712371297e-05
M42398,0.0004374787195889174,3.925932147658814e-05
M19324,0.0005505665860981476,4.441456098975685e-05
M20675,-3.780158300673748e-06,5.167899980790176e-06
M34400,0.0002799483778406598,6.348904661477357e-05
M33971,0.00011971079293903684,8.303666346253132e-06
M33972,0.00020280898049757887,1.4567775133046262e-05
M32497,-1.8988050827456463e-05,1.1250127075851407e-05
M42374,2.092933353454882e-05,2.0600675203849523e-05
M35675,0.00023912311937735568,3.068434240898631e-05
M17945,0.0005315104703245396,5.415997580775635e-05
M45095,0.00013569814735322198,1.227326968527934e-05
M35253,0.000580807151449781,6.27103400062019e-05
M32197,0.002432944755403802,0.0001266839668243406
M31787,6.8578942030911054e-06,4.085267973748216e-06
M46410,0.0002005806918807838,2.3934146010735242e-05
M00542,0.0004470362931497192,3.7979150767821496e-05
M27672,-2.0504913267543806e-05,2.576428209303935e-05
M12017,6.510550515330094e-07,9.540094818664485e-06
M44526,0.0007536319412147644,4.980520262488308e-05
M15676,0.0019263058429023474,9.684750794905889e-05
M15677,2.9561286477836404e-06,3.96749526653875e-06
M36099,8.890085748079112e-05,1.497093779729801e-05
M22116,0.002073835502627809,9.623701476294929e-05
M36098,3.7501120055580995e-05,1.736135374520824e-05
M33968,-0.00010139399524368575,8.473039123577122e-05
M01494,3.518277770523534e-07,4.372650816445909e-06
M36776,6.522728145323344e-05,1.6732024007100746e-05
M34390,-3.0143835758992942e-05,9.840636372650804e-06
M32198,0.00011787367869373686,1.2069997893036999e-05
M32980,2.9801469747888836e-05,1.0430902202542733e-05
M01126,-3.889474563971499e-05,2.8835524718996264e-05
M01107,8.360435662294569e-05,5.895035804561521e-05
M33937,0.0009460736541250125,6.123059550744158e-05
M33453,1.0992220377036189e-05,8.208224143719947e-06
M01561,-1.3873086503154143e-07,1.1134529710632498e-05
M31591,0.0010216389365613728,0.00012581768148998602
M01110,-1.2329630468324124e-05,2.6419566695096545e-05
M01638,9.809662650446493e-05,1.3914666599069852e-05
M00512,1.735115194143315e-05,5.55375445946069e-06
M12129,0.0002469700862643342,3.452652495199966e-05
M03141,1.548217228229084e-05,1.1167397614945968e-05
M32586,0.0005715014619795058,4.9829203572476896e-05
M43807,0.0001435421668365318,4.251820064721007e-05
M02137,5.328337698052981e-05,4.1269538190154654e-05
M32412,5.593732339466601e-05,4.619215840585878e-06
M00569,0.0008337395633814006,7.29137314012794e-05
M01642,0.00024095371880570495,2.9160706882167457e-05
M32492,8.085108949579682e-05,1.6025289449681362e-05
M15500,1.443709887567559e-05,4.363403380889878e-06
M35320,4.4300418952432655e-05,1.490474020022164e-05
M22842,6.485734906692621e-05,6.947338286475838e-06
M00063,0.0006144608589103168,4.3782834521952114e-05
M15506,3.9080483366447974e-05,3.2597199366502575e-05
M01564,7.307471181619351e-05,8.23497701143842e-06
M02132,2.2797837355637725e-05,4.211713893956442e-06
M01712,0.00015685683085207462,2.4143981685225876e-05
M01769,0.000449263185558131,4.9763501215894456e-05
M27718,0.0006436293889966021,5.8329576368633386e-05
M00513,0.0003622724122220536,3.88477002559133e-05
M31453,5.236199172131607e-06,9.705533172948279e-06
M33941,0.0009456014105660602,9.381403805314434e-05
M32425,0.0004951117206547735,0.00012713560113525806
M17805,6.560152361100319e-05,5.921762727492201e-06
M35718,2.9550253174344922e-05,5.5075856260690965e-06
M44675,0.00021783139267869184,3.0077320531785823e-05
M32504,6.974670835378937e-05,7.551174534021048e-06
M32388,7.764244590245469e-05,1.1787408591156271e-05
M18467,1.559863491087706e-05,3.433806089998618e-06
M33587,0.00018397821314785465,1.352228187775554e-05
M33973,0.0010120449381100984,0.0001603879945822468
M20699,0.00016578799553274573,5.1493969616222046e-05
M33477,0.00027768273780515943,4.3070831087267764e-05
M00577,-1.2159584811075214e-06,7.145712176652888e-06
M02730,6.3648897523473165e-06,2.051775618789158e-06
M34456,-8.010702375032465e-05,2.6698259835178592e-05
M18369,-4.754311224825912e-05,1.7431535183604986e-05
M33422,0.00017676520471478623,1.6353407028792924e-05
M02734,0.0007522660774265895,5.305238575388294e-05
M43829,5.224666787856759e-05,4.143563748438056e-05
M20488,0.0038307159231882855,0.0002035534515765202
M00057,0.004850231686338702,0.0002220983296512332
M00053,0.0002773373540424476,3.3606974585971146e-05
M01572,1.8988692149259869e-06,1.747874072051476e-05
M15122,-0.00017796923125539796,3.762508019727171e-05
M15365,0.0003816344718337351,5.9450964177678075e-05
M15990,0.00013363306288531864,6.324626545768244e-05
M00058,0.004324862198869076,0.00024197461626349214
M32346,0.0001789043047249692,1.6289503480125053e-05
M18476,0.00028656296217211273,2.410489067819088e-05
M41754,5.533643860602492e-05,2.5605973384183985e-05
M32328,3.6440450075069285e-05,3.1665580815931526e-05
M15753,7.483506739015139e-05,2.2563452949709634e-05
M00059,0.0013860197904698667,9.716382761835341e-05
M03127,-1.5090330349215188e-05,7.658167968496949e-06
M27513,0.00010324349977055774,1.3265765832033109e-05
M18349,0.001120183777961888,6.714408027299263e-05
M32405,0.0004848780170249304,3.621750969621348e-05
M33441,5.055440260332039e-05,1.0702224803835869e-05
M01125,0.001011381677033583,6.242006771310973e-05
M34407,0.00013942583310127244,1.1845075629364917e-05
M15140,0.00010641040340533334,2.370884576145854e-05
M00527,-6.806076764998797e-07,1.7319549238635183e-06
M01645,3.9227375133045953e-05,9.884309549446952e-06
M00060,0.0011971593680014244,7.547300764257624e-05
M01105,0.00010727005489938535,7.013993785017992e-06
M34035,2.9750059247508922e-05,9.281072835778949e-06
M01301,0.00038800292672344216,5.155026924165775e-05
