pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.0023246264188868603,0.0001293460504287886
Aminosugar Metabolism,-1.0024296841556688e-05,1.5228654554875772e-05
Ascorbate and Aldarate Metabolism,2.0831549899779125e-05,1.2768525474254614e-05
Benzoate Metabolism,0.0005414564718485033,4.892525520123057e-05
Carnitine Metabolism,0.0001304671348699065,1.872384155314624e-05
Chemical,0.0007648796601856685,7.086786737428086e-05
Creatine Metabolism,0.0020817706812603547,0.00012076963501015382
Fatty Acid Metabolism (also BCAA Metabolism),0.0009109044744069148,0.00011759492568590915
Fatty Acid Metabolism(Acyl Carnitine),0.011363828278297386,0.0005675620021677962
"Fatty Acid, Branched",0.00012003706902046885,2.4866943224954927e-05
"Fatty Acid, Dicarboxylate",0.0008289429571106174,9.91127751814814e-05
"Fatty Acid, Monohydroxy",2.6406173097103523e-05,5.443060734138979e-06
Food Component/Plant,0.0007424694065725326,7.15206695523945e-05
"Fructose, Mannose and Galactose Metabolism",0.0008602819318115242,8.365811796723376e-05
Gamma-glutamyl Amino Acid,0.0054175773058504646,0.00031403396152549054
Glutamate Metabolism,0.003131302913968398,0.0001585101616442782
Glutathione Metabolism,0.00022848595012104497,3.5938965344121724e-05
Glycerolipid Metabolism,0.0008152385787931554,7.54192084224036e-05
"Glycine, Serine and Threonine Metabolism",0.009890735355365417,0.0004793567304549725
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.0013331012923364987,9.92057358638287e-05
Hemoglobin and Porphyrin Metabolism,2.06961817632193e-05,4.271905881437198e-05
Histidine Metabolism,0.0005800534896783609,7.023481458090442e-05
Inositol Metabolism,2.253717986967623e-05,7.299647399919346e-06
Ketone Bodies,0.00042127483387488794,7.430115246254905e-05
"Leucine, Isoleucine and Valine Metabolism",0.006667144753679082,0.00030612370348384057
Long Chain Fatty Acid,0.0006495673409442948,7.640554450906013e-05
Lysine Metabolism,0.00016901744542056747,3.6113479480149735e-05
Lysolipid,-0.0004516635477770847,0.0002469943470081541
Medium Chain Fatty Acid,0.0005978619320229856,6.491724573688618e-05
"Methionine, Cysteine, SAM and Taurine Metabolism",0.0003872984466872687,7.733261196858526e-05
Monoacylglycerol,9.747984624780334e-05,1.9188986404126003e-05
Oxidative Phosphorylation,-0.00015640763837775724,2.117928717844708e-05
Pantothenate and CoA Metabolism,0.0001620482576620209,5.411153936139728e-05
Phenylalanine and Tyrosine Metabolism,0.0060379463906493356,0.0002596094134153571
Phospholipid Metabolism,0.0007484651596560675,5.498175040250124e-05
Polyamine Metabolism,4.109997725305778e-05,5.30666865846312e-06
Polyunsaturated Fatty Acid (n3 and n6),0.0011840309352713185,0.00011906392560771613
Primary Bile Acid Metabolism,0.00029630798217532224,3.466506865014547e-05
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.0006783310042638858,7.011369029125234e-05
"Purine Metabolism, Guanine containing",-1.4638729562267408e-06,9.470442063676107e-06
"Pyrimidine Metabolism, Uracil containing",0.00011502905811552334,2.7350832193351764e-05
Secondary Bile Acid Metabolism,4.314478548002489e-06,6.808009498471596e-06
Sphingolipid Metabolism,4.380730577355657e-05,1.7571702267265517e-05
Steroid,0.00022279518194295148,0.00015821612869775062
Sterol,0.0002964028567516573,2.8077231416398e-05
TCA Cycle,2.4782701295846903e-05,1.8415189086936747e-05
Tocopherol Metabolism,0.00011800761903173274,1.3728334908745164e-05
Tryptophan Metabolism,0.0027900154893003184,0.00017824752034951437
Unknown,0.004726437571164847,0.0003158467992084365
Urea cycle; Arginine and Proline Metabolism,0.003789544985492578,0.00022574967531177354
Vitamin B6 Metabolism,0.00020080167603253783,5.9874441611641234e-05
Xanthine Metabolism,0.0004628644809053123,7.78943052458093e-05
