pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.0004966921738429535,3.66338252421648e-05
Aminosugar Metabolism,6.282111298773757e-05,8.844608235052626e-06
Ascorbate and Aldarate Metabolism,7.088072834483477e-05,3.710116780888183e-05
Benzoate Metabolism,0.0004949924040390224,9.828896622430067e-05
Carnitine Metabolism,4.1535367925055746e-05,5.5028367307651914e-05
Chemical,2.283153504872688e-06,1.8848468143520426e-05
Creatine Metabolism,0.000805796657838987,7.945081399443352e-05
Fatty Acid Metabolism (also BCAA Metabolism),0.0010487115399565553,9.433831971418875e-05
Fatty Acid Metabolism(Acyl Carnitine),0.00022367066782365386,0.00033102053817528885
"Fatty Acid, Branched",0.0009237597740170928,0.00011128854445618928
"Fatty Acid, Dicarboxylate",0.0003874138225998191,4.635076353558515e-05
"Fatty Acid, Monohydroxy",0.0008118290643510624,7.534831828670717e-05
Food Component/Plant,0.00015733138343531903,3.100702875075319e-05
"Fructose, Mannose and Galactose Metabolism",0.0010098439622907467,9.508438839100215e-05
Gamma-glutamyl Amino Acid,-0.0009402386809281055,0.00015379666279313474
Glutamate Metabolism,0.0016062487532312042,9.550308505310704e-05
Glutathione Metabolism,0.000373636371125673,7.656389017470484e-05
Glycerolipid Metabolism,0.0025066030436942627,0.0001386214345356011
"Glycine, Serine and Threonine Metabolism",0.00901897513317489,0.00043614406710290376
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",-0.0008457059613219115,0.00010363561327086132
Hemoglobin and Porphyrin Metabolism,0.00011547445705442249,0.00019285731607424176
Histidine Metabolism,2.0028772636354736e-05,4.992055829417286e-05
Inositol Metabolism,0.00023266775954246938,4.2936378322705774e-05
Ketone Bodies,0.00020079556696400036,1.4167685478060834e-05
"Leucine, Isoleucine and Valine Metabolism",0.004737845911027195,0.00028374147980766566
Long Chain Fatty Acid,0.006832048620788094,0.00041837928808326815
Lysine Metabolism,-4.1212694201742956e-05,4.0476042509942394e-05
Lysolipid,0.00845133082897381,0.00039573326958656206
Medium Chain Fatty Acid,0.0032740012067444006,0.00017921231210169574
"Methionine, Cysteine, SAM and Taurine Metabolism",0.0004921216953299672,4.252565142736653e-05
Monoacylglycerol,0.00016876268011146737,1.5930727509228693e-05
Oxidative Phosphorylation,0.000491773962731934,3.506097619117119e-05
Pantothenate and CoA Metabolism,8.3220288384532e-05,4.2531092726101296e-05
Phenylalanine and Tyrosine Metabolism,0.0002843029918170097,0.00031349671734272225
Phospholipid Metabolism,7.381071083603398e-05,4.187249160071291e-05
Polyamine Metabolism,-3.0953621832703574e-05,3.3419496414218856e-06
Polyunsaturated Fatty Acid (n3 and n6),0.0025943518838914556,0.00016044911791364934
Primary Bile Acid Metabolism,0.00046640818747319904,6.912177933534626e-05
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.0018262177299869314,0.00012094832735515947
"Purine Metabolism, Guanine containing",0.00027395319687736376,2.8736118325269647e-05
"Pyrimidine Metabolism, Uracil containing",0.0002559480370085063,2.8701039247964665e-05
Secondary Bile Acid Metabolism,0.0009918287413294322,5.8140923653553655e-05
Sphingolipid Metabolism,-3.5059370853207814e-05,1.1343808352899638e-05
Steroid,0.005681447850406431,0.0004272059516241644
Sterol,0.0001869635771586989,5.263195934124975e-05
TCA Cycle,0.0008832814527694053,5.774154124841822e-05
Tocopherol Metabolism,-3.122239483052271e-05,4.9108399207599945e-05
Tryptophan Metabolism,-0.0005196361524876316,0.0002381053277897957
Unknown,0.007247900397689528,0.0004055106811303108
Urea cycle; Arginine and Proline Metabolism,0.003709041496116736,0.0002732230803648348
Vitamin B6 Metabolism,4.6856407808215494e-05,4.6843902871272305e-05
Xanthine Metabolism,-0.0006313904980026631,0.00017355903823000949
