pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.1689875673477701,0.018295038073634147
Aminosugar Metabolism,0.1675978484023991,0.019057191607813696
Ascorbate and Aldarate Metabolism,-0.0005656991499933489,0.0017098593870342182
Benzoate Metabolism,0.24145945271997146,0.034595864208796435
Carnitine Metabolism,0.008261645028822194,0.006015439104234241
Chemical,0.03975595579437396,0.015292378006976465
Creatine Metabolism,-0.011925416770290681,0.0026895428677484582
Fatty Acid Metabolism (also BCAA Metabolism),-0.054320985731434276,0.02334119326891514
Fatty Acid Metabolism(Acyl Carnitine),1.5518052652076575,0.1213002633990378
"Fatty Acid, Branched",0.0021442096402645105,0.002197720179287047
"Fatty Acid, Dicarboxylate",0.3217613832748746,0.022861080284911284
"Fatty Acid, Monohydroxy",0.09158336732223533,0.013913549581661716
Food Component/Plant,0.23943907312557006,0.031611729300642
"Fructose, Mannose and Galactose Metabolism",0.07622278149092854,0.010618408981441377
Gamma-glutamyl Amino Acid,-0.33812846395626994,0.06428573388498005
Glutamate Metabolism,0.10800758847327846,0.02657338856558126
Glutathione Metabolism,-0.0005858693741860394,0.0001680512411354448
Glycerolipid Metabolism,0.21073598516271577,0.015452608218746333
"Glycine, Serine and Threonine Metabolism",0.005054599329966974,0.01621081607125163
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.23277999946023453,0.025991433838429192
Hemoglobin and Porphyrin Metabolism,-0.04424201245846529,0.020456876700348167
Histidine Metabolism,0.23725884539010686,0.03304619111687435
Inositol Metabolism,0.25727840095101323,0.037210551391146866
Ketone Bodies,0.018565373370468038,0.0018532799164160771
"Leucine, Isoleucine and Valine Metabolism",1.6070230388542055,0.1019418505505934
Long Chain Fatty Acid,0.21812552398778695,0.016216378799888683
Lysine Metabolism,0.06491119429166478,0.010824560476702307
Lysolipid,2.1850170485242897,0.17281312424693238
Medium Chain Fatty Acid,0.14356760936801544,0.01497508572182077
"Methionine, Cysteine, SAM and Taurine Metabolism",0.33150627133993976,0.027177308324663838
Monoacylglycerol,-0.03171091505783498,0.004707858123050743
Oxidative Phosphorylation,0.07802691938614037,0.006326195343073146
Pantothenate and CoA Metabolism,0.05222407998292561,0.00861988096858101
Phenylalanine and Tyrosine Metabolism,0.4401033421904349,0.03834626480286124
Phospholipid Metabolism,0.24889250227750015,0.021314031377566357
Polyamine Metabolism,0.033735499427155854,0.006186231498124067
Polyunsaturated Fatty Acid (n3 and n6),0.30046582418885337,0.025375294220776782
Primary Bile Acid Metabolism,0.02178181028705342,0.009119543967154435
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",-0.2379672627491885,0.018601322663034808
"Purine Metabolism, Guanine containing",0.08391327632990514,0.014091803028558423
"Pyrimidine Metabolism, Uracil containing",0.2784444325176624,0.04164323784452511
Secondary Bile Acid Metabolism,0.01945292075725348,0.004456623670604222
Sphingolipid Metabolism,0.0765720758797265,0.01022589095514431
Steroid,7.1860959962893745,0.3502767608557373
Sterol,0.03462233076223001,0.008630037741413828
TCA Cycle,0.2933839382188169,0.01826072803957585
Tocopherol Metabolism,-0.002225369097741294,0.0005098617153435141
Tryptophan Metabolism,0.307402147680244,0.04704365356895354
Unknown,2.22509912679623,0.1633938630043795
Urea cycle; Arginine and Proline Metabolism,0.20876235725746412,0.039766472413437226
Vitamin B6 Metabolism,0.12411455206850683,0.02087495539943798
Xanthine Metabolism,0.533699522780561,0.047022350523131425
