pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.21104085140717177,0.013456424481956247
Aminosugar Metabolism,0.02291569894305074,0.0027574663593378764
Ascorbate and Aldarate Metabolism,0.015302517067562046,0.0025868435037082766
Benzoate Metabolism,0.040848023510078234,0.0037189807736499707
Carnitine Metabolism,0.007148877544952459,0.0015734494081615625
Chemical,0.023446394522002093,0.0033423617603339263
Creatine Metabolism,0.0020617735044406657,0.004836742038831724
Fatty Acid Metabolism (also BCAA Metabolism),0.000545845811953937,0.0020657169442430748
Fatty Acid Metabolism(Acyl Carnitine),0.16217404217599657,0.013190935095416238
"Fatty Acid, Branched",0.012731704653305503,0.0017828395270086978
"Fatty Acid, Dicarboxylate",0.041499510117862445,0.006140951407624003
"Fatty Acid, Monohydroxy",0.008325928657527123,0.002259333032262921
Food Component/Plant,0.059276437888888825,0.005749665940951058
"Fructose, Mannose and Galactose Metabolism",0.018356472669490403,0.0028617432992930794
Gamma-glutamyl Amino Acid,0.11095377544691143,0.009352769545062495
Glutamate Metabolism,0.04030912086817195,0.0034241645997767495
Glutathione Metabolism,-0.0014672968554716897,0.0002792996438544246
Glycerolipid Metabolism,0.0857062195313362,0.005997927843979829
"Glycine, Serine and Threonine Metabolism",0.39414755779785365,0.020138920350625866
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.09174808965689785,0.007401117179704193
Hemoglobin and Porphyrin Metabolism,0.019932618827662764,0.0035254258847694665
Histidine Metabolism,0.013782250030636664,0.002184474307869648
Inositol Metabolism,-0.0010019934805332456,0.003323926470349111
Ketone Bodies,0.04802961460443696,0.00513844470318929
"Leucine, Isoleucine and Valine Metabolism",0.3355673579719995,0.020573724255442204
Long Chain Fatty Acid,0.18896331400782485,0.016800073336779565
Lysine Metabolism,0.012599007882372027,0.0027873073633560546
Lysolipid,0.10179058715900872,0.016031330322918223
Medium Chain Fatty Acid,0.04228724803437765,0.0030901576345473804
"Methionine, Cysteine, SAM and Taurine Metabolism",0.08527966259613029,0.005675403283573077
Monoacylglycerol,0.008753356766603475,0.0014329956136387857
Oxidative Phosphorylation,0.004112100906202252,0.0029631716485614794
Pantothenate and CoA Metabolism,0.007280343235301476,0.0011120181686071374
Phenylalanine and Tyrosine Metabolism,0.09957864825961779,0.011189314695529607
Phospholipid Metabolism,0.02874276701444301,0.0024196923286188598
Polyamine Metabolism,0.0003174049283853564,0.00035661162856827686
Polyunsaturated Fatty Acid (n3 and n6),0.14097971500113698,0.015515162446114119
Primary Bile Acid Metabolism,0.009002086807940386,0.004250597576802579
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.006410269312666726,0.0033841687902998073
"Purine Metabolism, Guanine containing",0.02263451214023125,0.0029242528197212696
"Pyrimidine Metabolism, Uracil containing",0.024947435253144763,0.003030646174551652
Secondary Bile Acid Metabolism,0.00708907801427657,0.0019106349068710887
Sphingolipid Metabolism,0.07206086172508289,0.004616565637647629
Steroid,0.15762865130872777,0.012061654373333393
Sterol,0.03955271965734207,0.0030225168324094624
TCA Cycle,0.037062052445523935,0.003934606591240583
Tocopherol Metabolism,0.006088851452528279,0.0007382216871367012
Tryptophan Metabolism,0.10925427183037635,0.009164610972611486
Unknown,0.4219986293281247,0.018225076581935423
Urea cycle; Arginine and Proline Metabolism,0.14534878954951377,0.01026575002234607
Vitamin B6 Metabolism,-0.0014673748396782833,0.0008342952396746495
Xanthine Metabolism,0.08201762160895827,0.007944173786430524
