metabolite_id,sage_value,sage_value_sd
M33228,1.340033295401108e-06,3.3865989627173142e-06
M35186,0.01647926675591493,0.001317841532666412
M34214,0.0049170075325521805,0.0008022117083227945
M34419,0.0012201144461201224,0.0004757786260595881
M32635,0.010550260975105781,0.0009530809674882211
M34395,0.00215011825900762,0.0010799514594951227
M34389,0.024908907275903003,0.002815301759263279
M48258,0.0009341427392703436,0.0005683713957894101
M35628,0.008915379011120682,0.0006720310932245749
M33230,-9.979282397679334e-05,0.00016632187569846525
M21127,0.020459325873247176,0.0018648001177104898
M33955,0.001002488012579307,0.0008570461375643374
M35631,-0.0022544826687360907,0.000484755229726015
M33961,0.0006664791631415592,0.000347520397300201
M42398,0.0007883995110026699,0.00032408710009506443
M19324,0.011576108926651186,0.0017450224577288574
M20675,0.0036767234845108475,0.000504432568406098
M34400,0.03839598149470434,0.003267290475079441
M33971,-8.15921547443652e-05,1.1904157301375731e-05
M33972,0.014362541461841198,0.001140972906425574
M32497,0.004757444558676063,0.0006269327238135543
M42374,0.00038998389726652827,0.0005843858292049102
M35675,0.006274135274241186,0.0008986579320475698
M17945,0.002385560250911769,0.0005361943876805322
M45095,-0.0027024190858173317,0.000199947991136503
M35253,-0.00017515251996244214,0.00019528560728708494
M32197,0.024863263271649925,0.0021540859846123353
M31787,0.03188002934102544,0.002465600247926026
M46410,-0.0003396480641326847,0.000495128348073142
M00542,0.146952819495085,0.005966430862214774
M27672,-0.003758144306826653,0.0007360054895143998
M12017,0.0029893461386928046,0.000791310044681775
M44526,0.054888670933837036,0.0033529654440250557
M15676,0.027422140188220624,0.004614814793961228
M15677,-0.00010616774018334192,0.0003223983381384574
M36099,0.0006691305043790756,0.00020847699104528596
M22116,0.025745395054257818,0.004127695182256702
M36098,0.0006592234416552212,0.00042910587533297775
M33968,-0.01098255872045346,0.0032490305335622577
M01494,-0.0021270090858888694,0.0002630048923843774
M36776,0.0050634551954010605,0.000719539279858082
M34390,0.014696877981817751,0.0015683183950808922
M32198,0.054289266700128354,0.0028940707264824583
M32980,0.012637662694835109,0.0013010754034528426
M01126,0.05051477101340139,0.0026366368455786825
M01107,-0.0008181753247689146,0.00024636917571075733
M33937,-0.0004988076792176845,6.698738792359055e-05
M33453,0.01832416705887957,0.0013512375771320563
M01561,0.005446163777366427,0.00042989643810526293
M31591,0.13551153864428145,0.0055942244737127
M01110,0.0125474390188737,0.0010540420403779862
M01638,0.025574706300904,0.0025099701067881944
M00512,0.0014439943865948328,0.0003072749382830788
M12129,0.0004289279229592615,0.0009554829956062596
M03141,-0.004870867118954562,0.0009026018680321414
M32586,0.025557046988288666,0.0020070595125402588
M43807,0.01745949043224652,0.0015062727154290772
M02137,0.009921974967339472,0.001796548072643991
M32412,0.013901412219690773,0.001212789168892313
M00569,0.03002254679756419,0.002968154021838856
M01642,-0.004433757429422301,0.004397401163325279
M32492,0.022161588531460368,0.00410735741083876
M15500,0.015852374231455486,0.0015750288294498402
M35320,0.01744488402031113,0.0023631788020487283
M22842,-0.000571914361372679,0.00030794195525437045
M00063,0.02666642479658298,0.001755077332949174
M15506,0.0018611773889686994,0.0016380646863910888
M01564,0.11114997412855375,0.004269807990738258
M02132,0.0001265474450630586,0.00011254799359987136
M01712,-0.00010383969086837854,9.140133765018955e-05
M01769,0.006901422435946307,0.0007929834583421757
M27718,-0.0015159831249950148,0.00014994643218199614
M00513,0.0016205697475403203,0.0020796063822984007
M31453,0.018888155048345196,0.0014447585514154285
M33941,0.13891262422229866,0.007972809963591445
M32425,0.11351067210702687,0.0050447508897576215
M17805,0.00840994805497103,0.0009280331661156649
M35718,0.0007809015448849723,0.0003561957032100326
M44675,0.029016503585185677,0.0023821632291465135
M32504,0.012464756756113199,0.0018174958984501829
M32388,0.14167971966592896,0.005067880286176263
M18467,0.0527139027782937,0.0027026849248731892
