pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.004383147240566204,0.0046011847605169605
Aminosugar Metabolism,0.025603031346709562,0.006649224428072242
Ascorbate and Aldarate Metabolism,0.017714983739810102,0.0035313565713241046
Benzoate Metabolism,0.06105659766212217,0.008202932536953611
Carnitine Metabolism,-0.0026109520100409097,0.0007511429041439097
Chemical,0.04123305829088836,0.006237121983288028
Creatine Metabolism,0.1539865915565014,0.01552799676443926
Fatty Acid Metabolism (also BCAA Metabolism),0.005646229355029326,0.005377182697808517
Fatty Acid Metabolism(Acyl Carnitine),0.278581476341878,0.03078893883080482
"Fatty Acid, Branched",0.04289370208914859,0.005590878446926718
"Fatty Acid, Dicarboxylate",0.01366945541996483,0.003174192199437099
"Fatty Acid, Monohydroxy",-0.00027166174694687726,0.00020195556728685196
Food Component/Plant,0.15511846843633828,0.011819721931154627
"Fructose, Mannose and Galactose Metabolism",0.06285537263700126,0.009538651988042476
Gamma-glutamyl Amino Acid,0.000174257844328269,0.0019006216880712138
Glutamate Metabolism,0.15279424152711457,0.017171201058942334
Glutathione Metabolism,0.0033712357084517636,0.0019197926056905034
Glycerolipid Metabolism,0.005326254155318347,0.00397832638047445
"Glycine, Serine and Threonine Metabolism",0.1568380881020381,0.022510723846098833
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.22061572890385817,0.019355033694032135
Hemoglobin and Porphyrin Metabolism,0.026539143786834286,0.007062247642766074
Histidine Metabolism,0.03695027630495529,0.0062654285998351355
Inositol Metabolism,0.004731670742983577,0.0021680386926201944
Ketone Bodies,0.035746612464207156,0.006674978009345672
"Leucine, Isoleucine and Valine Metabolism",0.012875244617401926,0.02595744600083808
Long Chain Fatty Acid,0.12688529578581012,0.023084736220450666
Lysine Metabolism,0.059018724147810994,0.0068557172946414535
Lysolipid,0.007143427601696213,0.020522522316013675
Medium Chain Fatty Acid,-0.0157986660602299,0.009435597961860415
"Methionine, Cysteine, SAM and Taurine Metabolism",0.008085418981510648,0.004516451465566337
Monoacylglycerol,0.010603497851776066,0.003188409944825431
Oxidative Phosphorylation,0.0005708500654264629,0.00043250143103594404
Pantothenate and CoA Metabolism,0.00012666083820512064,0.0012555159115910117
Phenylalanine and Tyrosine Metabolism,0.08264916335125666,0.01163813064201069
Phospholipid Metabolism,0.02531063828320733,0.004693066348397003
Polyamine Metabolism,0.002691825988273286,0.0006218271052532291
Polyunsaturated Fatty Acid (n3 and n6),0.010918323977426246,0.006223738747095811
Primary Bile Acid Metabolism,0.009946286091509889,0.006741560303821193
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.02238469007414183,0.0033980525821087426
"Purine Metabolism, Guanine containing",0.005859502861594041,0.0013897834203398787
"Pyrimidine Metabolism, Uracil containing",0.02309300290325747,0.006029390449019614
Secondary Bile Acid Metabolism,0.005812300270149349,0.0019365246824981054
Sphingolipid Metabolism,0.0009726855639307886,0.0006954630515197279
Steroid,0.10368366265543022,0.014864251184492442
Sterol,0.000207285675969249,0.0004056301123240037
TCA Cycle,0.02433616353382157,0.0031783252548805703
Tocopherol Metabolism,0.003694733646612822,0.0014277316040647457
Tryptophan Metabolism,0.05194190776219873,0.008254560094608078
Unknown,0.35694651278784595,0.027607547299784804
Urea cycle; Arginine and Proline Metabolism,0.06275754816365403,0.012508330460210533
Vitamin B6 Metabolism,0.025165979273169797,0.006963305523596939
Xanthine Metabolism,1.6157696426077257,0.0732704899437605
