pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,-9.608618009481926e-06,2.3278956839869275e-06
Aminosugar Metabolism,2.6979885117147548e-05,2.4117719506572675e-06
Ascorbate and Aldarate Metabolism,2.180891937298255e-05,2.101835747517899e-06
Benzoate Metabolism,0.00013434857471768938,8.541244869221203e-06
Carnitine Metabolism,3.4941950907809755e-06,8.859567241079702e-07
Chemical,7.060825299666995e-06,4.885445565124431e-07
Creatine Metabolism,0.00015929729286497273,7.382660508187464e-06
Fatty Acid Metabolism (also BCAA Metabolism),-2.463112933345809e-06,5.327435103685565e-06
Fatty Acid Metabolism(Acyl Carnitine),-9.868035897051454e-05,9.930873578319022e-06
"Fatty Acid, Branched",9.101016014885189e-07,1.3677157090520643e-06
"Fatty Acid, Dicarboxylate",9.115934933015784e-05,5.988857440449687e-06
"Fatty Acid, Monohydroxy",5.90275567641811e-05,6.954105225718768e-06
Food Component/Plant,-5.246166173811795e-05,6.6555930885755764e-06
"Fructose, Mannose and Galactose Metabolism",-6.650461966280703e-05,4.986597120770671e-06
Gamma-glutamyl Amino Acid,0.00011477130672126346,5.17958772665622e-06
Glutamate Metabolism,0.00012068235626004972,5.536165084922247e-06
Glutathione Metabolism,1.6968472267930713e-05,3.4179826417944074e-06
Glycerolipid Metabolism,0.00029338312865814456,1.0221222409411965e-05
"Glycine, Serine and Threonine Metabolism",-7.955591127344606e-05,1.2466923837974433e-05
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",7.288234158291366e-05,5.203460817910295e-06
Hemoglobin and Porphyrin Metabolism,3.490729473081903e-05,2.9871975839940632e-06
Histidine Metabolism,9.870927201773796e-06,2.190208797590958e-06
Inositol Metabolism,6.82025371077059e-06,6.257725851052095e-07
Ketone Bodies,-6.655639952659172e-05,3.689834939724985e-06
"Leucine, Isoleucine and Valine Metabolism",0.0002071647674515359,1.1659362060456785e-05
Long Chain Fatty Acid,0.0003214290791723269,1.1723797225764975e-05
Lysine Metabolism,-6.070349835024956e-06,3.1540235183360156e-06
Lysolipid,0.00032312179105592936,1.380565647864926e-05
Medium Chain Fatty Acid,0.00022497330404187406,9.949780244073e-06
"Methionine, Cysteine, SAM and Taurine Metabolism",-7.030283887057667e-06,3.1071865379222984e-06
Monoacylglycerol,1.0179079312766002e-05,9.436152955739852e-07
Oxidative Phosphorylation,1.9575926941798768e-05,1.451306330283885e-06
Pantothenate and CoA Metabolism,7.23842614674162e-05,5.338240573576396e-06
Phenylalanine and Tyrosine Metabolism,0.00035247967610196586,1.3635231732753262e-05
Phospholipid Metabolism,0.00015429253207992197,6.102178941095022e-06
Polyamine Metabolism,5.117150272012805e-06,1.887926463833491e-06
Polyunsaturated Fatty Acid (n3 and n6),9.097173810877327e-05,5.755922501791334e-06
Primary Bile Acid Metabolism,8.063140398103607e-06,2.200838879917962e-06
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",6.998684425530712e-05,3.1699911330345654e-06
"Purine Metabolism, Guanine containing",1.2426384344381868e-05,1.5385749278491198e-06
"Pyrimidine Metabolism, Uracil containing",8.255909889984802e-06,1.372252143718957e-06
Secondary Bile Acid Metabolism,5.926291308468485e-06,7.187349588494317e-07
Sphingolipid Metabolism,1.6593699106320908e-05,3.326822221624029e-06
Steroid,6.156428735006817e-06,1.4996332449181506e-05
Sterol,1.7946175138735644e-05,2.105377950202874e-06
TCA Cycle,-4.143777604856476e-05,2.444358733226267e-06
Tocopherol Metabolism,1.133448450730655e-05,6.760436647555633e-07
Tryptophan Metabolism,3.3487111721352594e-05,6.414750292926725e-06
Unknown,0.00036301905774389887,1.767289704286548e-05
Urea cycle; Arginine and Proline Metabolism,3.2441656171135375e-05,8.206618957435e-06
Vitamin B6 Metabolism,9.488615185799169e-05,9.952489705938929e-06
Xanthine Metabolism,3.244741938452146e-05,3.902725204845915e-06
