metabolite_id,sage_value,sage_value_sd
M33228,9.205088149852984e-06,7.08401196146769e-07
M35186,2.5440637956153206e-05,2.024552601726568e-06
M34214,4.0693565103968683e-05,2.4196721171687678e-06
M34419,8.907825979225102e-06,6.08031612528726e-07
M32635,7.075709094570498e-06,8.01153868784855e-07
M34395,-1.5562773005581756e-05,2.187755075831217e-06
M34389,-1.303718207664185e-05,1.4807361551166759e-06
M48258,5.174343441010219e-05,2.3730194547548347e-06
M35628,4.79548724985233e-06,3.734390802614835e-07
M33230,-8.258394231309139e-06,2.599794011679519e-06
M21127,8.648769817901198e-06,1.0995557210986832e-06
M33955,2.0283730325289108e-05,1.245224817965599e-06
M35631,6.938554373868259e-05,4.233303617684598e-06
M33961,1.5956785111365346e-05,1.2583054944710752e-06
M42398,2.8061511560021907e-05,3.931193334651467e-06
M19324,4.6696012258346446e-05,3.994737336837579e-06
M20675,-7.551453762735335e-06,1.4470694505315725e-06
M34400,7.630807819530706e-06,6.473233244650057e-07
M33971,3.9921682946517684e-05,2.1168025980802476e-06
M33972,2.95473671356337e-06,8.496675491094959e-07
M32497,-1.4643871661475145e-05,2.5354002430742615e-06
M42374,2.248862540160276e-05,2.8895574776078614e-06
M35675,2.777519649037053e-05,3.7311659779605613e-06
M17945,4.581940921485314e-05,5.242302691495645e-06
M45095,-1.5560103660385533e-05,3.0364837345792157e-06
M35253,2.324239378904265e-05,1.7886620781870744e-06
M32197,9.425755832308365e-05,4.3437325282390054e-06
M31787,9.616462064819176e-06,3.6343481236017164e-06
M46410,1.6874017265983654e-05,5.2457316354858125e-06
M00542,-7.310361783206256e-05,4.487697653949412e-06
M27672,-6.032099160693563e-05,5.363029080526844e-06
M12017,-2.866187575962626e-06,1.1696209814614269e-06
M44526,2.8345143758653187e-07,4.975923093323498e-07
M15676,1.9724893184099734e-05,1.2264854345283022e-06
M15677,8.60464356771931e-06,1.0231775469619358e-06
M36099,8.593741627004566e-06,4.761306585743107e-06
M22116,1.2492996625354675e-05,1.1448675351946697e-06
M36098,7.683986279593867e-05,4.795017391183346e-06
M33968,0.00016682386037668626,6.94398656324578e-06
M01494,2.618246621490981e-05,3.861056436868677e-06
M36776,3.078175403892334e-06,5.91592695144033e-07
M34390,1.463097148242033e-06,1.044700526594769e-06
M32198,-1.15128967126016e-05,1.0164900577617627e-06
M32980,1.2033491422348852e-05,8.226306409792482e-07
M01126,9.844084479592736e-07,2.353088937949947e-06
M01107,2.3541275460048304e-06,4.862145952120555e-07
M33937,0.00021577811323762725,8.974500988276818e-06
M33453,-1.3107748238328058e-06,3.1377889038470335e-07
M01561,1.1721373512254632e-05,7.5942410673121e-07
M31591,-4.4467415479926464e-05,5.041740155195137e-06
M01110,2.281940760303756e-05,1.9032940735292552e-06
M01638,9.048580100742281e-05,6.0178042859926095e-06
M00512,2.1079879773496664e-07,3.8175586778652916e-07
M12129,1.7468548467723628e-06,7.920004287614865e-06
M03141,1.53877531172917e-05,1.0438246388881478e-06
M32586,1.3971180138843331e-05,2.2784136015470877e-06
M43807,3.844261819161217e-05,2.302685313483694e-06
M02137,-2.5759677965265232e-05,2.670817669477593e-06
M32412,1.0303259297891536e-05,3.8080702419662316e-06
M00569,3.2558716335830165e-06,6.178742518568947e-07
M01642,-1.7121068741890582e-06,2.0960254535040996e-06
M32492,-9.826426664530767e-06,1.0701050068419252e-06
M15500,3.871196861724864e-06,1.0644845585237525e-06
M35320,6.0804925052674275e-05,4.790790466987086e-06
M22842,-7.518105805356807e-06,2.0549546200260873e-06
M00063,1.5463532762883435e-05,2.2371833490816413e-06
M15506,3.836382016671049e-06,7.592976345514945e-07
M01564,-2.4719162701974013e-05,1.3060299124283676e-06
M02132,4.754883343460342e-06,3.6111094998816254e-07
M01712,1.929376046288912e-05,1.4645115689872916e-06
M01769,1.7759694513059476e-05,1.4660215113547865e-06
M27718,8.912543297986545e-05,5.4133986587243425e-06
M00513,6.551401975242452e-05,5.648260573730417e-06
M31453,-6.406394241205109e-07,3.1684799765393593e-07
M33941,-4.718589640503756e-06,2.681289320794635e-06
M32425,-4.256286183181123e-05,2.371692728218663e-06
M17805,-9.837860189915515e-06,1.1416955635672168e-06
M35718,1.47019106274798e-05,1.0236672023506404e-06
M44675,3.974105803047605e-06,1.9315659264912034e-06
M32504,6.144357661016521e-06,1.5379225510406704e-06
M32388,7.778236673413481e-05,5.417044186725421e-06
M18467,2.229859015363555e-05,2.7774071838087e-06
M33587,-2.653468089407534e-05,1.964331928509788e-06
M33973,-5.7862665169261694e-05,4.434597694113928e-06
M20699,2.077392161377785e-05,1.5005501554328133e-06
M33477,2.7097051388291752e-05,3.057158799115372e-06
M00577,-2.4957715025400415e-05,2.7322236029146356e-06
M02730,1.2105562447015288e-06,7.491650108288142e-07
M34456,3.7296432379108405e-05,1.9153959316203543e-06
M18369,6.656282422508012e-05,2.912020532429944e-06
M33422,3.4175373767128857e-06,6.779515962608414e-07
M02734,-3.1383631977224785e-05,2.4037873794872454e-06
M43829,3.872588944576995e-05,2.275417401524171e-06
M20488,-3.2443771420870536e-05,3.019484597777485e-06
M00057,-6.900505973352228e-07,2.8746637077327686e-06
M00053,-3.0871107552028056e-07,6.097831758090325e-07
M01572,8.428022240448556e-05,5.5066508251223225e-06
M15122,0.00023990804497404784,1.0395646388841474e-05
M15365,5.8398644610677925e-05,2.8359103630544827e-06
M15990,0.00015093995830406907,6.5999977910773956e-06
M00058,-5.1871941369667085e-05,6.086711097917968e-06
M32346,8.924045947506123e-06,4.7216115145656215e-07
M18476,9.841439497990812e-06,4.7407008472832874e-07
M41754,4.559723357664855e-06,6.002899961982448e-07
M32328,-2.8038231723767064e-06,8.715921246382917e-07
M15753,-1.0663946782617596e-05,1.3781594535542795e-06
M00059,1.3560948962801258e-06,2.274798554010148e-06
M03127,1.2673885254298235e-05,9.802139449507266e-07
M27513,-3.805176295962759e-05,2.310795621347222e-06
M18349,0.0001185025350249255,6.171695571470302e-06
M32405,3.0924529140874923e-06,9.82089326510288e-07
M33441,-5.209387246021165e-06,3.879042578318159e-06
M01125,7.854197851508474e-07,7.317478133343262e-07
M34407,-3.4716915751239986e-05,3.0123759343471635e-06
M15140,6.147176029817391e-06,5.85994500629037e-07
