pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,6.600288345630342e-05,8.957298644830175e-06
Aminosugar Metabolism,1.3708131914413332e-05,7.1658167235183755e-06
Ascorbate and Aldarate Metabolism,1.6814405247690736e-05,4.390273748364923e-06
Benzoate Metabolism,0.00017442347996488085,1.7908517678459465e-05
Carnitine Metabolism,7.383559007257424e-05,7.017176107027674e-06
Chemical,2.566754195297696e-05,4.089368092897991e-06
Creatine Metabolism,2.6588588005425858e-05,9.534179657218681e-06
Fatty Acid Metabolism (also BCAA Metabolism),0.0002512195115235386,1.5453626155712698e-05
Fatty Acid Metabolism(Acyl Carnitine),0.0005725869831568421,3.615780715977824e-05
"Fatty Acid, Branched",0.00020017657251968413,2.78918464232891e-05
"Fatty Acid, Dicarboxylate",0.00022612896702314515,1.4392510786327233e-05
"Fatty Acid, Monohydroxy",5.6211168199708394e-05,6.200350059088971e-06
Food Component/Plant,0.00011726365573757544,1.0902791252027949e-05
"Fructose, Mannose and Galactose Metabolism",0.00012831014068727503,1.3683789327993916e-05
Gamma-glutamyl Amino Acid,0.0003161388649362907,1.9292021607217132e-05
Glutamate Metabolism,9.539145924264347e-05,1.2842135184698906e-05
Glutathione Metabolism,-8.789820396984618e-06,5.7464724971620065e-06
Glycerolipid Metabolism,0.00020633979905081934,1.234176398159864e-05
"Glycine, Serine and Threonine Metabolism",0.0004252940027451398,2.8565558542463598e-05
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.0001812261969529335,1.514966007543536e-05
Hemoglobin and Porphyrin Metabolism,0.00018132172592815919,1.3064418421003038e-05
Histidine Metabolism,7.206822821574737e-05,7.68054950409326e-06
Inositol Metabolism,3.1657909387385204e-05,4.983410033790324e-06
Ketone Bodies,9.257943438199669e-05,7.962103042875833e-06
"Leucine, Isoleucine and Valine Metabolism",0.0006657400521982477,4.364026998076279e-05
Long Chain Fatty Acid,0.0010430320020681243,5.014354363865576e-05
Lysine Metabolism,6.964899566762384e-05,1.061614616650061e-05
Lysolipid,0.0012687957744081334,6.263096864117809e-05
Medium Chain Fatty Acid,0.000401323677789614,2.412797581063876e-05
"Methionine, Cysteine, SAM and Taurine Metabolism",0.00011102938998886146,1.1203113644640427e-05
Monoacylglycerol,1.8032526117219394e-05,4.09705701007082e-06
Oxidative Phosphorylation,2.4211498472658552e-05,9.209185237371045e-06
Pantothenate and CoA Metabolism,7.451603775131705e-06,5.431656571527629e-06
Phenylalanine and Tyrosine Metabolism,0.00023053010265939523,2.3106433680635713e-05
Phospholipid Metabolism,0.00013818696687294956,1.109943997639961e-05
Polyamine Metabolism,4.168831473979286e-05,4.027590039785741e-06
Polyunsaturated Fatty Acid (n3 and n6),0.0007844166303015524,3.6354351616969235e-05
Primary Bile Acid Metabolism,0.00023562518021976903,1.9769423572405703e-05
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.00012117455714791851,1.3790948055016105e-05
"Purine Metabolism, Guanine containing",-1.4824834790418823e-06,5.151707236245776e-06
"Pyrimidine Metabolism, Uracil containing",0.00018853026051199667,1.194432924512688e-05
Secondary Bile Acid Metabolism,4.3865402997058204e-05,5.754051213343429e-06
Sphingolipid Metabolism,2.7274366772196063e-05,4.074385281325853e-06
Steroid,0.0006662513250588093,4.6989050745434574e-05
Sterol,3.4921085285195444e-05,3.815498826983929e-06
TCA Cycle,5.583468869620987e-05,9.515279683089915e-06
Tocopherol Metabolism,2.4831190354465957e-06,2.9782559386283997e-06
Tryptophan Metabolism,0.0005211507079622984,2.4375492087893518e-05
Unknown,0.0013613521526115344,4.7657896148264734e-05
Urea cycle; Arginine and Proline Metabolism,0.0004996071119165376,2.7109411866038095e-05
Vitamin B6 Metabolism,3.972297931021344e-05,1.6476875052271067e-05
Xanthine Metabolism,7.771865471555821e-05,1.4463124705804369e-05
