metabolite_id,sage_value,sage_value_sd
M33228,-3.805069828143696e-06,6.819737275772535e-07
M35186,2.6881900462815114e-06,3.284484679891759e-07
M34214,7.191594362630529e-07,1.5199060862412912e-07
M34419,7.519976966449898e-06,7.010006420753157e-07
M32635,3.0022079698079274e-05,1.8933803860390871e-06
M34395,5.87780368551616e-06,6.931307897911607e-07
M34389,6.636693724998307e-06,1.0382347676021999e-06
M48258,1.2889434836151673e-05,1.0728014828737554e-06
M35628,9.572415231937878e-06,4.7317811869091896e-07
M33230,4.392550615415952e-06,4.769120800243154e-07
M21127,-9.71404930366886e-07,1.8884446144214318e-07
M33955,3.8016250375714524e-07,1.1191943712076737e-06
M35631,-2.474234805074047e-06,5.993554059615439e-07
M33961,6.315056152422407e-06,6.823334808087691e-07
M42398,1.1271093109820596e-06,3.9165929154624924e-07
M19324,-1.5044639447139525e-06,1.0709986482610718e-06
M20675,-8.091585710805618e-07,2.6440849448469953e-07
M34400,1.1472957635385656e-05,1.168458743750937e-06
M33971,5.722111104176137e-06,5.189908657004307e-07
M33972,-2.2467951159873958e-07,4.626245638565697e-07
M32497,-4.8590019365377565e-06,7.244087724142768e-07
M42374,-2.2256691483742916e-06,1.0374694145431423e-06
M35675,-1.564452007035132e-07,2.078845107513051e-07
M17945,5.458499400670585e-07,2.484176665011651e-07
M45095,3.7797093928786122e-06,9.464290495588912e-07
M35253,-5.386517565563849e-06,8.138502581319302e-07
M32197,0.00014273536881319462,6.022033357040909e-06
M31787,9.255535780297824e-06,1.2939307732035938e-06
M46410,-1.5402486402385953e-06,2.7713902154181913e-07
M00542,7.130619422210482e-07,2.1102980582010016e-06
M27672,4.8401588230230875e-05,4.59033779883694e-06
M12017,-9.47963322769266e-07,2.1119882422445212e-07
M44526,8.58838730342873e-06,1.322165199899268e-06
M15676,2.3690566299427143e-05,1.6495066809734259e-06
M15677,8.211000319909541e-07,1.9115245056033993e-06
M36099,1.2562303274322736e-05,2.596122427581532e-06
M22116,2.733014624603438e-05,1.9415373674056107e-06
M36098,-1.4565685162263936e-06,2.3416770810711844e-07
M33968,2.5163289486381e-05,2.026662920255479e-06
M01494,-1.3900762055490364e-06,2.685039389276106e-07
M36776,1.697676872395048e-05,1.3789248838983847e-06
M34390,3.5589189578718857e-06,8.391324407468893e-07
M32198,-2.40401086552747e-06,5.957760494247171e-07
M32980,-4.997285263279837e-06,1.3072744409359284e-06
M01126,6.911159712230555e-06,8.027741882691052e-07
M01107,1.4825700163711495e-05,1.1537054867445871e-06
M33937,-1.8031427744214166e-06,2.544251850029782e-07
M33453,1.0115636091148963e-05,1.0268238715585034e-06
M01561,-3.645350319569043e-06,8.641945702778743e-07
M31591,-3.0130040678272368e-06,9.190258736067216e-07
M01110,-4.842364064772908e-06,1.4848455357300213e-06
M01638,1.2890155020239536e-06,6.84302795212271e-07
M00512,1.5042607763811243e-05,1.2759292042834712e-06
M12129,2.6628678517807695e-05,2.12016899103385e-06
M03141,0.0001425452942308857,6.2575006330673864e-06
M32586,2.7450229054601312e-05,1.9580330875553804e-06
M43807,1.0685037952667867e-05,2.6927362564605258e-06
M02137,1.1741118046907857e-05,2.6263776783367126e-06
M32412,1.6648878323853081e-06,2.055397800727266e-06
M00569,1.1794498363160066e-06,4.317750610501158e-07
M01642,2.1339920634566278e-06,3.0177019700587895e-07
M32492,-8.063574272678693e-07,6.091157262412976e-07
M15500,2.780821914956703e-05,1.72307861577373e-06
M35320,4.157018983142756e-07,6.539466833112501e-07
M22842,2.6971267079846984e-05,1.5400244929090057e-06
M00063,1.0012804195414032e-06,2.8755118966950837e-07
M15506,4.863229025998634e-06,3.202692930144406e-07
M01564,-1.3332959637089613e-05,2.3326509985175452e-06
M02132,7.960721230593397e-06,8.684951189817811e-07
M01712,6.948927873872481e-06,3.1359696262566534e-06
M01769,2.267985508131506e-06,1.8139133297646462e-06
M27718,0.00016810069221457195,6.6544654588669105e-06
M00513,3.991324910021033e-06,1.5578252651200656e-06
M31453,2.0965275785658723e-06,2.0867889851640477e-07
M33941,8.569461819272868e-05,6.526325731732628e-06
M32425,-1.551827708571905e-05,1.7034822979603786e-06
M17805,3.877183761582254e-06,6.182208769086472e-07
M35718,4.667163651257659e-06,7.142436230909988e-07
M44675,3.188801418211825e-06,4.647219990866476e-07
M32504,8.866081211117132e-06,8.268996208272225e-07
M32388,4.297492016296189e-05,3.888961212769652e-06
M18467,1.4247363450611181e-05,1.348304459702961e-06
M33587,1.6778293297152143e-06,4.2732850993593265e-07
M33973,-7.098490151786857e-06,1.3458785302123572e-06
M20699,2.659238088391767e-05,1.4923796055483112e-06
M33477,4.99494685740851e-06,1.454353584032968e-06
