pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,5.2540282243873626e-05,9.444692662443634e-06
Aminosugar Metabolism,-1.6480821845103922e-05,3.3688987202850864e-06
Ascorbate and Aldarate Metabolism,4.5048210652114e-07,1.9237285619799863e-06
Benzoate Metabolism,-1.1171111000379363e-05,4.515225258018133e-06
Carnitine Metabolism,-2.72596109243299e-06,7.641921626844586e-07
Chemical,7.908689160447091e-06,1.203078155474652e-06
Creatine Metabolism,0.00025950797575316525,1.4836966186525544e-05
Fatty Acid Metabolism (also BCAA Metabolism),-2.1280775641096635e-05,3.1667567697004036e-06
Fatty Acid Metabolism(Acyl Carnitine),0.00042584800848356253,4.1460693575507905e-05
"Fatty Acid, Branched",3.765769063652786e-05,2.908050602576798e-06
"Fatty Acid, Dicarboxylate",6.277665553268355e-05,9.269262210379578e-06
"Fatty Acid, Monohydroxy",4.7450248625259194e-06,1.82629954408617e-06
Food Component/Plant,0.00022824524730459287,1.2832698192962838e-05
"Fructose, Mannose and Galactose Metabolism",0.00015813380284433593,9.948507616022821e-06
Gamma-glutamyl Amino Acid,0.00017571727311828923,1.2303517761239235e-05
Glutamate Metabolism,0.00013852781751603948,8.00633179685617e-06
Glutathione Metabolism,7.636571607205666e-06,1.303264420329425e-06
Glycerolipid Metabolism,1.7937667363728903e-06,6.928843197829746e-06
"Glycine, Serine and Threonine Metabolism",0.0004456696810152618,2.6232891633071994e-05
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.00010270688200089077,7.708083676252059e-06
Hemoglobin and Porphyrin Metabolism,1.9464394588632526e-05,3.3178053271273313e-06
Histidine Metabolism,-1.0005447969596625e-05,2.3724243303544302e-06
Inositol Metabolism,1.9212478405694355e-06,8.299557502828648e-07
Ketone Bodies,0.00035118011861300563,1.8894451138677145e-05
"Leucine, Isoleucine and Valine Metabolism",-0.0002386160211693857,3.811922714090141e-05
Long Chain Fatty Acid,0.00015112028300707936,9.779426520687993e-06
Lysine Metabolism,1.9149105280305215e-05,2.369217354450942e-06
Lysolipid,-1.935902347551492e-05,1.7873378709264875e-05
Medium Chain Fatty Acid,-4.72613092716753e-05,8.389195645394373e-06
"Methionine, Cysteine, SAM and Taurine Metabolism",2.119655920906697e-05,6.353277134964495e-06
Monoacylglycerol,2.202340723015597e-05,2.260669778685738e-06
Oxidative Phosphorylation,7.7262089569678e-05,4.387624817400275e-06
Pantothenate and CoA Metabolism,-1.5552712735637226e-05,2.4260379325166237e-06
Phenylalanine and Tyrosine Metabolism,0.00044136838956055307,2.2900363418461863e-05
Phospholipid Metabolism,0.0002050979844885841,9.896515739579845e-06
Polyamine Metabolism,4.320424826493464e-06,9.848091561563736e-07
Polyunsaturated Fatty Acid (n3 and n6),0.00027796480642668846,3.0870949695866674e-05
Primary Bile Acid Metabolism,1.7050925770749643e-05,2.4832373430670213e-06
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",3.3004501382109907e-05,4.002858215160617e-06
"Purine Metabolism, Guanine containing",2.219077202120585e-05,2.6291261396514408e-06
"Pyrimidine Metabolism, Uracil containing",1.1299367151166155e-05,1.3291213308419537e-06
Secondary Bile Acid Metabolism,4.676052556458428e-05,3.474440054782822e-06
Sphingolipid Metabolism,-1.8120507312573514e-06,7.753095518337767e-07
Steroid,0.0009588499346820173,4.087509286590686e-05
Sterol,9.85118858217826e-06,2.4046696302604827e-06
TCA Cycle,6.415165091172701e-06,2.863612275252376e-06
Tocopherol Metabolism,9.79523571028735e-06,7.460772492271249e-07
Tryptophan Metabolism,1.0602834463009065e-05,7.768805767723456e-06
Unknown,0.0009456112990471607,4.060312595109751e-05
Urea cycle; Arginine and Proline Metabolism,-1.3443260376906822e-05,1.8924357149492845e-05
Vitamin B6 Metabolism,-8.711441744211553e-06,6.236516120053384e-06
Xanthine Metabolism,0.0006883390750767847,4.0179276641511425e-05
