metabolite_id,sage_value,sage_value_sd
M33228,7.705959235152895e-05,4.030417022249861e-06
M35186,8.03891218780486e-06,3.614722948857486e-06
M34214,1.8917662640158627e-06,2.9656463258816896e-07
M34419,5.006722055778906e-05,2.9625878888079482e-06
M32635,1.709246653162864e-05,3.9104418868877875e-06
M34395,1.493150190743053e-06,5.217443368703765e-07
M34389,2.3750299353296694e-06,8.430867025786822e-07
M48258,0.00015193259206969047,7.786806184926586e-06
M35628,-2.5893348665335295e-06,4.095621212950755e-06
M33230,2.9905538390451293e-05,2.1019929686151135e-06
M21127,2.219643712575766e-06,1.6139910372955284e-06
M33955,9.816464848342606e-05,5.3389906554238745e-06
M35631,1.7762069873021598e-06,7.586470879886841e-07
M33961,0.00011936621101101974,6.944939301361651e-06
M42398,1.8602527371119614e-06,8.375131055226065e-07
M19324,1.573143668795855e-06,7.185402471157679e-07
M20675,5.478285924272855e-06,2.4027922329037014e-06
M34400,9.976950293416347e-07,4.486971907251065e-07
M33971,1.8388035216676408e-05,1.249879947593467e-06
M33972,1.758029267013876e-05,1.0985596212835393e-06
M32497,1.823290588387673e-06,3.873433360757653e-07
M42374,7.508993401539937e-06,1.423394126374925e-06
M35675,2.7170614026807343e-06,8.0128378429734e-07
M17945,5.680153192961704e-06,1.013350753081596e-06
M45095,9.091383008881148e-06,1.4084008110699224e-06
M35253,0.00012415847227842627,6.393819393239406e-06
M32197,-4.045828910319615e-06,2.285015951861629e-06
M31787,0.0001841544419681125,8.926385195729255e-06
M46410,-6.868820370379784e-07,1.0647870018157437e-06
M00542,5.298780054321942e-06,6.543202506547424e-07
M27672,3.697528236854123e-05,3.0557302437988634e-06
M12017,4.431632374126039e-06,9.926389024570894e-07
M44526,-3.0338173918659067e-06,7.260515172413833e-07
M15676,2.0154132839907925e-06,9.012443500302069e-07
M15677,7.994108932751422e-05,5.343771111746512e-06
M36099,1.871562055799824e-05,2.208168116658492e-06
M22116,1.2241405971003556e-05,1.4680439298098693e-06
M36098,-2.023232421780808e-06,5.906984382719002e-07
M33968,7.919528253479777e-05,4.861022685206019e-06
M01494,-1.5825860158669554e-07,2.164128564208465e-06
M36776,1.100317565122829e-05,1.1375672611032974e-06
M34390,4.663775838202853e-06,1.5289769231163272e-06
M32198,5.18059561840635e-06,4.4650436105448785e-07
M32980,-9.872985996418652e-07,1.884093200188603e-06
M01126,3.71726931024901e-05,2.99390628869892e-06
M01107,6.6011192221754305e-06,7.478478922742779e-07
M33937,1.1395721737949205e-06,5.323742548212325e-07
M33453,-1.7619489571897422e-06,2.791196008471507e-07
M01561,-5.104280471646644e-06,7.642568190524359e-07
M31591,3.51010215274918e-05,2.858834307772444e-06
