metabolite_id,sage_value,sage_value_sd
M33228,-4.060552774374123e-06,7.428575603386301e-06
M35186,-1.589489410699546e-06,6.420958929148228e-06
M34214,6.675346349638307e-06,9.692771395006595e-07
M34419,3.091116649915737e-05,7.705367942433972e-06
M32635,1.7728264789939165e-05,8.213111920336298e-06
M34395,2.2172853237671357e-05,1.59104824229417e-06
M34389,8.514646465614928e-06,1.8263982269391873e-06
M48258,5.181605413255665e-05,1.4669881576211768e-05
M35628,-3.2510560798089795e-05,8.148698397043431e-06
M33230,2.8930821346383507e-05,5.669057144557362e-06
M21127,-7.888756872336184e-07,3.150958441765287e-06
M33955,2.5702913670232082e-05,7.928726248228664e-06
M35631,4.011322667196104e-05,9.23379784328052e-06
M33961,3.3953931974688786e-05,8.682890313329177e-06
M42398,5.090783635008379e-05,7.826082562293722e-06
M19324,3.318552314308572e-06,2.042512299012718e-06
M20675,5.443833246471452e-06,1.0913329136481614e-06
M34400,-6.817292858575156e-07,7.70794864445251e-07
M33971,-2.0108169540963287e-05,2.424412483150374e-06
M33972,-1.0736175651233515e-05,2.944011124414977e-06
M32497,1.0108881608956228e-05,3.949581503975635e-06
M42374,5.783532539869671e-05,5.905640827266102e-06
M35675,6.734078262024169e-06,2.3953939430866723e-06
M17945,1.1831841161508317e-05,1.9462405220770338e-06
M45095,0.00013116392367255416,8.818092990799301e-06
M35253,2.1607527352022946e-05,9.716893735148619e-06
M32197,0.00018209464777627004,1.1150557782207077e-05
M31787,2.9980361998119273e-06,1.427440225364524e-06
M46410,-2.5529539228070596e-06,1.8171970903068487e-06
M00542,-2.309479142826384e-05,8.546393625849481e-06
M27672,1.8878580624089344e-07,1.0083307540115318e-06
M12017,7.049764242048814e-07,8.440726054354264e-07
M44526,1.2740463969436852e-05,2.9202426768664086e-06
M15676,9.517516310024109e-05,6.176950001439297e-06
M15677,3.58230392895263e-05,4.393414693429547e-06
M36099,-1.504076534077711e-06,3.7191969542145734e-06
M22116,5.976453791344833e-05,4.396251120458255e-06
M36098,-3.6790591652926914e-06,1.2664340077757486e-06
M33968,-2.986979025034684e-05,2.826100983382357e-06
M01494,-3.293136296781719e-06,1.198059738827828e-06
M36776,1.0329261358099067e-05,9.952085445088528e-07
M34390,-7.099992427900404e-06,1.633129044927043e-06
M32198,1.3956876116117505e-05,6.81422338201912e-06
M32980,5.126848865850385e-05,3.793350772220753e-06
M01126,2.8985633833731416e-05,3.717769982728424e-06
M01107,6.883448093570069e-06,1.2210645994030867e-06
M33937,0.00014725761592234324,7.929014479068741e-06
M33453,-1.162126243342328e-06,5.167008397260247e-07
M01561,1.5492389680925413e-05,1.3942417770294244e-06
M31591,0.00012642961115702078,8.282657741606146e-06
M01110,1.3668261202844202e-05,1.6670599036608342e-06
M01638,0.00012859625970334818,9.497890355207981e-06
M00512,4.074597822299804e-05,4.069521012779969e-06
M12129,0.00010099229750702598,1.272877751501114e-05
M03141,9.063210501898106e-06,2.3611110302623648e-06
M32586,1.275589375975662e-06,1.4760526115497685e-06
M43807,3.194157620541338e-05,1.9735223616644177e-06
M02137,-8.222170112019384e-06,2.7971849348402455e-06
M32412,0.00013930910362179553,8.264242048447677e-06
M00569,-9.591078146321918e-07,6.604880434140916e-07
M01642,2.0186214579875545e-05,4.577048040319097e-06
M32492,4.0208287624055785e-06,4.509478177335547e-06
