metabolite_id,sage_value,sage_value_sd
M33228,0.00014280154947002237,9.868679266182094e-06
M35186,0.0001499176331521792,7.1872341440337235e-06
M34214,0.00010998982619027791,5.888209069775352e-06
M34419,8.570749804759999e-05,8.655398331570366e-06
M32635,0.0001587964715068688,8.446571337121983e-06
M34395,-5.794494175675658e-05,7.243198499356082e-06
M34389,-8.38106061882924e-06,7.963219175442072e-06
M48258,0.00020065450292120455,1.2359386342737241e-05
M35628,0.0002777435988665493,1.1077452225193877e-05
M33230,9.285213978549255e-05,8.215515131618097e-06
M21127,3.857759634688571e-06,1.37490011415525e-06
M33955,6.89776099203658e-05,7.767958887990286e-06
M35631,9.930432349182538e-05,6.26438053310509e-06
M33961,9.669224857866805e-05,1.0576675599769828e-05
M42398,5.04373407827666e-05,6.215452355733048e-06
M19324,3.3370296526858366e-05,4.078056853642888e-06
M20675,1.6408499944554193e-05,2.573421774754234e-06
M34400,-9.227777759444711e-05,1.2045091465036163e-05
M33971,-1.5526015593038773e-06,1.5068919095717471e-06
M33972,9.61541354945888e-06,1.839668348207051e-06
M32497,5.462461328544457e-05,3.751008682927614e-06
M42374,1.6691503451098735e-05,8.362471523934026e-06
M35675,8.618487785354981e-07,1.852195088744861e-06
M17945,1.159873055710935e-06,1.9146294640974583e-06
M45095,7.858492999039233e-05,5.887843483799191e-06
M35253,0.00016629891186486996,1.2700393565775327e-05
M32197,0.0001969535783470029,1.019044694764794e-05
M31787,-2.736640886309313e-05,2.9752478896436424e-06
M46410,6.115771201479626e-06,2.2778659310149218e-06
M00542,0.00023028226533346977,9.902566257135702e-06
M27672,0.00015519468038243257,8.238865656777088e-06
M12017,2.2667089365330366e-06,2.1093926877359153e-06
M44526,3.240842206429255e-05,3.3643017348291875e-06
M15676,-6.540288996593638e-05,3.584628597582876e-06
M15677,8.39975232734518e-06,1.4885373797671647e-06
M36099,1.0321199508796062e-05,2.711553919391532e-06
M22116,-4.41772033850221e-05,4.846666624857307e-06
M36098,6.661081373860443e-05,4.802365290959281e-06
M33968,0.00011973957933855613,5.367654298857044e-06
M01494,1.4082729491430438e-05,2.734497163569871e-06
M36776,-3.852291863410907e-08,1.690229123438684e-06
M34390,4.124884415622995e-05,5.234252494241758e-06
M32198,0.0001021982566554672,5.133390515277514e-06
M32980,2.5359912688906787e-05,4.1995962991866545e-06
M01126,-1.9465881409065064e-06,3.074823571243895e-06
M01107,0.0001712125233658171,7.49998698715194e-06
M33937,5.925725058996338e-05,3.0252978459373806e-06
M33453,2.410643324697822e-06,7.234174952404765e-07
M01561,3.750484805799334e-05,1.8339492458402067e-06
M31591,5.104188590161374e-05,4.951646288655004e-06
M01110,3.2922278584103785e-05,2.6968959724916588e-06
M01638,0.00010835582907813805,8.926277552061602e-06
M00512,9.068214857213605e-05,7.138972101194778e-06
M12129,2.084302693104117e-05,3.421865232545423e-06
M03141,-9.364221231759189e-05,6.313532255177127e-06
M32586,2.0286129188246796e-05,2.3250791292523086e-06
M43807,9.924858778557482e-05,5.620451281992886e-06
M02137,6.106591979595648e-05,4.734806521418366e-06
M32412,-4.489514989098845e-05,4.1050273791357675e-06
M00569,-1.914968698546265e-05,9.982511162149975e-06
M01642,9.738494839135566e-06,1.820312778555149e-06
M32492,1.1792451112493272e-05,1.6061740015930035e-06
M15500,4.361335651740297e-06,2.710532409321568e-06
M35320,0.00012871179803153289,8.941798260092587e-06
M22842,5.080399363260194e-05,4.1282189605140235e-06
M00063,3.397215696881136e-06,1.7866334062829262e-06
M15506,-1.3899961964060241e-05,2.139140660435806e-06
M01564,0.00019579163385171442,7.613354257323353e-06
M02132,-4.100136274154117e-06,1.2844751800273396e-06
M01712,-6.181475901785001e-05,3.1476216704457343e-06
M01769,-7.533276464978143e-05,4.859128170027939e-06
M27718,0.0001480523676215018,8.396467878118578e-06
M00513,2.502038038750554e-05,2.1855452239815934e-06
M31453,1.0455978667523084e-05,1.7768428991111302e-06
M33941,3.095638773258333e-05,3.4371910526531527e-06
M32425,0.00010567604024225707,5.210344614528381e-06
M17805,-4.059591185268668e-08,1.893238592869945e-06
M35718,-1.405475060278478e-05,1.73995929350526e-06
M44675,6.817904125637777e-06,2.286785941057845e-06
M32504,-7.298778159643403e-06,1.4694736015806183e-06
M32388,1.1815583227582853e-05,2.2277163252762802e-06
M18467,-3.3154811982342186e-06,2.6406177562948426e-06
M33587,1.8222485394282998e-05,2.1884660969641185e-06
M33973,8.021999055256312e-05,5.420639799099244e-06
M20699,5.197570159494898e-05,4.980678000056233e-06
M33477,8.284292001826987e-06,1.4598008611950889e-06
M00577,-9.647754645623281e-06,3.30572006861141e-06
M02730,3.3422065037108846e-06,1.0501674279936345e-06
M34456,7.475908804289109e-05,3.836518930406575e-06
M18369,8.940741559611439e-05,4.286894094369202e-06
M33422,5.230191948822914e-05,4.024793729463912e-06
M02734,6.624814220468641e-05,3.844361473458124e-06
M43829,8.061084265933341e-05,4.2774943811443666e-06
M20488,0.00015473166415554997,8.183093262990681e-06
M00057,1.8860533814110166e-05,3.9252430932569894e-06
M00053,-7.1491176161536884e-06,8.695516540084274e-06
M01572,9.006499531386028e-05,7.300901335034327e-06
M15122,7.028100697506374e-05,3.912469860254653e-06
M15365,-6.736090692085481e-05,3.3803420007224128e-06
M15990,-1.8195965993430382e-05,2.052686264981141e-06
M00058,0.0005532946691536954,2.7614124514112742e-05
M32346,4.3891879022723626e-05,2.8045900139351615e-06
M18476,1.703146230750487e-05,1.9663806792613264e-06
M41754,1.3612817686299409e-05,1.5667474541182851e-06
M32328,1.0755187515664779e-05,3.932166071608049e-06
M15753,-1.094853031473765e-05,3.4627263569810664e-06
M00059,3.0906250915945904e-05,8.4196520318669e-06
M03127,3.175665662898455e-06,9.126464944833162e-07
M27513,4.845216679773949e-05,2.718212671558858e-06
M18349,0.00013604613638679795,6.986066301435419e-06
M32405,7.363180284116699e-06,2.779245236801141e-06
M33441,3.12483707259882e-05,3.9285300097962775e-06
M01125,-7.47303501865938e-05,3.7122584401230125e-06
M34407,5.4366383192120674e-05,4.026232018131401e-06
M15140,2.176809490255676e-05,6.059693549901209e-06
M00527,1.2807764992929517e-05,1.313672846272518e-06
M01645,2.8318010514724317e-05,2.2884072992094732e-06
M00060,-0.00011113361353247392,5.361015409048563e-06
M01105,-8.277860592315386e-06,2.401214345924952e-06
M34035,-1.89057617295909e-10,2.03202851581127e-06
M01301,6.801165842191803e-05,8.72629867185614e-06
M01303,1.726649913435808e-05,1.93461592610851e-06
M00584,0.0001743100364826456,9.668569180652469e-06
M01121,-7.762797148991925e-06,4.199971386718142e-06
M01302,-7.314652009760865e-05,6.716802315902311e-06
M19934,7.529410885711808e-06,1.7286363097718162e-06
M01365,-1.3766694437652566e-05,1.5706976938671185e-06
M32418,5.5883604326456255e-05,2.6459566555652384e-06
M01585,-4.1729255513500535e-05,2.732661057198975e-06
M27710,0.00032964226794162814,1.8969499468271285e-05
M33939,2.5285924209340714e-06,4.8413097705822456e-06
M35137,1.849029878472714e-05,5.076694049105011e-06
M33936,2.9252247025126805e-05,3.931025428467957e-06
M35160,1.6285874513577213e-05,1.2717360010557852e-06
M01493,8.20342633441404e-06,3.9423867854125605e-06
M36103,1.9458275297980587e-06,2.4020790407272604e-06
M01336,-1.5142603742357921e-05,1.9163848547933415e-06
M33447,1.2420263361346836e-05,1.628715851047368e-06
M44681,9.47967598752095e-06,1.4102464256563038e-06
M01508,7.476480432318278e-06,1.8204293154170042e-06
M18254,5.86483996280527e-05,1.0093548233731275e-05
M32553,-2.882370204193915e-06,1.3175985665961117e-06
M35126,1.5797816368998668e-06,2.824994533528102e-06
M00064,3.430754523517817e-05,5.802094400346001e-06
M22130,0.00014118150924046348,7.803160798800568e-06
M11438,0.00022777037468821873,9.328395840286201e-06
M01444,-1.1440862115481335e-05,2.7148180849250627e-06
M33935,6.126570174251268e-06,1.0346491618854916e-06
M35127,-2.351272592670054e-06,4.325941863441977e-06
M01898,3.406462555493972e-05,4.375161345794309e-06
