pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,4.674150433335081e-06,1.1665287356027414e-06
Aminosugar Metabolism,7.5207954345195796e-06,1.2779920507160004e-06
Ascorbate and Aldarate Metabolism,4.6270107598843013e-07,5.647771833024524e-07
Benzoate Metabolism,1.4024761157748663e-05,2.071951840729483e-06
Carnitine Metabolism,1.86038616014508e-06,2.824170635524642e-07
Chemical,1.8362277778099823e-05,2.177875555118597e-06
Creatine Metabolism,3.387491509180684e-05,2.7185656766224406e-06
Fatty Acid Metabolism (also BCAA Metabolism),1.2207726249553388e-05,8.456747608572053e-07
Fatty Acid Metabolism(Acyl Carnitine),0.00017530250278582983,1.077501606720863e-05
"Fatty Acid, Branched",1.0451213213330984e-05,1.125981175366966e-06
"Fatty Acid, Dicarboxylate",7.4139672160987346e-06,1.1241868829358804e-06
"Fatty Acid, Monohydroxy",3.305904123042595e-05,2.9019072179790845e-06
Food Component/Plant,3.1982805446204416e-05,2.354054183447079e-06
"Fructose, Mannose and Galactose Metabolism",0.00011311842904230689,4.97460388802929e-06
Gamma-glutamyl Amino Acid,3.450420026506272e-05,1.8616584914067871e-06
Glutamate Metabolism,0.000167861476866873,7.332322696490704e-06
Glutathione Metabolism,2.9004275872441854e-07,4.546295318598188e-07
Glycerolipid Metabolism,1.1433257380668535e-05,3.1364400399228693e-06
"Glycine, Serine and Threonine Metabolism",0.00029871333778172136,1.3173544973892839e-05
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.00011361446807246347,5.513094165149489e-06
Hemoglobin and Porphyrin Metabolism,2.593951283061152e-05,3.5846419575050747e-06
Histidine Metabolism,4.8200731767221795e-05,3.76299046333374e-06
Inositol Metabolism,1.6049859989756347e-05,1.439782322841313e-06
Ketone Bodies,1.3577568075665354e-05,1.6399588733150786e-06
"Leucine, Isoleucine and Valine Metabolism",0.00034706836430831075,1.3720482380870868e-05
Long Chain Fatty Acid,3.65035666593413e-05,2.380496131475021e-06
Lysine Metabolism,5.966008938844225e-05,3.4216523491982083e-06
Lysolipid,0.00022217344716403634,1.127106925127705e-05
Medium Chain Fatty Acid,1.646755140352329e-05,3.457527318862754e-06
"Methionine, Cysteine, SAM and Taurine Metabolism",8.30310204876823e-05,4.000529340460809e-06
Monoacylglycerol,-4.2355563276897875e-07,3.874002824009469e-07
Oxidative Phosphorylation,1.9329646501033837e-05,1.6835856119530263e-06
Pantothenate and CoA Metabolism,4.0795896161241525e-06,5.332567526281892e-07
Phenylalanine and Tyrosine Metabolism,0.0002584788947332115,1.1039396477099458e-05
Phospholipid Metabolism,1.6205031605745664e-05,2.996840480153776e-06
Polyamine Metabolism,1.022546418775287e-05,8.297240067508632e-07
Polyunsaturated Fatty Acid (n3 and n6),2.9949636948060888e-05,2.0901488026524978e-06
Primary Bile Acid Metabolism,2.8805008249856713e-05,2.783308543943397e-06
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",5.536440675965501e-07,3.0265588562280816e-06
"Purine Metabolism, Guanine containing",9.233739878488229e-07,4.204986718801705e-07
"Pyrimidine Metabolism, Uracil containing",8.071794946448435e-06,1.3771628751835838e-06
Secondary Bile Acid Metabolism,1.3987527542626314e-06,9.161324664762689e-07
Sphingolipid Metabolism,5.4501337431451764e-05,2.800824982437133e-06
Steroid,0.0004398077504143783,2.2306208035124436e-05
Sterol,2.9192228861782076e-05,1.876131783397235e-06
TCA Cycle,4.658888328559888e-06,7.401116240612177e-07
Tocopherol Metabolism,-2.5537151163715864e-07,2.0580478739820695e-07
Tryptophan Metabolism,0.0001389178267885845,6.071821246397947e-06
Unknown,0.0004606157898925515,1.6734849544011723e-05
Urea cycle; Arginine and Proline Metabolism,2.884106297036171e-05,1.9045017321031988e-06
Vitamin B6 Metabolism,2.4410311785399075e-06,6.162416630385728e-07
Xanthine Metabolism,7.143266463166137e-05,8.760174929523538e-06
