pathway_name,sage_value,sage_value_sd
Amino Acid,0.001635456559783535,7.170470666162892e-05
Carbohydrate,1.1499625586205906e-05,1.11445763253982e-05
Cofactors and Vitamins,0.00010091142716937142,8.916957167356152e-06
Energy,0.00022714843258975532,1.980709685917775e-05
Lipid,0.0036227813682069357,0.0001605289177552907
Nucleotide,9.31082374320329e-05,7.964246275219082e-06
Peptide,2.7921025254512233e-05,1.008341623331575e-05
Unknown,0.0006095778844047591,3.390453910435266e-05
Xenobiotics,7.356691489282974e-05,1.2437893756768496e-05
