pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,6.73755165713494e-05,7.5927319372889774e-06
Aminosugar Metabolism,5.9373705782496623e-05,5.952875558208459e-06
Ascorbate and Aldarate Metabolism,-4.408941631145295e-07,1.365963391111514e-06
Benzoate Metabolism,5.308624958885631e-05,1.352364347080103e-05
Carnitine Metabolism,-3.5039125070183715e-06,1.6424697622062607e-06
Chemical,-1.1714094910551913e-05,5.099347006244855e-06
Creatine Metabolism,8.124480698868875e-05,1.0107933991295717e-05
Fatty Acid Metabolism (also BCAA Metabolism),-8.36249633051835e-06,1.4998842887129325e-05
Fatty Acid Metabolism(Acyl Carnitine),0.0006588168152979805,5.238931557638864e-05
"Fatty Acid, Branched",2.5983513051355657e-05,2.826953238640085e-06
"Fatty Acid, Dicarboxylate",0.00019779362633997417,1.5413712029049165e-05
"Fatty Acid, Monohydroxy",5.3000506329635514e-05,7.912151226869523e-06
Food Component/Plant,0.0001013827515214299,1.3388238438604826e-05
"Fructose, Mannose and Galactose Metabolism",7.71753518593565e-05,7.190286439794203e-06
Gamma-glutamyl Amino Acid,-0.00021673459640479518,2.968022329702001e-05
Glutamate Metabolism,9.085422410758741e-05,1.565129084281628e-05
Glutathione Metabolism,7.243230418172887e-07,1.7330291960624602e-06
Glycerolipid Metabolism,0.0001443083791596696,1.0534233368752441e-05
"Glycine, Serine and Threonine Metabolism",6.913927628557348e-05,9.380934577095182e-06
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.00012748174335295464,1.106046015977582e-05
Hemoglobin and Porphyrin Metabolism,-8.797936938299489e-05,1.597652485113947e-05
Histidine Metabolism,0.00013386004227424847,2.0578569876420262e-05
Inositol Metabolism,8.106794209623527e-05,1.2633049040226823e-05
Ketone Bodies,3.1851625930525374e-06,1.9970031181792887e-06
"Leucine, Isoleucine and Valine Metabolism",0.0006488933602826458,4.268701875344846e-05
Long Chain Fatty Acid,0.00025202127230361244,1.4342072860730943e-05
Lysine Metabolism,5.906449122886293e-05,6.642376992849025e-06
Lysolipid,0.0020228748054761533,0.00011002513345307977
Medium Chain Fatty Acid,6.432286302471373e-05,9.453025368518354e-06
"Methionine, Cysteine, SAM and Taurine Metabolism",0.0001513960733589213,1.1345261567115422e-05
Monoacylglycerol,-1.7368244605948378e-05,4.806521064884668e-06
Oxidative Phosphorylation,7.97286451756119e-05,6.015192559408738e-06
Pantothenate and CoA Metabolism,6.0652164130746816e-05,7.4547969370086105e-06
Phenylalanine and Tyrosine Metabolism,0.00028129800284044823,2.2844207001455992e-05
Phospholipid Metabolism,8.464811084986167e-05,6.743767332413935e-06
Polyamine Metabolism,2.1609344989391393e-05,2.947441057891027e-06
Polyunsaturated Fatty Acid (n3 and n6),0.00021165002256811905,2.244830908243075e-05
Primary Bile Acid Metabolism,4.1880806884759785e-05,8.969030781874215e-06
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",-0.00011650612265342671,9.687483301921318e-06
"Purine Metabolism, Guanine containing",2.812957752917217e-05,3.861501605457824e-06
"Pyrimidine Metabolism, Uracil containing",3.616280699603965e-05,1.0607150584498945e-05
Secondary Bile Acid Metabolism,2.3950072134764293e-05,4.115063399400415e-06
Sphingolipid Metabolism,8.621697847062258e-05,8.955195920760962e-06
Steroid,0.004435390850016211,0.00019091012714926014
Sterol,2.6561700577371938e-05,6.812809996641074e-06
TCA Cycle,0.0002009565375466802,1.3111892941860605e-05
Tocopherol Metabolism,7.528878819554527e-06,9.141705128226982e-07
Tryptophan Metabolism,0.0001688111499030513,1.9642199665114353e-05
Unknown,0.0011603606385890489,6.318503049627444e-05
Urea cycle; Arginine and Proline Metabolism,7.661402827458811e-05,2.273535676915305e-05
Vitamin B6 Metabolism,3.398507732254095e-05,9.278506192945678e-06
Xanthine Metabolism,0.0003002647824669753,2.4498854201444602e-05
