pathway_name,sage_value,sage_value_sd
Alanine and Aspartate Metabolism,0.0001579231264731043,8.74129678716627e-06
Aminosugar Metabolism,0.0001055351993246916,5.601676717512255e-06
Ascorbate and Aldarate Metabolism,3.914692208366184e-05,3.5216308843048066e-06
Benzoate Metabolism,0.00010693241309419074,9.02450647599061e-06
Carnitine Metabolism,4.983491728410024e-06,9.46107214123175e-07
Chemical,1.8825185719130023e-05,4.775244126485451e-06
Creatine Metabolism,6.210811585934048e-05,7.494276499291578e-06
Fatty Acid Metabolism (also BCAA Metabolism),3.288639300392013e-05,1.911568977176075e-06
Fatty Acid Metabolism(Acyl Carnitine),3.1721571851678244e-05,9.114926657827208e-06
"Fatty Acid, Branched",7.480916049936731e-06,1.8380823045883753e-06
"Fatty Acid, Dicarboxylate",3.613522344488529e-05,4.3039105250249065e-06
"Fatty Acid, Monohydroxy",1.717254145916182e-05,1.7796166005977204e-06
Food Component/Plant,1.2417685792788226e-05,8.8850569059552e-06
"Fructose, Mannose and Galactose Metabolism",8.782990914471326e-05,5.75210568750858e-06
Gamma-glutamyl Amino Acid,0.00020884515417946936,1.270940419664535e-05
Glutamate Metabolism,1.9766327946751088e-05,4.547510501023853e-06
Glutathione Metabolism,5.9444113054389076e-08,1.0349470515479788e-06
Glycerolipid Metabolism,0.00010489562018799199,5.6664879829588715e-06
"Glycine, Serine and Threonine Metabolism",0.0004440869204081393,2.0024166190102987e-05
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",0.0002710863293899702,1.2676219661693733e-05
Hemoglobin and Porphyrin Metabolism,9.83354257473803e-05,6.201466981330727e-06
Histidine Metabolism,-1.5851197470572366e-06,2.98709492237629e-06
Inositol Metabolism,3.4733859203826685e-05,5.683685907692031e-06
Ketone Bodies,-1.4135949563211526e-05,4.012686704323228e-06
"Leucine, Isoleucine and Valine Metabolism",0.00025782464787279776,1.3232340859310202e-05
Long Chain Fatty Acid,0.00010030237787697319,6.145066830156324e-06
Lysine Metabolism,2.3585417027031406e-05,4.4351879740160234e-06
Lysolipid,2.3080825404938205e-05,8.74263762242887e-06
Medium Chain Fatty Acid,0.00010065692863782199,6.541027183197198e-06
"Methionine, Cysteine, SAM and Taurine Metabolism",0.00011591844207279739,5.961295435178232e-06
Monoacylglycerol,1.8330828878605733e-06,2.853334085741296e-07
Oxidative Phosphorylation,-1.1622289232457923e-05,1.1304707289241376e-06
Pantothenate and CoA Metabolism,9.708781790781873e-06,7.449446246868e-07
Phenylalanine and Tyrosine Metabolism,5.956535947003558e-05,7.774050110689971e-06
Phospholipid Metabolism,4.644725313858615e-05,2.869272649314796e-06
Polyamine Metabolism,1.786428124640676e-05,2.046935707304911e-06
Polyunsaturated Fatty Acid (n3 and n6),9.537409686152637e-05,6.344198426963878e-06
Primary Bile Acid Metabolism,8.181269862086343e-05,4.113779003588133e-06
"Purine Metabolism, (Hypo)Xanthine/Inosine containing",8.914306361161757e-08,5.909368917353485e-06
"Purine Metabolism, Guanine containing",4.52241049281294e-05,3.4300377953989794e-06
"Pyrimidine Metabolism, Uracil containing",6.465424357559895e-05,4.659819699171018e-06
Secondary Bile Acid Metabolism,1.6291638528831972e-05,1.3952024405998115e-06
Sphingolipid Metabolism,1.2060450708845044e-05,2.6673010485400774e-06
Steroid,0.00032517157972086655,1.9056935676843038e-05
Sterol,1.2815607566335728e-05,1.987729631171232e-06
TCA Cycle,0.0002403622897417853,1.206617288925407e-05
Tocopherol Metabolism,3.472903183596107e-06,4.097880803461377e-07
Tryptophan Metabolism,5.127557437606901e-05,7.343712399924912e-06
Unknown,0.00017529597839153826,1.4208524386465576e-05
Urea cycle; Arginine and Proline Metabolism,0.00012195907448278228,1.2591290568821659e-05
Vitamin B6 Metabolism,9.252326873490925e-06,2.469311581871439e-06
Xanthine Metabolism,-5.4726071787827884e-05,1.0953301726318845e-05
